Prscrbr_Geo_Desc,Gnrc_Name,DY21
Alabama,Ampicillin Sodium/Sulbactam Na,169
Alabama,Ampicillin Trihydrate,2102
Alabama,Anagrelide Hcl,584
Alabama,Anakinra,104
Alabama,Anastrozole,18147
Alabama,Apalutamide,1518
Alabama,Apixaban,320746
Alabama,Apomorphine Hcl,64
Alabama,Apraclonidine Hcl,76
Alabama,Apremilast,2485
Alabama,Aprepitant,23
Alabama,Arformoterol Tartrate,114
Alabama,Aripiprazole,58854
Alabama,Aripiprazole Lauroxil,1780
Alabama,"Aripiprazole Lauroxil,submicr.",28
Alabama,Armodafinil,3417
Alabama,Asenapine,38
Alabama,Asenapine Maleate,2375
Alabama,Asfotase Alfa,31
Alabama,Aspirin/Dipyridamole,3152
Alabama,Atazanavir Sulfate,178
Alabama,Atazanavir Sulfate/Cobicistat,123
Alabama,Atenolol,114731
Alabama,Atenolol/Chlorthalidone,10453
Alabama,Atogepant,13
Alabama,Atomoxetine Hcl,2798
Alabama,Atorvastatin Calcium,883700
Alabama,Atovaquone,293
Alabama,Atovaquone/Proguanil Hcl,86
Alabama,Atropine Sulfate,2151
Alabama,Avapritinib,15
Alabama,Avatrombopag Maleate,42
Alabama,Axitinib,327
Alabama,Azacitidine,41
Alabama,Azathioprine,8033
Alabama,Azelaic Acid,994
Alabama,Azelastine Hcl,43981
Alabama,Azelastine/Fluticasone,1034
Alabama,Azilsartan Med/Chlorthalidone,1437
Alabama,Azilsartan Medoxomil,1176
Alabama,Azithromycin,165380
Alabama,Aztreonam,93
Alabama,Aztreonam Lysine,45
Alabama,Bacitracin,433
Alabama,Bacitracin/Polymyxin B Sulfate,503
Alabama,Baclofen,94919
Alabama,Baloxavir Marboxil,463
Alabama,Balsalazide Disodium,2084
Alabama,Baricitinib,207
Alabama,Becaplermin,29
Alabama,Beclomethasone Dipropionate,1346
Alabama,Belatacept,13
Alabama,Belimumab,1505
Alabama,Bempedoic Acid,538
Alabama,Bempedoic Acid/Ezetimibe,397
Alabama,Benazepril Hcl,45604
Alabama,Benazepril/Hydrochlorothiazide,8173
Alabama,Bendamustine Hcl,29
Alabama,Benralizumab,235
Alabama,Benzonatate,111
Alabama,Benztropine Mesylate,40214
Alabama,Bepotastine Besilate,601
Alabama,Berotralstat Hydrochloride,20
Alabama,Besifloxacin Hcl,1124
Alabama,Betamethasone Dipropionate,11392
Alabama,Betamethasone Valerate,3567
Alabama,Betamethasone/Propylene Glyc,4130
Alabama,Betaxolol Hcl,538
Alabama,Bethanechol Chloride,4869
Alabama,Bevacizumab,38
Alabama,Bevacizumab-Bvzr,65
Alabama,Bexarotene,140
Alabama,Bicalutamide,4492
Alabama,Bictegrav/Emtricit/Tenofov Ala,7035
Alabama,Bimatoprost,28676
Alabama,Binimetinib,69
Alabama,Bismuth/Metronid/Tetracycline,54
Alabama,Bisoprolol Fumarate,29871
Alabama,Bisoprolol/Hydrochlorothiazide,24817
Alabama,Bortezomib,17
Alabama,Bosentan,360
Alabama,Bosutinib,222
Alabama,Brexpiprazole,6130
Alabama,Brimonidine Tartrate,34094
Alabama,Brimonidine Tartrate/Timolol,22754
Alabama,Brinzolamide,2772
Alabama,Brinzolamide/Brimonidine Tart,5756
Alabama,Brivaracetam,1315
Alabama,Brodalumab,35
Alabama,Bromfenac Sodium,5866
Alabama,Bromocriptine Mesylate,951
Alabama,Budesonide,8301
Alabama,Budesonide/Formoterol Fumarate,61352
Alabama,Budesonide/Glycopyr/Formoterol,5868
Alabama,Bumetanide,38376
Alabama,Buprenorphine,9537
Alabama,Buprenorphine Hcl,8728
Alabama,Buprenorphine Hcl/Naloxone Hcl,44609
Alabama,Bupropion Hbr,89
Alabama,Bupropion Hcl,126531
Alabama,Buspirone Hcl,139577
Alabama,Butalb/Acetaminophen/Caffeine,14601
Alabama,Butalbit/Acetamin/Caff/Codeine,513
Alabama,Butalbital/Acetaminophen,468
Alabama,Butalbital/Aspirin/Caffeine,819
Alabama,Butorphanol Tartrate,1317
Alabama,C1 Esterase Inhibitor,66
Alabama,"C1 Esterase Inhibitor, Recomb",52
Alabama,Cabergoline,1136
Alabama,Cabotegravir/Rilpivirine,13
Alabama,Cabozantinib S-Malate,423
Alabama,Calcifediol,938
Alabama,Calcipotriene,1329
Alabama,Calcipotriene/Betamethasone,318
Alabama,"Calcitonin,salmon,synthetic",2759
Alabama,Calcitriol,13664
Alabama,Calcium Acetate,5617
Alabama,Canagliflozin,12576
Alabama,Canagliflozin/Metformin Hcl,1753
Alabama,Canakinumab/Pf,14
Alabama,Candesartan Cilexetil,4891
Alabama,Candesartan/Hydrochlorothiazid,1625
Alabama,Cannabidiol (Cbd),979
Alabama,Capecitabine,34
Alabama,Capmatinib Hydrochloride,37
Alabama,Captopril,1799
Alabama,Carbamazepine,24731
Alabama,Carbidopa,341
Alabama,Carbidopa/Levodopa,52650
Alabama,Carbidopa/Levodopa/Entacapone,1849
Alabama,Carbinoxamine Maleate,161
Alabama,Carboplatin,126
Alabama,Carfilzomib,20
Alabama,Cariprazine Hcl,8176
Alabama,Carisoprodol,5183
Alabama,Carteolol Hcl,214
Alabama,Carvedilol,364824
Alabama,Carvedilol Phosphate,1299
Alabama,Cefaclor,131
Alabama,Cefadroxil,2515
Alabama,Cefazolin Sodium,1310
Alabama,"Cefazolin Sodium/Dextrose,iso",17
Alabama,Cefdinir,66605
Alabama,Cefepime Hcl,2162
Alabama,Cefepime Hcl In Dextrose 5 %,38
Alabama,Cefepime In Iso-Osm Dextrose,19
Alabama,Cefixime,209
Alabama,Cefoxitin Sodium,31
Alabama,Cefpodoxime Proxetil,1546
Alabama,Cefprozil,1330
Alabama,Ceftaroline Fosamil Acetate,62
Alabama,Ceftazidime,626
Alabama,Ceftazidime In Dextrose5%water,24
Alabama,Ceftazidime/Avibactam,42
Alabama,Ceftriaxone In Is-Osm Dextrose,43
Alabama,Ceftriaxone Sodium,9158
Alabama,Cefuroxime Axetil,19679
Alabama,Celecoxib,112557
Alabama,Cenegermin-Bkbj,222
Alabama,Cenobamate,392
Alabama,Cephalexin,111440
Alabama,Certolizumab Pegol,917
Alabama,Cetirizine Hcl,348
Alabama,Cetuximab,16
Alabama,Cevimeline Hcl,2233
Alabama,Chlorambucil,21
Alabama,Chlordiazepoxide Hcl,1824
Alabama,Chlordiazepoxide/Clidinium Br,963
Alabama,Chlorhexidine Gluconate,26613
Alabama,Chloroquine Phosphate,21
Alabama,Chlorpromazine Hcl,4830
Alabama,Chlorthalidone,54573
Alabama,Chlorzoxazone,1195
Alabama,Cholestyramine (With Sugar),7526
Alabama,Cholestyramine/Aspartame,3954
Alabama,"Chorionic Gonadotropin, Human",19
Alabama,Ciclesonide,92
Alabama,Ciclopirox,6222
Alabama,Ciclopirox Olamine,4900
Alabama,Cilostazol,17116
Alabama,Cimetidine,3462
Alabama,Cinacalcet Hcl,2595
Alabama,Ciprofloxacin,43
Alabama,Ciprofloxacin Hcl,91660
Alabama,Ciprofloxacin Hcl/Dexameth,3561
Alabama,Ciprofloxacin In 5 % Dextrose,17
Alabama,Ciprofloxacin/Hydrocortisone,113
Alabama,Cisplatin,16
Alabama,Citalopram Hydrobromide,149429
Alabama,Citric Ac/Gluconolact/Mag Carb,78
Alabama,Citric Acid/Sodium Citrate,24
Alabama,Cladribine,54
Alabama,Clarithromycin,5488
Alabama,Clemastine Fumarate,78
Alabama,Clindamycin Hcl,54941
Alabama,Clindamycin Palmitate Hcl,163
Alabama,Clindamycin Phos/Benzoyl Perox,166
Alabama,Clindamycin Phosphate,6778
Alabama,Clindamycin Phosphate/D5w,13
Alabama,Clobazam,1207
Alabama,Clobetasol Propionate,29404
Alabama,Clobetasol Propionate/Emoll,472
Alabama,Clocortolone Pivalate,17
Alabama,Clomiphene Citrate,114
Alabama,Clomipramine Hcl,1165
Alabama,Clonazepam,231179
Alabama,Clonidine,11393
Alabama,Clonidine Hcl,98884
Alabama,Clopidogrel Bisulfate,242352
Alabama,Clorazepate Dipotassium,3862
Alabama,Clotrimazole,7112
Alabama,Clotrimazole/Betamethasone Dip,26772
Alabama,Clozapine,9810
Alabama,Cobicistat,24
Alabama,Cobimetinib Fumarate,13
Alabama,Codeine Sulfate,103
Alabama,Codeine/Butalbital/Asa/Caffein,368
Alabama,Colchicine,35555
Alabama,Colesevelam Hcl,8309
Alabama,Colestipol Hcl,10618
Alabama,Colistin (Colistimethate Na),99
Alabama,Collagenase Clostridium Hist.,4631
Alabama,Corticotropin,181
Alabama,Crisaborole,287
Alabama,Crizotinib,31
Alabama,Crofelemer,15
Alabama,Cromolyn Sodium,322
Alabama,Cyanocobalamin (Vitamin B-12),6383
Alabama,Cyclobenzaprine Hcl,132314
Alabama,Cyclopentolate Hcl,204
Alabama,Cyclophosphamide,119
Alabama,Cyclosporine,24529
Alabama,"Cyclosporine, Modified",788
Alabama,Cyproheptadine Hcl,9068
Alabama,Dabigatran Etexilate Mesylate,8337
Alabama,Dabrafenib Mesylate,91
Alabama,Dalbavancin Hcl,602
Alabama,Dalfampridine,1925
Alabama,Danazol,106
Alabama,Dantrolene Sodium,1068
Alabama,Dapagliflozin Propanediol,33236
Alabama,Dapagliflozin/Metformin Hcl,3593
Alabama,Dapagliflozin/Saxagliptin Hcl,70
Alabama,Dapsone,2347
Alabama,Daptomycin,3952
Alabama,Daratumumab,72
Alabama,Darbepoetin Alfa In Polysorbat,65
Alabama,Darifenacin Hydrobromide,513
Alabama,Darolutamide,339
Alabama,Darunavir Ethanolate,1626
Alabama,Darunavir/Cob/Emtri/Tenof Alaf,1281
Alabama,Darunavir/Cobicistat,1691
Alabama,Dasatinib,742
Alabama,Decitabine,16
Alabama,Decitabine/Cedazuridine,119
Alabama,Deferasirox,583
Alabama,Deferiprone,31
Alabama,Deferoxamine Mesylate,33
Alabama,Demeclocycline Hcl,274
Alabama,Denosumab,3149
Alabama,Desipramine Hcl,605
Alabama,Desloratadine,3018
Alabama,Desloratadine/Pseudoephedrine,19
Alabama,Desmopressin (Nonrefrigerated),493
Alabama,Desmopressin Acetate,2937
Alabama,Desog-E.Estradiol/E.Estradiol,65
Alabama,Desogestrel-Ethinyl Estradiol,239
Alabama,Desonide,2614
Alabama,Desoximetasone,2052
Alabama,Desvenlafaxine,80
Alabama,Desvenlafaxine Succinate,15006
Alabama,Deutetrabenazine,3186
Alabama,Dexamethasone,32541
Alabama,Dexamethasone Sodium Phosphate,1888
Alabama,Dexlansoprazole,23788
Alabama,Dexmethylphenidate Hcl,1347
Alabama,Dextroamphetamine Sulfate,1750
Alabama,Dextroamphetamine/Amphetamine,59467
Alabama,Dextromethorphan Hbr/Quinidine,7498
Alabama,Dextrose 5 % And 0.9 % Nacl,103
Alabama,Dextrose 5 % In Water,513
Alabama,Dextrose 5 %-0.2 % Sod Chlorid,25
Alabama,Dextrose 5 %-0.45 % Sod Chlord,238
Alabama,Dextrose 50 % In Water,11
Alabama,Diazepam,53055
Alabama,Diazoxide,32
Alabama,Dichlorphenamide,22
Alabama,Diclofenac Epolamine,1551
Alabama,Diclofenac Potassium,4552
Alabama,Diclofenac Sodium,167968
Alabama,Diclofenac Sodium/Misoprostol,1437
Alabama,Diclofenac Submicronized,113
Alabama,Dicloxacillin Sodium,303
Alabama,Dicyclomine Hcl,56553
Alabama,Difenoxin Hcl/Atropine Sulfate,18
Alabama,Diflorasone Diacetate,211
Alabama,Diflunisal,128
Alabama,Difluprednate,5639
Alabama,Digoxin,31572
Alabama,Dihydroergotamine Mesylate,224
Alabama,Diltiazem Hcl,127189
Alabama,Dimethyl Fumarate,1851
Alabama,Dimethyl Sulfoxide,15
Alabama,"Diph,pertuss(Acell),tet Vac/Pf",1527
Alabama,Diphenhydramine Hcl,1237
Alabama,Diphenoxylate Hcl/Atropine,18473
Alabama,"Diphth,pertuss(Acell),tet Vac",7619
Alabama,Dipyridamole,536
Alabama,Diroximel Fumarate,157
Alabama,Disopyramide Phosphate,94
Alabama,Disulfiram,210
Alabama,Divalproex Sodium,89115
Alabama,Docetaxel,50
Alabama,Dofetilide,2306
Alabama,Dolutegravir Sodium,5735
Alabama,Dolutegravir Sodium/Lamivudine,1050
Alabama,Dolutegravir/Rilpivirine,1314
Alabama,Donepezil Hcl,157462
Alabama,Doravirine,318
Alabama,Doravirine/Lamivu/Tenofov Diso,46
Alabama,Dorzolamide Hcl,13906
Alabama,Dorzolamide Hcl/Timolol Maleat,37660
Alabama,Dorzolamide/Timolol/Pf,1103
Alabama,Doxazosin Mesylate,33576
Alabama,Doxepin Hcl,32833
Alabama,Doxorubicin Hcl,27
Alabama,Doxycycline Hyclate,113030
Alabama,Doxycycline Monohydrate,27110
Alabama,Dronabinol,3709
Alabama,Dronedarone Hcl,9658
Alabama,Drospir/Eth Estra/Levomefol Ca,21
Alabama,Drospirenone,24
Alabama,Drospirenone/Estradiol,27
Alabama,Droxidopa,365
Alabama,Dulaglutide,78250
Alabama,Duloxetine Hcl,242368
Alabama,Dupilumab,4010
Alabama,Durvalumab,19
Alabama,Dutasteride,14425
Alabama,Dutasteride/Tamsulosin Hcl,1333
Alabama,Duvelisib,31
Alabama,Econazole Nitrate,1052
Alabama,Eculizumab,186
Alabama,Edaravone,112
Alabama,Edoxaban Tosylate,147
Alabama,Efavirenz,418
Alabama,Efavirenz/Emtricit/Tenofovr Df,569
Alabama,Efavirenz/Lamivu/Tenofov Disop,13
Alabama,Efinaconazole,491
Alabama,Elagolix Sodium,76
Alabama,Eletriptan Hydrobromide,919
Alabama,Elexacaftor/Tezacaftor/Ivacaft,415
Alabama,Eltrombopag Olamine,648
Alabama,Eluxadoline,931
Alabama,Elviteg/Cob/Emtri/Tenof Alafen,1955
Alabama,Elviteg/Cob/Emtri/Tenofo Disop,186
Alabama,Empaglifloz/Linaglip/Metformin,936
Alabama,Empagliflozin,67546
Alabama,Empagliflozin/Linagliptin,2904
Alabama,Empagliflozin/Metformin Hcl,6111
Alabama,Emtricita/Rilpivirine/Tenof Df,89
Alabama,Emtricitab/Rilpiviri/Tenof Ala,1543
Alabama,Emtricitabine,125
Alabama,Emtricitabine/Tenofov Alafenam,4894
Alabama,Emtricitabine/Tenofovir (Tdf),1055
Alabama,Enalapril Maleate,32771
Alabama,Enalapril/Hydrochlorothiazide,3438
Alabama,Enasidenib Mesylate,28
Alabama,Encorafenib,88
Alabama,Enoxaparin Sodium,6067
Alabama,Entacapone,1844
Alabama,Entecavir,610
Alabama,Enzalutamide,3993
Alabama,Epinastine Hcl,656
Alabama,Epinephrine,5794
Alabama,Eplerenone,2528
Alabama,Epoetin Alfa,687
Alabama,Epoetin Alfa-Epbx,313
Alabama,Eptinezumab-Jjmr,28
Alabama,Erenumab-Aooe,8110
Alabama,Ergocalciferol (Vitamin D2),17257
Alabama,Ergotamine Tartrate/Caffeine,132
Alabama,Erlotinib Hcl,79
Alabama,Ertapenem Sodium,2559
Alabama,Ertugliflozin Pidolate,187
Alabama,Ertugliflozin/Sitagliptin,79
Alabama,Erythromycin Base,14705
Alabama,Erythromycin Base In Ethanol,136
Alabama,Erythromycin Ethylsuccinate,95
Alabama,Erythromycin/Benzoyl Peroxide,55
Alabama,Escitalopram Oxalate,205143
Alabama,Esketamine Hcl,131
Alabama,Eslicarbazepine Acetate,2864
Alabama,Esomeprazole Magnesium,85350
Alabama,Estazolam,59
Alabama,Estradiol,106030
Alabama,Estradiol Acetate,117
Alabama,Estradiol Cypionate,295
Alabama,Estradiol Valerate,163
Alabama,Estradiol Valerate/Dienogest,13
Alabama,Estradiol/Levonorgestrel,59
Alabama,Estradiol/Norethindrone Acet,2695
Alabama,Estradiol/Progesterone,20
Alabama,"Estrogen,con/M-Progest Acet",2056
Alabama,"Estrogens, Conjugated",16736
Alabama,"Estrogens,esterified",135
Alabama,Eszopiclone,10428
Alabama,Etanercept,5914
Alabama,Ethacrynic Acid,117
Alabama,Ethambutol Hcl,1070
Alabama,Ethinyl Estradiol/Drospirenone,340
Alabama,Ethosuximide,190
Alabama,Ethynodiol D-Ethinyl Estradiol,60
Alabama,Etodolac,8421
Alabama,Etonogestrel/Ethinyl Estradiol,81
Alabama,Etoposide,11
Alabama,Etravirine,315
Alabama,Everolimus,422
Alabama,Evolocumab,21147
Alabama,Exemestane,4837
Alabama,Exenatide,315
Alabama,Exenatide Microspheres,6655
Alabama,Ezetimibe,102197
Alabama,Ezetimibe/Simvastatin,4566
Alabama,Famciclovir,3014
Alabama,Famotidine,174924
Alabama,Famotidine/Pf,86
Alabama,Fat Emulsion/Olive/Soy/Phospho,519
Alabama,Febuxostat,7286
Alabama,Fedratinib Dihydrochloride,13
Alabama,Felbamate,584
Alabama,Felodipine,7943
Alabama,Fenfluramine Hcl,11
Alabama,Fenofibrate,48336
Alabama,Fenofibrate Nanocrystallized,30531
Alabama,"Fenofibrate,micronized",9626
Alabama,Fenofibric Acid (Choline),4292
Alabama,Fenoprofen Calcium,195
Alabama,Fentanyl,20166
Alabama,Ferric Citrate,4853
Alabama,Fesoterodine Fumarate,4444
Alabama,Fidaxomicin,198
Alabama,Filgrastim,52
Alabama,Filgrastim-Aafi,36
Alabama,Filgrastim-Sndz,191
Alabama,Finasteride,72621
Alabama,Finerenone,26
Alabama,Fingolimod Hcl,1000
Alabama,Flavoxate Hcl,318
Alabama,Flecainide Acetate,24125
Alabama,Fluconazole,106774
Alabama,"Fluconazole In Nacl,iso-Osm",75
Alabama,Fludrocortisone Acetate,8302
Alabama,Flunisolide,830
Alabama,Fluocinolone Acetonide,2051
Alabama,Fluocinolone Acetonide Oil,1979
Alabama,Fluocinolone/Shower Cap,1156
Alabama,Fluocinonide,10550
Alabama,Fluocinonide/Emollient Base,250
Alabama,Fluoride (Sodium),1201
Alabama,Fluorometholone,7518
Alabama,Fluorometholone Acetate,176
Alabama,Fluorouracil,7390
Alabama,Fluoxetine Hcl,111044
Alabama,Fluphenazine Decanoate,2998
Alabama,Fluphenazine Hcl,4846
Alabama,Flurandrenolide,60
Alabama,Flurazepam Hcl,74
Alabama,Flurbiprofen,637
Alabama,Flurbiprofen Sodium,18
Alabama,Flutamide,59
Alabama,Fluticasone Furoate,4230
Alabama,Fluticasone Propion/Salmeterol,50625
Alabama,Fluticasone Propionate,224273
Alabama,Fluticasone/Umeclidin/Vilanter,73432
Alabama,Fluticasone/Vilanterol,60637
Alabama,Fluvastatin Sodium,246
Alabama,Fluvoxamine Maleate,5251
Alabama,Folic Acid,6825
Alabama,Fondaparinux Sodium,92
Alabama,Formoterol Fumarate,75
Alabama,Fosamprenavir Calcium,44
Alabama,Fosaprepitant Dimeglumine,220
Alabama,Fosfomycin Tromethamine,480
Alabama,Fosinopril Sodium,9464
Alabama,Fosinopril/Hydrochlorothiazide,686
Alabama,Fostamatinib Disodium,28
Alabama,Fostemsavir Tromethamine,49
Alabama,Fremanezumab-Vfrm,1172
Alabama,Frovatriptan Succinate,229
Alabama,Fulvestrant,118
Alabama,Furosemide,421536
Alabama,Gabapentin,654475
Alabama,Gabapentin Enacarbil,405
Alabama,Galantamine Hbr,3326
Alabama,Galcanezumab-Gnlm,5855
Alabama,Ganciclovir,221
Alabama,Gatifloxacin,192
Alabama,Gefitinib,12
Alabama,Gemcitabine Hcl,44
Alabama,Gemfibrozil,17144
Alabama,"Gentamicin In Nacl, Iso-Osm",45
Alabama,Gentamicin Sulfate,8161
Alabama,Glatiramer Acetate,1726
Alabama,Glecaprevir/Pibrentasvir,369
Alabama,Glimepiride,116910
Alabama,Glipizide,106665
Alabama,Glipizide/Metformin Hcl,4976
Alabama,Glucagon,2333
Alabama,Glucagon Hcl,91
Alabama,Glutamine,32
Alabama,Glyburide,3316
Alabama,"Glyburide,micronized",150
Alabama,Glyburide/Metformin Hcl,1529
Alabama,Glycopyrrol/Nebulizer/Accessor,68
Alabama,Glycopyrrolate,4793
Alabama,Glycopyrrolate/Formoterol Fum,2028
Alabama,Glycopyrrolate/Neb.Accessories,148
Alabama,Glycopyrronium Tosylate,29
Alabama,Golimumab,484
Alabama,Granisetron,271
Alabama,Granisetron Hcl,26
Alabama,Griseofulvin Ultramicrosize,74
Alabama,"Griseofulvin, Microsize",222
Alabama,Guanfacine Hcl,3040
Alabama,Guselkumab,602
Alabama,Haemoph B Poly Conj-Tet Tox/Pf,26
Alabama,Halcinonide,38
Alabama,Halobetasol Propion/Tazarotene,27
Alabama,Halobetasol Propionate,3358
Alabama,Haloperidol,16391
Alabama,Haloperidol Decanoate,7486
Alabama,Haloperidol Lactate,1122
Alabama,"Heparin Sodium,porcine",62
Alabama,Hepatitis A And B Vaccine/Pf,339
Alabama,Hepatitis A Virus Vaccine/Pf,185
Alabama,Hepatitis B Virus Vaccine/Pf,137
Alabama,Hpv Vaccine 9-Valent/Pf,52
Alabama,Hydralazine Hcl,128239
Alabama,Hydrochlorothiazide,327222
Alabama,Hydrocodone Bitartrate,1850
Alabama,Hydrocodone/Acetaminophen,829920
Alabama,Hydrocodone/Ibuprofen,2351
Alabama,Hydrocortisone,30177
Alabama,Hydrocortisone Butyrate,190
Alabama,Hydrocortisone Butyrate/Emoll,17
Alabama,Hydrocortisone Sod Succinate,16
Alabama,Hydrocortisone Sodium Succ/Pf,113
Alabama,Hydrocortisone Valerate,433
Alabama,Hydrocortisone/Acetic Acid,280
Alabama,Hydrocortisone/Pramoxine,223
Alabama,Hydromorphone Hcl,7519
Alabama,Hydroxychloroquine Sulfate,64210
Alabama,Hydroxyprogesterone Caproat/Pf,16
Alabama,Hydroxypropyl Cellulose,32
Alabama,Hydroxyurea,7284
Alabama,Hydroxyzine Hcl,60482
Alabama,Hydroxyzine Pamoate,27065
Alabama,Hyoscyamine Sulfate,368
Alabama,Ibalizumab-Uiyk,27
Alabama,Ibandronate Sodium,11672
Alabama,Ibrutinib,3277
Alabama,Ibuprofen,96409
Alabama,Ibuprofen/Famotidine,337
Alabama,Icatibant Acetate,217
Alabama,Icosapent Ethyl,30703
Alabama,Idelalisib,54
Alabama,"Igg/Hyaluronidase,recombinant",27
Alabama,Iloperidone,648
Alabama,Imatinib Mesylate,2266
Alabama,Imipenem/Cilastatin Sodium,99
Alabama,Imipramine Hcl,5406
Alabama,Imipramine Pamoate,136
Alabama,Imiquimod,1683
Alabama,Immun Glob G(Igg)-Hipp/Maltose,13
Alabama,Immun Glob G(Igg)-Ifas/Glycine,246
Alabama,Immun Glob G(Igg)/Gly/Iga 0-50,1552
Alabama,Immun Glob G(Igg)/Gly/Iga Ov50,1917
Alabama,Immun Glob G(Igg)/Pro/Iga 0-50,1450
Alabama,Immun Glob G/Sorb/Gly/Iga 0-50,69
Alabama,Immun Globg(Igg)/Malt/Iga Ov50,563
Alabama,Immune Globul G/Gly/Iga Avg 46,2042
Alabama,"Immune Globulin,gamma(Igg)klhw",12
Alabama,Indapamide,10098
Alabama,Indomethacin,6627
Alabama,Infliximab,496
Alabama,Infliximab-Abda,24
Alabama,Infliximab-Dyyb,51
Alabama,Inotersen Sodium,15
Alabama,Insulin Admin. Supplies,58
Alabama,Insulin Aspart,43140
Alabama,Insulin Aspart (Niacinamide),840
Alabama,Insulin Aspart Prot/Insuln Asp,8951
Alabama,Insulin Degludec,45094
Alabama,Insulin Degludec/Liraglutide,1115
Alabama,Insulin Detemir,49907
Alabama,"Insulin Glargine,hum.Rec.Anlog",140585
Alabama,Insulin Glargine/Lixisenatide,3621
Alabama,Insulin Glulisine,114
Alabama,Insulin Lispro,48287
Alabama,Insulin Lispro Protamin/Lispro,10841
Alabama,Insulin Lispro-Aabc,244
Alabama,Insulin Nph Hum/Reg Insulin Hm,25478
Alabama,Insulin Nph Human Isophane,5997
Alabama,"Insulin Pump Cart,cont Inf,bt",1147
Alabama,"Insulin Pump Cart,cont Inf,rf",209
Alabama,"Insulin Regular, Human",11815
Alabama,"Interferon Alfa-2b,recomb.",47
Alabama,Interferon Beta-1a,889
Alabama,Interferon Beta-1a/Albumin,679
Alabama,Interferon Beta-1b,587
Alabama,Ipratropium Bromide,23988
Alabama,Ipratropium/Albuterol Sulfate,19450
Alabama,Irbesartan,37722
Alabama,Irbesartan/Hydrochlorothiazide,12618
Alabama,Irinotecan Hcl,33
Alabama,Isavuconazonium Sulfate,40
Alabama,Isoniazid,210
Alabama,Isosorbide Dinit/Hydralazine,2147
Alabama,Isosorbide Dinitrate,17102
Alabama,Isosorbide Mononitrate,89035
Alabama,Isotretinoin,331
Alabama,Isradipine,171
Alabama,Istradefylline,303
Alabama,Itraconazole,520
Alabama,Ivabradine Hcl,823
Alabama,Ivermectin,6540
Alabama,Ivosidenib,33
Alabama,Ixazomib Citrate,419
Alabama,Ixekizumab,1052
Alabama,Ketoconazole,41575
Alabama,Ketoprofen,179
Alabama,Ketorolac Tromethamine,24371
Alabama,L-Norgest/E.Estradiol-E.Estrad,113
Alabama,Labetalol Hcl,22081
Alabama,Lacosamide,17489
Alabama,Lactulose,25865
