Prscrbr_Geo_Desc,Gnrc_Name,DY15
Alabama,Amiodarone Hcl,68732
Alabama,Amitrip Hcl/Chlordiazepoxide,1434
Alabama,Amitriptyline Hcl,100162
Alabama,Amlodipine Bes/Olmesartan Med,5049
Alabama,Amlodipine Besylate,737280
Alabama,Amlodipine Besylate/Benazepril,72556
Alabama,Amlodipine/Atorvastatin,2515
Alabama,Amlodipine/Valsartan,12780
Alabama,Amlodipine/Valsartan/Hcthiazid,4563
Alabama,Ammonium Lactate,3870
Alabama,Amoxapine,466
Alabama,Amoxicillin,126841
Alabama,Amoxicillin/Potassium Clav,77180
Alabama,Amphetamine Sulfate,29
Alabama,Ampicillin Sodium,125
Alabama,Ampicillin Sodium/Sulbactam Na,178
Alabama,Ampicillin Trihydrate,4025
Alabama,Anagrelide Hcl,1012
Alabama,Anakinra,108
Alabama,Anastrozole,18330
Alabama,Antipyrine/Benzocaine,458
Alabama,Apixaban,53843
Alabama,Apomorphine Hcl,43
Alabama,Apraclonidine Hcl,35
Alabama,Apremilast,626
Alabama,Aprepitant,134
Alabama,Arformoterol Tartrate,208
Alabama,Aripiprazole,45596
Alabama,Aripiprazole Lauroxil,12
Alabama,Armodafinil,4107
Alabama,Asenapine Maleate,3985
Alabama,Aspirin/Dipyridamole,12442
Alabama,Atazanavir Sulfate,1396
Alabama,Atazanavir Sulfate/Cobicistat,121
Alabama,Atenolol,196716
Alabama,Atenolol/Chlorthalidone,16793
Alabama,Atomoxetine Hcl,1520
Alabama,Atorvastatin Calcium,600896
Alabama,Atovaquone,251
Alabama,Atovaquone/Proguanil Hcl,243
Alabama,Atropine Sulfate,895
Alabama,Axitinib,78
Alabama,Azathioprine,8235
Alabama,Azelaic Acid,853
Alabama,Azelastine Hcl,22903
Alabama,Azelastine/Fluticasone,2716
Alabama,Azilsartan Med/Chlorthalidone,1085
Alabama,Azilsartan Medoxomil,628
Alabama,Azithromycin,162354
Alabama,Aztreonam,94
Alabama,Aztreonam Lysine,35
Alabama,Bacitracin,1876
Alabama,Bacitracin/Polymyxin B Sulfate,763
Alabama,Baclofen,77804
Alabama,Balsalazide Disodium,1720
Alabama,Becaplermin,123
Alabama,Beclomethasone Dipropionate,6807
Alabama,Belimumab,22
Alabama,Benazepril Hcl,69409
Alabama,Benazepril/Hydrochlorothiazide,15643
Alabama,Benzocaine,41
Alabama,Benzonatate,40
Alabama,Benztropine Mesylate,44672
Alabama,Bepotastine Besilate,317
Alabama,Besifloxacin Hcl,4190
Alabama,Betamet Acet/Betamet Na Ph,21
Alabama,Betamethasone Dipropionate,6187
Alabama,Betamethasone Valerate,3273
Alabama,Betamethasone/Propylene Glyc,3365
Alabama,Betaxolol Hcl,970
Alabama,Bethanechol Chloride,4857
Alabama,Bevacizumab,13
Alabama,Bexarotene,121
Alabama,Bicalutamide,7058
Alabama,Bimatoprost,31894
Alabama,Bismuth/Metronid/Tetracycline,131
Alabama,Bisoprolol Fumarate,27737
Alabama,Bisoprolol Fumarate/Hctz,35986
Alabama,Bosentan,819
Alabama,Bosutinib,57
Alabama,Brexpiprazole,145
Alabama,Brimonidine Tartrate,29555
Alabama,Brimonidine Tartrate/Timolol,21858
Alabama,Brinzolamide,5335
Alabama,Brinzolamide/Brimonidine Tart,4365
Alabama,Bromfenac Sodium,5833
Alabama,Bromocriptine Mesylate,1145
Alabama,Budesonide,6454
Alabama,Budesonide/Formoterol Fumarate,58814
Alabama,Bumetanide,35497
Alabama,Buprenorphine,4965
Alabama,Buprenorphine Hcl,2520
Alabama,Buprenorphine Hcl/Naloxone Hcl,17124
Alabama,Bupropion Hbr,45
Alabama,Bupropion Hcl,108126
Alabama,Buspirone Hcl,69349
Alabama,Butabarbital Sodium,12
Alabama,Butalb/Acetaminophen/Caffeine,14654
Alabama,Butalbit/Acetamin/Caff/Codeine,1291
Alabama,Butalbital/Acetaminophen,652
Alabama,Butalbital/Aspirin/Caffeine,1466
Alabama,Butenafine Hcl,36
Alabama,Butoconazole Nitrate,30
Alabama,Butorphanol Tartrate,1932
Alabama,C1 Esterase Inhibitor,73
Alabama,Cabergoline,875
Alabama,Calcipotriene,938
Alabama,Calcipotriene/Betamethasone,233
Alabama,"Calcitonin,salmon,synthetic",4952
Alabama,Calcitriol,14867
Alabama,Calcium Acetate,11235
Alabama,Canagliflozin,24125
Alabama,Canagliflozin/Metformin Hcl,1246
Alabama,Candesartan Cilexetil,3103
Alabama,Candesartan/Hydrochlorothiazid,871
Alabama,Captopril,7380
Alabama,Captopril/Hydrochlorothiazide,738
Alabama,Carbamazepine,30504
Alabama,Carbidopa,239
Alabama,Carbidopa/Levodopa,51995
Alabama,Carbidopa/Levodopa/Entacapone,3877
Alabama,Carbinoxamine Maleate,317
Alabama,Carboplatin,16
Alabama,Carisoprodol,26526
Alabama,Carisoprodol/Aspirin,19
Alabama,Carteolol Hcl,249
Alabama,Carvedilol,403979
Alabama,Carvedilol Phosphate,5565
Alabama,Cefaclor,406
Alabama,Cefadroxil,2095
Alabama,Cefazolin Sodium,924
Alabama,Cefdinir,42324
Alabama,Cefepime Hcl,1275
Alabama,"Cefepime Hcl/Dextrose, Iso-Osm",80
Alabama,Cefixime,185
Alabama,Cefotaxime Sodium,11
Alabama,Cefoxitin Sodium,41
Alabama,Cefpodoxime Proxetil,746
Alabama,Cefprozil,2910
Alabama,Ceftaroline Fosamil Acetate,148
Alabama,Ceftazidime,474
Alabama,Ceftibuten,18
Alabama,"Ceftriaxone Na/Dextrose,iso",175
Alabama,Ceftriaxone Sodium,10211
Alabama,Cefuroxime Axetil,29915
Alabama,Celecoxib,75716
Alabama,Cephalexin,107255
Alabama,Ceritinib,15
Alabama,Certolizumab Pegol,760
Alabama,Cetirizine Hcl,142
Alabama,Cevimeline Hcl,1813
Alabama,Chlorambucil,186
Alabama,Chlordiazepoxide Hcl,2173
Alabama,Chlorhexidine Gluconate,17010
Alabama,Chloroquine Phosphate,69
Alabama,Chlorothiazide,217
Alabama,Chlorpromazine Hcl,5830
Alabama,Chlorpropamide,27
Alabama,Chlorthalidone,35998
Alabama,Chlorzoxazone,2189
Alabama,Cholestyramine (With Sugar),7401
Alabama,Cholestyramine/Aspartame,3668
Alabama,"Chorionic Gonadotropin, Human",24
Alabama,Ciclesonide,450
Alabama,Ciclopirox,5582
Alabama,Ciclopirox Olamine,3440
Alabama,Cilostazol,19733
Alabama,Cimetidine,2820
Alabama,Cinacalcet Hcl,22003
Alabama,Ciprofloxacin,91
Alabama,Ciprofloxacin Hcl,146309
Alabama,Ciprofloxacin Hcl/Dexameth,2885
Alabama,Ciprofloxacin Lactate/D5w,93
Alabama,Ciprofloxacin/Ciprofloxa Hcl,157
Alabama,Ciprofloxacin/Hydrocortisone,329
Alabama,Citalopram Hydrobromide,227549
Alabama,Citric Acid/G-Lactone/Mag Carb,65
Alabama,Citric Acid/Sodium Citrate,74
Alabama,Clarithromycin,11545
Alabama,Clemastine Fumarate,163
Alabama,Clindamycin Hcl,46676
Alabama,Clindamycin Palmitate Hcl,139
Alabama,Clindamycin Phos/Benzoyl Perox,287
Alabama,Clindamycin Phosphate,5046
Alabama,Clobazam,523
Alabama,Clobetasol Propionate,25979
Alabama,Clobetasol Propionate/Emoll,1045
Alabama,Clocortolone Pivalate,99
Alabama,Clomipramine Hcl,1417
Alabama,Clonazepam,272510
Alabama,Clonidine,9881
Alabama,Clonidine Hcl,148872
Alabama,Clonidine Hcl/Chlorthalidone,34
Alabama,Clopidogrel Bisulfate,302879
Alabama,Clorazepate Dipotassium,8276
Alabama,Clotrimazole,5124
Alabama,Clotrimazole/Betamethasone Dip,25695
Alabama,Clozapine,8763
Alabama,Codeine Sulfate,212
Alabama,Codeine/Butalbital/Asa/Caffein,1193
Alabama,Codeine/Carisoprodol/Aspirin,50
Alabama,Colchicine,39182
Alabama,Colchicine/Probenecid,1997
Alabama,Colesevelam Hcl,15875
Alabama,Colestipol Hcl,6425
Alabama,Colistin (Colistimethate Na),67
Alabama,Collagenase Clostridium Hist.,5743
Alabama,Corticotropin,167
Alabama,Cortisone Acetate,23
Alabama,Crizotinib,104
Alabama,Crofelemer,34
Alabama,Cromolyn Sodium,541
Alabama,Crotamiton,72
Alabama,Cyclobenzaprine Hcl,106274
Alabama,Cyclopentolate Hcl,362
Alabama,Cyclophosphamide,196
Alabama,Cyclosporine,23016
Alabama,"Cyclosporine, Modified",1030
Alabama,Cyproheptadine Hcl,5518
Alabama,Dabigatran Etexilate Mesylate,27146
Alabama,Dabrafenib Mesylate,108
Alabama,Daclatasvir Dihydrochloride,38
Alabama,Dalfampridine,1291
Alabama,"Dalteparin Sodium,porcine",26
Alabama,Danazol,208
Alabama,Dantrolene Sodium,949
Alabama,Dapagliflozin Propanediol,3243
Alabama,Dapagliflozin/Metformin Hcl,156
Alabama,Dapsone,1715
Alabama,Daptomycin,1235
Alabama,Darbepoetin Alfa In Polysorbat,135
Alabama,Darifenacin Hydrobromide,2011
Alabama,Darunavir Ethanolate,5005
Alabama,Darunavir/Cobicistat,471
Alabama,Dasatinib,533
Alabama,Deferasirox,346
Alabama,Demeclocycline Hcl,502
Alabama,Denosumab,1771
Alabama,Desipramine Hcl,1032
Alabama,Desloratadine,2613
Alabama,Desloratadine/Pseudoephedrine,73
Alabama,Desmopressin (Nonrefrigerated),180
Alabama,Desmopressin Acetate,2726
Alabama,Desog-E.Estradiol/E.Estradiol,213
Alabama,Desogestrel-Ethinyl Estradiol,420
Alabama,Desonide,6463
Alabama,Desoximetasone,5774
Alabama,Desvenlafaxine,21
Alabama,Desvenlafaxine Succinate,13005
Alabama,Dexamethasone,14655
Alabama,Dexamethasone Sod Phosphate,2909
Alabama,Dexamethasone Sodium Phosp/Pf,77
Alabama,Dexlansoprazole,33138
Alabama,Dexmethylphenidate Hcl,783
Alabama,Dextroamphetamine Sulfate,1955
Alabama,Dextroamphetamine/Amphetamine,43963
Alabama,Dextromethorphan Hbr/Quinidine,10426
Alabama,Dextrose 5 % And 0.9 % Nacl,106
Alabama,Dextrose 5 % In Water,365
Alabama,Dextrose 5 %-0.45 % Nacl,313
Alabama,Dextrose 5%-Lactated Ringers,61
Alabama,Dextrose 50 % In Water,36
Alabama,Dextrose 70 % In Water,717
Alabama,Dhcodeine Bt/Acetaminophn/Caff,239
Alabama,Diazepam,89212
Alabama,Diazoxide,25
Alabama,Diclofenac Epolamine,773
Alabama,Diclofenac Potassium,5832
Alabama,Diclofenac Sodium,87366
Alabama,Diclofenac Sodium/Misoprostol,3135
Alabama,Diclofenac Submicronized,989
Alabama,Dicloxacillin Sodium,580
Alabama,Dicyclomine Hcl,42803
Alabama,Didanosine,226
Alabama,Diflorasone Diacetate,387
Alabama,Diflorasone Diacetate/Emoll,36
Alabama,Diflunisal,363
Alabama,Difluprednate,12923
Alabama,Digoxin,84366
Alabama,Dihydroergotamine Mesylate,124
Alabama,Diltiazem Hcl,156787
Alabama,Dimethyl Fumarate,2028
Alabama,Dimethyl Sulfoxide,26
Alabama,"Diph,pertuss(Acell),tet Vac/Pf",2701
Alabama,Diphenhydramine Hcl,733
Alabama,Diphenoxylate Hcl/Atropine,23101
Alabama,"Diphth,pertuss(Acell),tet Vac",2570
Alabama,Dipyridamole,1627
Alabama,Disopyramide Phosphate,277
Alabama,Disulfiram,177
Alabama,Divalproex Sodium,85913
Alabama,Dofetilide,1938
Alabama,Dolutegravir Sodium,2143
Alabama,Donepezil Hcl,170624
Alabama,Doripenem,25
Alabama,Dornase Alfa,14
Alabama,Dorzolamide Hcl,8457
Alabama,Dorzolamide Hcl/Timolol Maleat,30051
Alabama,Dorzolamide/Timolol/Pf,371
Alabama,Doxazosin Mesylate,47340
Alabama,Doxepin Hcl,31173
Alabama,Doxercalciferol,78
Alabama,Doxycycline Calcium,30
Alabama,Doxycycline Hyclate,72258
Alabama,Doxycycline Monohydrate,12858
Alabama,Dronabinol,2461
Alabama,Dronedarone Hcl,10974
Alabama,Drospirenone/Estradiol,40
Alabama,Droxidopa,144
Alabama,Dulaglutide,1182
Alabama,Duloxetine Hcl,183553
Alabama,Dutasteride,20247
Alabama,Dutasteride/Tamsulosin Hcl,4014
Alabama,Ecallantide,20
Alabama,Econazole Nitrate,4082
Alabama,Edoxaban Tosylate,161
Alabama,Efavirenz,1404
Alabama,Efavirenz/Emtricitab/Tenofovir,3915
Alabama,Efinaconazole,1142
Alabama,Eletriptan Hbr,1300
Alabama,Eltrombopag Olamine,222
Alabama,Elvitegr/Cobicist/Emtric/Tenof,1483
Alabama,Empagliflozin,1233
Alabama,Empagliflozin/Linagliptin,153
Alabama,Emtricitab/Rilpivirine/Tenofov,616
Alabama,Emtricitabine,364
Alabama,Emtricitabine/Tenofovir,6835
Alabama,Enalapril Maleate,67693
Alabama,Enalapril/Hydrochlorothiazide,6723
Alabama,Enfuvirtide,24
Alabama,Enoxaparin Sodium,8502
Alabama,Entacapone,2036
Alabama,Entecavir,247
Alabama,Enzalutamide,1415
Alabama,Epinastine Hcl,1332
Alabama,Epinephrine,3963
Alabama,Eplerenone,2107
Alabama,Epoetin Alfa,825
Alabama,Eprosartan Mesylate,50
Alabama,Eprosartan/Hydrochlorothiazide,12
Alabama,Ergocalciferol (Vitamin D2),399
Alabama,Ergoloid Mesylates,21
Alabama,Erlotinib Hcl,999
Alabama,Ertapenem Sodium,1437
Alabama,Erythromycin Base,11420
Alabama,Erythromycin Base/Ethanol,239
Alabama,Erythromycin Ethylsuccinate,276
Alabama,Erythromycin Stearate,250
Alabama,Erythromycin/Benzoyl Peroxide,143
Alabama,Escitalopram Oxalate,185175
Alabama,Eslicarbazepine Acetate,672
Alabama,Esomeprazole Magnesium,175690
Alabama,Esomeprazole Strontium,56
Alabama,Estazolam,233
Alabama,Estradiol,77386
Alabama,Estradiol Acetate,169
Alabama,Estradiol Cypionate,272
Alabama,Estradiol Valerate,159
Alabama,Estradiol/Levonorgestrel,58
Alabama,Estradiol/Norethindrone Acet,3564
Alabama,Estradiol/Norgestimate,23
Alabama,"Estrogen,con/M-Progest Acet",4351
Alabama,"Estrogens, Conjugated",37960
Alabama,"Estrogens,conj.,synthetic B",109
Alabama,"Estrogens,conj/Bazedoxifene",155
Alabama,"Estrogens,esterified",741
Alabama,Estropipate,1473
Alabama,Eszopiclone,9175
Alabama,Etanercept,6322
Alabama,Ethacrynic Acid,118
Alabama,Ethambutol Hcl,1052
Alabama,Ethinyl Estradiol/Drospirenone,450
Alabama,Ethosuximide,161
Alabama,Ethynodiol D-Ethinyl Estradiol,119
Alabama,Etodolac,18004
Alabama,Etonogestrel/Ethinyl Estradiol,137
Alabama,Etravirine,1001
Alabama,Everolimus,513
Alabama,Evolocumab,13
Alabama,Exemestane,4847
Alabama,Exenatide,3392
Alabama,Exenatide Microspheres,6301
Alabama,Ezetimibe,72553
Alabama,Ezetimibe/Simvastatin,16337
Alabama,Ezogabine,101
Alabama,Famciclovir,3255
Alabama,Famotidine,67772
Alabama,Famotidine/Pf,34
Alabama,Fat Emulsions,178
Alabama,Febuxostat,12612
Alabama,Felbamate,559
Alabama,Felodipine,15785
Alabama,Fenofibrate,66788
Alabama,Fenofibrate Nanocrystallized,41079
Alabama,"Fenofibrate,micronized",18097
Alabama,Fenofibric Acid,158
Alabama,Fenofibric Acid (Choline),12021
Alabama,Fenoprofen Calcium,272
Alabama,Fentanyl,61542
Alabama,Fentanyl Citrate,116
Alabama,Ferric Citrate,291
Alabama,Fesoterodine Fumarate,8066
Alabama,Fidaxomicin,142
Alabama,Filgrastim,161
Alabama,Finasteride,65852
Alabama,Fingolimod Hcl,971
Alabama,Flavoxate Hcl,809
Alabama,Flecainide Acetate,17313
Alabama,Fluconazole,95408
Alabama,"Fluconazole In Nacl,iso-Osm",48
Alabama,Fludrocortisone Acetate,10358
Alabama,Flunisolide,1025
Alabama,Fluocinolone Acetonide,1474
Alabama,Fluocinolone Acetonide Oil,1464
Alabama,Fluocinolone/Shower Cap,723
Alabama,Fluocinonide,10314
Alabama,Fluocinonide/Emollient Base,331
Alabama,Fluorometholone,7099
Alabama,Fluorouracil,5976
Alabama,Fluoxetine Hcl,119810
Alabama,Fluphenazine Decanoate,3284
Alabama,Fluphenazine Hcl,6313
Alabama,Flurandrenolide,81
Alabama,Flurazepam Hcl,497
Alabama,Flurbiprofen,1132
Alabama,Flurbiprofen Sodium,1011
Alabama,Flutamide,122
Alabama,Fluticasone Furoate,499
Alabama,Fluticasone Propionate,216581
Alabama,Fluticasone/Salmeterol,86090
Alabama,Fluticasone/Vilanterol,8839
Alabama,Fluvastatin Sodium,1019
Alabama,Fluvoxamine Maleate,4115
Alabama,Folic Acid,101
Alabama,Fondaparinux Sodium,265
Alabama,Formoterol Fumarate,1963
Alabama,Fosamprenavir Calcium,233
Alabama,Fosfomycin Tromethamine,232
Alabama,Fosinopril Sodium,20005
Alabama,Fosinopril/Hydrochlorothiazide,1624
Alabama,Frovatriptan Succinate,242
Alabama,Furosemide,526410
Alabama,Gabapentin,542849
Alabama,Gabapentin Enacarbil,483
Alabama,Galantamine Hbr,6257
Alabama,Ganciclovir,231
Alabama,Gatifloxacin,682
Alabama,Gemfibrozil,34303
Alabama,"Gentamicin In Nacl, Iso-Osm",14
Alabama,Gentamicin Sulfate,11074
Alabama,Glatiramer Acetate,2510
Alabama,Glimepiride,145431
Alabama,Glipizide,129545
Alabama,Glipizide/Metformin Hcl,7987
Alabama,"Glucagon,human Recombinant",2401
Alabama,Glyburide,11658
Alabama,"Glyburide,micronized",932
Alabama,Glyburide/Metformin Hcl,8822
Alabama,Glycopyrrolate,3904
Alabama,Golimumab,486
Alabama,Granisetron,339
Alabama,Granisetron Hcl,67
Alabama,Griseofulvin Ultramicrosize,151
Alabama,"Griseofulvin, Microsize",202
Alabama,Guanfacine Hcl,2407
Alabama,Halcinonide,138
Alabama,Halobetasol Propionate,2099
Alabama,Haloperidol,21382
Alabama,Haloperidol Decanoate,6795
Alabama,Haloperidol Lactate,1168
Alabama,"Heparin Sodium,porcine",243
Alabama,Hepatitis A & B Vaccine/Pf,98
Alabama,Hepatitis A Virus Vaccine/Pf,116
Alabama,Hepatitis B Virus Vaccine/Pf,15
Alabama,Hydralazine Hcl,109797
Alabama,Hydrochlorothiazide,300697
Alabama,Hydrocodone Bitartrate,823
Alabama,Hydrocodone/Acetaminophen,1112159
Alabama,Hydrocodone/Ibuprofen,7973
Alabama,Hydrocortisone,23086
Alabama,Hydrocortisone Acetate,17
Alabama,Hydrocortisone Butyrate,531
Alabama,Hydrocortisone Butyrate/Emoll,71
Alabama,Hydrocortisone Sod Succ/Pf,40
Alabama,Hydrocortisone Valerate,1650
Alabama,Hydrocortisone/Pramoxine,276
Alabama,Hydromorphone Hcl,13642
Alabama,Hydroxychloroquine Sulfate,46688
Alabama,Hydroxyprogesterone Caproate,40
Alabama,Hydroxypropyl Cellulose,118
Alabama,Hydroxyurea,5389
Alabama,Hydroxyzine Hcl,24122
Alabama,Hydroxyzine Pamoate,11296
Alabama,Hyoscyamine Sulfate,1193
Alabama,Ibandronate Sodium,11898
Alabama,Ibrutinib,929
Alabama,Ibuprofen,73591
Alabama,Ibuprofen/Famotidine,842
Alabama,Ibuprofen/Oxycodone Hcl,13
Alabama,Icatibant Acetate,118
Alabama,Icosapent Ethyl,2630
Alabama,Idelalisib,53
Alabama,"Igg/Hyaluronidase,recombinant",20
Alabama,Iloperidone,818
Alabama,Imatinib Mesylate,2296
Alabama,Imipenem/Cilastatin Sodium,213
Alabama,Imipramine Hcl,6557
Alabama,Imipramine Pamoate,205
Alabama,Imiquimod,1132
Alabama,Immun Glob G (Igg)/Gly/Iga 50+,1382
Alabama,Immun Glob G(Igg)/Malt/Iga 50+,52
Alabama,Immun Glob G(Igg)/Pro/Iga 0-50,546
Alabama,Immun Glob G(Igg)/Sucr/Iga 50+,30
Alabama,Immun Glob G/Sorb/Gly/Iga 0-50,126
Alabama,Indacaterol Maleate,64
Alabama,Indapamide,14969
Alabama,Indinavir Sulfate,22
Alabama,Indomethacin,4010
Alabama,Infliximab,84
Alabama,Ingenol Mebutate,178
Alabama,Insulin Aspart,41899
Alabama,Insulin Aspart Protam & Aspart,19751
Alabama,Insulin Detemir,72179
Alabama,"Insulin Glargine,hum.Rec.Anlog",137172
Alabama,Insulin Glulisine,1685
Alabama,Insulin Lispro,47515
Alabama,Insulin Lispro Protamin/Lispro,17319
Alabama,Insulin Nph Hum/Reg Insulin Hm,48082
Alabama,Insulin Nph Human Isophane,10595
Alabama,"Insulin Regular, Human",19046
Alabama,"Interferon Alfa-2b,recomb.",21
Alabama,Interferon Beta-1a,1732
Alabama,Interferon Beta-1a/Albumin,1255
Alabama,Interferon Beta-1b,1400
Alabama,Ipratropium Bromide,19949
Alabama,Ipratropium/Albuterol Sulfate,38630
Alabama,Irbesartan,25969
Alabama,Irbesartan/Hydrochlorothiazide,7223
Alabama,"Iron,carbonyl/Vit C/Vit B12/Fa",32
Alabama,Isoniazid,378
Alabama,Isosorb Dinit/Hydralazine Hcl,2694
Alabama,Isosorbide Dinitrate,20875
Alabama,Isosorbide Mononitrate,115416
Alabama,Isotretinoin,159
Alabama,Isradipine,517
Alabama,Itraconazole,569
Alabama,Ivabradine Hcl,75
Alabama,Ivacaftor,25
Alabama,Ivermectin,995
Alabama,Ketoconazole,26934
Alabama,Ketoprofen,726
Alabama,Ketorolac Tromethamine,15599
Alabama,Ketorolac Tromethamine/Pf,21
Alabama,L-Norgest/E.Estradion-E.Estrad,92
Alabama,Labetalol Hcl,25365
Alabama,Lacosamide,13145
Alabama,Lactulose,29365
Alabama,Lamivudine,1114
Alabama,Lamivudine/Zidovudine,979
Alabama,Lamotrigine,52344
Alabama,Lanreotide Acetate,38
Alabama,Lansoprazole,40123
Alabama,Lansoprazole/Amoxiciln/Clarith,296
Alabama,Lanthanum Carbonate,1470
Alabama,Lapatinib Ditosylate,125
Alabama,Latanoprost,131194
Alabama,Ledipasvir/Sofosbuvir,2723
Alabama,Leflunomide,6678
Alabama,Lenalidomide,3236
Alabama,Lenvatinib Mesylate,28
Alabama,Letrozole,14836
Alabama,Leucovorin Calcium,1400
Alabama,Leuprolide Acetate,192
Alabama,Levalbuterol Hcl,494
Alabama,Levalbuterol Tartrate,3303
Alabama,Levetiracetam,68804
Alabama,Levobunolol Hcl,2099
Alabama,Levocarnitine,171
Alabama,Levocarnitine (With Sugar),55
Alabama,Levocetirizine Dihydrochloride,55736
Alabama,Levofloxacin,133846
Alabama,Levofloxacin/D5w,362
Alabama,Levomilnacipran Hydrochloride,2011
Alabama,Levonorgestrel-Ethin Estradiol,1043
Alabama,Levorphanol Tartrate,59
Alabama,Levothyroxine Sodium,753509
Alabama,Lidocaine,13861
Alabama,Lidocaine Hcl,13001
Alabama,Lidocaine Hcl/Pf,688
Alabama,Lidocaine/Hydrocortisone Ac,42
Alabama,Lidocaine/Prilocaine,26681
Alabama,Linaclotide,18552
Alabama,Linagliptin,19378
Alabama,Linagliptin/Metformin Hcl,1899
Alabama,Lincomycin Hcl,20
Alabama,Lindane,142
Alabama,Linezolid,675
Alabama,Liothyronine Sodium,4733
Alabama,Lipase/Protease/Amylase,6918
Alabama,Liraglutide,23480
Alabama,Lisdexamfetamine Dimesylate,3019
Alabama,Lisinopril,610351
Alabama,Lisinopril/Hydrochlorothiazide,186467
Alabama,Lithium Carbonate,18448
Alabama,Lithium Citrate,71
Alabama,Lodoxamide Tromethamine,12
Alabama,Lomitapide Mesylate,158
Alabama,Loperamide Hcl,5629
Alabama,Lopinavir/Ritonavir,749
Alabama,Lorazepam,186004
Alabama,Losartan Potassium,359293
Alabama,Losartan/Hydrochlorothiazide,169495
Alabama,Loteprednol Etabonate,7802
Alabama,Lovastatin,75783
Alabama,Loxapine Succinate,2599
Alabama,Lubiprostone,20190
Alabama,Luliconazole,55
Alabama,Lumacaftor/Ivacaftor,25
Alabama,Lurasidone Hcl,9252
Alabama,Macitentan,581
Alabama,Magnesium Sulfate,127
Alabama,Magnesium Sulfate In Water,53
Alabama,Malathion,57
Alabama,Maprotiline Hcl,125
Alabama,Maraviroc,218
Alabama,"Measles,mumps&rubella Vacc/Pf",58
Alabama,Mechlorethamine Hcl,34
Alabama,Meclizine Hcl,68856
Alabama,Meclofenamate Sodium,21
Alabama,Medroxyprogesterone Acetate,10724
Alabama,Mefloquine Hcl,118
Alabama,Megestrol Acetate,16356
Alabama,Meloxicam,359705
Alabama,Memantine Hcl,133495
Alabama,Memantine Hcl/Donepezil Hcl,401
Alabama,"Mening Vac A,c,y,w-135 Dip/Pf",15
Alabama,Meperidine Hcl,1386
Alabama,Meprobamate,75
Alabama,Mercaptopurine,528
Alabama,Meropenem,1197
Alabama,Mesalamine,9935
Alabama,Mesalamine W/Cleansing Wipes,74
Alabama,Metaproterenol Sulfate,32
Alabama,Metaxalone,3210
Alabama,Metformin Hcl,537405
Alabama,Methadone Hcl,38129
Alabama,Methamphetamine Hcl,50
Alabama,Methazolamide,556
Alabama,Methen/M-Blue/Sal/Na Phos/Hyos,32
Alabama,Methen/Sod Phos/Meth Blue/Hyos,110
Alabama,Methenamine Hippurate,4389
Alabama,Methenamine Mandelate,52
Alabama,Methimazole,8238
Alabama,Methocarbamol,46749
Alabama,Methotrexate Sodium,45243
Alabama,Methotrexate Sodium/Pf,1443
Alabama,Methotrexate/Pf,268
Alabama,"Methoxsalen, Rapid",83
Alabama,Methscopolamine Bromide,2101
Alabama,Methsuximide,31
Alabama,Methyclothiazide,133
Alabama,Methyldopa,1466
Alabama,Methyldopa/Hydrochlorothiazide,96
Alabama,Methylnaltrexone Bromide,367
