Prscrbr_Geo_Desc,Gnrc_Name,DY13
Alabama,Ciprofloxacin Lactate/D5w,63
Alabama,Ciprofloxacin/Ciprofloxa Hcl,162
Alabama,Ciprofloxacin/Hydrocortisone,399
Alabama,Citalopram Hydrobromide,256329
Alabama,Citric Acid/G-Lactone/Mag Carb,15
Alabama,Citric Acid/Sodium Citrate,267
Alabama,Clarithromycin,13851
Alabama,Clemastine Fumarate,405
Alabama,Clindamycin Hcl,39051
Alabama,Clindamycin Palmitate Hcl,107
Alabama,Clindamycin Phos/Benzoyl Perox,226
Alabama,Clindamycin Phosphate,4312
Alabama,Clobazam,241
Alabama,Clobetasol Propionate,23641
Alabama,Clobetasol Propionate/Emoll,933
Alabama,Clocortolone Pivalate,98
Alabama,Clomipramine Hcl,1717
Alabama,Clonazepam,250617
Alabama,Clonidine,10008
Alabama,Clonidine Hcl,176807
Alabama,Clonidine Hcl/Chlorthalidone,64
Alabama,Clopidogrel Bisulfate,336387
Alabama,Clorazepate Dipotassium,8270
Alabama,Clotrimazole,5336
Alabama,Clotrimazole/Betamethasone Dip,26745
Alabama,Clozapine,8312
Alabama,Codeine Sulfate,224
Alabama,Codeine/Butalbital/Asa/Caffein,1802
Alabama,Codeine/Carisoprodol/Aspirin,109
Alabama,Colchicine,40248
Alabama,Colchicine/Probenecid,1958
Alabama,Colesevelam Hcl,18435
Alabama,Colestipol Hcl,5288
Alabama,Colistin (Colistimethate Na),12
Alabama,Collagenase Clostridium Hist.,6488
Alabama,Corticotropin,147
Alabama,Cortisone Acetate,43
Alabama,Crizotinib,46
Alabama,Cromolyn Sodium,580
Alabama,Crotamiton,83
Alabama,Cyanocobalamin (Vitamin B-12),183
Alabama,Cyanocobalamin/Fa/Pyridoxine,385
Alabama,Cyclobenzaprine Hcl,141782
Alabama,Cyclopentolate Hcl,633
Alabama,Cyclophosphamide,207
Alabama,Cyclosporine,20699
Alabama,"Cyclosporine, Modified",1159
Alabama,Cyproheptadine Hcl,9211
Alabama,D-Methorphan Hb/P-Epd Hcl/Bpm,225
Alabama,D-Methorphan Hb/Prometh Hcl,146
Alabama,Dabigatran Etexilate Mesylate,35400
Alabama,Dabrafenib Mesylate,19
Alabama,Dalfampridine,756
Alabama,"Dalteparin Sodium,porcine",109
Alabama,Danazol,211
Alabama,Dantrolene Sodium,944
Alabama,Dapsone,1648
Alabama,Daptomycin,1283
Alabama,Darbepoetin Alfa In Polysorbat,178
Alabama,Darifenacin Hydrobromide,6333
Alabama,Darunavir Ethanolate,5252
Alabama,Dasatinib,414
Alabama,Deferasirox,305
Alabama,Deferoxamine Mesylate,42
Alabama,Degarelix Acetate,13
Alabama,Delavirdine Mesylate,11
Alabama,Demeclocycline Hcl,527
Alabama,Denosumab,643
Alabama,Desipramine Hcl,1100
Alabama,Desloratadine,1870
Alabama,Desloratadine/Pseudoephedrine,57
Alabama,Desmopressin (Nonrefrigerated),53
Alabama,Desmopressin Acetate,2482
Alabama,Desog-E.Estradiol/E.Estradiol,180
Alabama,Desogestrel-Ethinyl Estradiol,452
Alabama,Desonide,8313
Alabama,Desoximetasone,6055
Alabama,Desvenlafaxine Succinate,14610
Alabama,Dexamethasone,12747
Alabama,Dexamethasone Sod Phosphate,2682
Alabama,Dexamethasone Sod Phosphate/Pf,22
Alabama,Dexlansoprazole,27411
Alabama,Dexmethylphenidate Hcl,870
Alabama,Dextroamphetamine Sulfate,1777
Alabama,Dextroamphetamine/Amphetamine,33311
Alabama,Dextromethorphan Hbr/Quinidine,5968
Alabama,Dextrose 5 % And 0.9 % Nacl,122
Alabama,Dextrose 5 % In Water,321
Alabama,Dextrose 5 %-0.45 % Nacl,338
Alabama,Dextrose 5%-Lactated Ringers,11
Alabama,Dextrose 50 % In Water,38
Alabama,Dextrose 70 % In Water,371
Alabama,Dhcodeine Bt/Acetaminophn/Caff,349
Alabama,Diazepam,88952
Alabama,Diazoxide,22
Alabama,Diclofenac Epolamine,1426
Alabama,Diclofenac Potassium,3938
Alabama,Diclofenac Sodium,68879
Alabama,Diclofenac Sodium/Misoprostol,3202
Alabama,Dicloxacillin Sodium,614
Alabama,Dicyclomine Hcl,31372
Alabama,Didanosine,321
Alabama,Diflorasone Diacetate,515
Alabama,Diflorasone Diacetate/Emoll,47
Alabama,Diflunisal,524
Alabama,Difluprednate,6847
Alabama,Digoxin,113604
Alabama,Dihydroergotamine Mesylate,176
Alabama,Diltiazem Hcl,169693
Alabama,Dimethyl Fumarate,494
Alabama,Dimethyl Sulfoxide,42
Alabama,"Diph,pertuss(Acell),tet Ped/Pf",42
Alabama,"Diph,pertuss(Acell),tet Vac/Pf",1190
Alabama,Diphenhydramine Hcl,751
Alabama,Diphenoxylate Hcl/Atropine,22716
Alabama,"Diphth,pertuss(Acell),tet Vac",1067
Alabama,Dipyridamole,3871
Alabama,Disopyramide Phosphate,502
Alabama,Disulfiram,229
Alabama,Divalproex Sodium,85118
Alabama,Dofetilide,1285
Alabama,Dolutegravir Sodium,70
Alabama,Donepezil Hcl,171447
Alabama,Doripenem,117
Alabama,Dorzolamide Hcl,6186
Alabama,Dorzolamide Hcl/Timolol Maleat,26633
Alabama,Dorzolamide/Timolol/Pf,227
Alabama,Doxazosin Mesylate,52786
Alabama,Doxepin Hcl,31908
Alabama,Doxercalciferol,222
Alabama,Doxycycline Calcium,14
Alabama,Doxycycline Hyclate,66418
Alabama,Doxycycline Monohydrate,8247
Alabama,Dronabinol,2301
Alabama,Dronedarone Hcl,10670
Alabama,Droperidol,51
Alabama,Drospirenone/Estradiol,61
Alabama,Duloxetine Hcl,150943
Alabama,Dutasteride,27260
Alabama,Dutasteride/Tamsulosin Hcl,4210
Alabama,Dyphylline,19
Alabama,Echothiophate Iodide,18
Alabama,Econazole Nitrate,4159
Alabama,Efavirenz,1808
Alabama,Efavirenz/Emtricitab/Tenofovir,4383
Alabama,Eletriptan Hbr,926
Alabama,Eltrombopag Olamine,152
Alabama,Elvitegr/Cobicist/Emtric/Tenof,480
Alabama,Emtricitab/Rilpivirine/Tenofov,462
Alabama,Emtricitabine,393
Alabama,Emtricitabine/Tenofovir,7381
Alabama,Enalapril Maleate,90366
Alabama,Enalapril/Hydrochlorothiazide,9016
Alabama,Enfuvirtide,31
Alabama,Enoxaparin Sodium,9255
Alabama,Entacapone,2152
Alabama,Entecavir,225
Alabama,Enzalutamide,381
Alabama,Epinastine Hcl,941
Alabama,Epinephrine,3146
Alabama,Eplerenone,1932
Alabama,Epoetin Alfa,1019
Alabama,Eprosartan Mesylate,149
Alabama,Eprosartan/Hydrochlorothiazide,65
Alabama,Ergocalciferol (Vitamin D2),4060
Alabama,Ergoloid Mesylates,45
Alabama,Erlotinib Hcl,1219
Alabama,Ertapenem Sodium,973
Alabama,Erythromycin Base,10794
Alabama,Erythromycin Base/Ethanol,291
Alabama,Erythromycin Ethylsuccinate,560
Alabama,Erythromycin Stearate,491
Alabama,Erythromycin/Benzoyl Peroxide,166
Alabama,Escitalopram Oxalate,160560
Alabama,Esomeprazole Magnesium,238932
Alabama,Estazolam,304
Alabama,Estradiol,91777
Alabama,Estradiol Acetate,159
Alabama,Estradiol Cypionate,240
Alabama,Estradiol Valerate,180
Alabama,Estradiol/Levonorgestrel,72
Alabama,Estradiol/Norethindrone Acet,4985
Alabama,Estradiol/Norgestimate,32
Alabama,"Estrogen,con/M-Progest Acet",7529
Alabama,"Estrogens, Conjugated",63449
Alabama,"Estrogens,conj.,synthetic A",372
Alabama,"Estrogens,conj.,synthetic B",346
Alabama,"Estrogens,esterified",951
Alabama,Estropipate,4091
Alabama,Eszopiclone,16922
Alabama,Etanercept,6215
Alabama,Ethacrynic Acid,156
Alabama,Ethambutol Hcl,1018
Alabama,Ethinyl Estradiol/Drospirenone,488
Alabama,Ethosuximide,146
Alabama,Ethynodiol D-Ethinyl Estradiol,126
Alabama,Etidronate Disodium,19
Alabama,Etodolac,21864
Alabama,Etonogestrel/Ethinyl Estradiol,97
Alabama,Etravirine,1229
Alabama,Everolimus,536
Alabama,Exemestane,4672
Alabama,Exenatide,5914
Alabama,Exenatide Microspheres,2118
Alabama,Ezetimibe,76197
Alabama,Ezetimibe/Atorvastatin Calcium,116
Alabama,Ezetimibe/Simvastatin,27089
Alabama,Ezogabine,146
Alabama,Fa/Arginine Hcl/B12/B6/Pep Ex,30
Alabama,Famciclovir,3237
Alabama,Famotidine,66101
Alabama,Fat Emulsions,28
Alabama,"Fe Fumarate/Fa/Mv, Min Comb#15",30
Alabama,Febuxostat,10388
Alabama,Felbamate,501
Alabama,Felodipine,23143
Alabama,Fenofibrate,71245
Alabama,Fenofibrate Nanocrystallized,42353
Alabama,"Fenofibrate,micronized",20817
Alabama,Fenofibric Acid,162
Alabama,Fenofibric Acid (Choline),15885
Alabama,Fenoprofen Calcium,239
Alabama,Fentanyl,60439
Alabama,Fentanyl Citrate,253
Alabama,Fesoterodine Fumarate,11089
Alabama,Fexofenadine Hcl,261
Alabama,Fexofenadine/Pseudoephedrine,58
Alabama,Fidaxomicin,230
Alabama,Filgrastim,204
Alabama,Finasteride,55739
Alabama,Fingolimod Hcl,661
Alabama,Flavoxate Hcl,1158
Alabama,Flecainide Acetate,14525
Alabama,Fluconazole,83367
Alabama,"Fluconazole In Nacl,iso-Osm",49
Alabama,Fludrocortisone Acetate,10268
Alabama,Flunisolide,923
Alabama,Fluocinolone Acetonide,1498
Alabama,Fluocinolone Acetonide Oil,1603
Alabama,Fluocinolone/Shower Cap,848
Alabama,Fluocinonide,12985
Alabama,Fluocinonide/Emollient Base,308
Alabama,Fluorometholone,7270
Alabama,Fluorometholone Acetate,33
Alabama,Fluorouracil,5562
Alabama,Fluoxetine Hcl,120722
Alabama,Fluoxymesterone,49
Alabama,Fluphenazine Decanoate,2774
Alabama,Fluphenazine Hcl,6201
Alabama,Flurandrenolide,154
Alabama,Flurazepam Hcl,858
Alabama,Flurbiprofen,1230
Alabama,Flurbiprofen Sodium,696
Alabama,Flutamide,173
Alabama,Fluticasone Furoate,837
Alabama,Fluticasone Propionate,183309
Alabama,Fluticasone/Salmeterol,107990
Alabama,Fluvastatin Sodium,1599
Alabama,Fluvoxamine Maleate,4006
Alabama,Folic Acid,1946
Alabama,Folic Acid/Vitamin B Comp W-C,40
Alabama,Fondaparinux Sodium,418
Alabama,Formoterol Fumarate,2607
Alabama,Fosamprenavir Calcium,417
Alabama,Fosfomycin Tromethamine,111
Alabama,Fosinopril Sodium,30894
Alabama,Fosinopril/Hydrochlorothiazide,2376
Alabama,Frovatriptan Succinate,256
Alabama,Fulvestrant,12
Alabama,Furosemide,556258
Alabama,Gabapentin,446275
Alabama,Gabapentin Enacarbil,204
Alabama,Galantamine Hbr,8908
Alabama,Ganciclovir,235
Alabama,Ganciclovir Sodium,40
Alabama,Gatifloxacin,834
Alabama,Gemfibrozil,44209
Alabama,Gentamicin Sulfate,11490
Alabama,Gentamicin/Prednisol Ac,20
Alabama,Glatiramer Acetate,2504
Alabama,Glimepiride,147511
Alabama,Glipizide,148624
Alabama,Glipizide/Metformin Hcl,5748
Alabama,"Glucagon,human Recombinant",2456
Alabama,Glyburide,34837
Alabama,"Glyburide,micronized",3158
Alabama,Glyburide/Metformin Hcl,24278
Alabama,Glycopyrrolate,3927
Alabama,Golimumab,530
Alabama,Granisetron,260
Alabama,Granisetron Hcl,37
Alabama,Griseofulvin Ultramicrosize,306
Alabama,"Griseofulvin, Microsize",212
Alabama,Guaifenesin/Codeine Phosphate,12
Alabama,Guanfacine Hcl,6048
Alabama,Halcinonide,239
Alabama,Halobetasol Propionate,2591
Alabama,Halobetasol/Lactic Acid,11
Alabama,Haloperidol,22120
Alabama,Haloperidol Decanoate,6553
Alabama,Haloperidol Lactate,946
Alabama,"Heparin Sodium,porcine",278
Alabama,Hepatitis A & B Vaccine/Pf,72
Alabama,Hepatitis A Virus Vaccine/Pf,25
Alabama,Hepatitis B Virus Vaccine/Pf,11
Alabama,Hexachlorophene,59
Alabama,Hum Insulin Nph/Reg Insulin Hm,60328
Alabama,Hydralazine Hcl,102604
Alabama,Hydrochlorothiazide,337854
Alabama,Hydrocodone Bit/Homatrop Me-Br,1320
Alabama,Hydrocodone/Acetaminophen,1291379
Alabama,Hydrocodone/Chlorphen Polis,850
Alabama,Hydrocodone/Ibuprofen,11945
Alabama,Hydrocortisone,20228
Alabama,Hydrocortisone Ac/Lidocaine,54
Alabama,Hydrocortisone Acetate,43
Alabama,Hydrocortisone Butyrate,610
Alabama,Hydrocortisone Butyrate/Emoll,93
Alabama,Hydrocortisone Sod Succ/Pf,25
Alabama,Hydrocortisone Sod Succinate,19
Alabama,Hydrocortisone Valerate,2016
Alabama,Hydrocortisone/Pramoxine,203
Alabama,Hydromorphone Hcl,13615
Alabama,Hydromorphone Hcl/Pf,14
Alabama,Hydroxychloroquine Sulfate,43672
Alabama,Hydroxyprogesterone Caproate,27
Alabama,Hydroxypropyl Cellulose,76
Alabama,Hydroxyurea,5265
Alabama,Hydroxyzine Hcl,43438
Alabama,Hydroxyzine Pamoate,23347
Alabama,Hyoscyamine Sulfate,1826
Alabama,Ibandronate Sodium,12818
Alabama,Ibuprofen,68352
Alabama,Ibuprofen/Famotidine,458
Alabama,Ibuprofen/Oxycodone Hcl,21
Alabama,Icatibant Acetate,62
Alabama,Icosapent Ethyl,641
Alabama,Iloperidone,993
Alabama,Imatinib Mesylate,2150
Alabama,Imipenem/Cilastatin Sodium,221
Alabama,Imipramine Hcl,9130
Alabama,Imipramine Pamoate,393
Alabama,Imiquimod,1060
Alabama,"Immune Glob,gam Caprylate(Igg)",363
Alabama,"Immune Globulin,gamma(Igg)",1007
Alabama,Indacaterol Maleate,122
Alabama,Indapamide,17856
Alabama,Indinavir Sulfate,18
Alabama,Indomethacin,14717
Alabama,Infliximab,68
Alabama,Ingenol Mebutate,173
Alabama,Insulin Aspart,46791
Alabama,Insulin Detemir,57004
Alabama,"Insulin Glargine,hum.Rec.Anlog",130977
Alabama,Insulin Glulisine,1966
Alabama,Insulin Lispro,33250
Alabama,Insulin Npl/Insulin Lispro,14927
Alabama,"Insulin Regular, Human",23586
Alabama,Insuln Asp Prt/Insulin Aspart,26323
Alabama,"Interferon Alfa-2b,recomb.",46
Alabama,Interferon Beta-1a,1809
Alabama,Interferon Beta-1a/Albumin,1373
Alabama,Interferon Beta-1b,1418
Alabama,Ipratropium Bromide,19992
Alabama,Ipratropium/Albuterol Sulfate,41663
Alabama,Irbesartan,22752
Alabama,Irbesartan/Hydrochlorothiazide,6293
Alabama,Iron Ag/C/B12/Ca/Suc.Acid/Stom,25
Alabama,Iron Aspgly/C/B12/Fa/Ca-Th/Suc,17
Alabama,Iron Fum & P/Fa/Vit B & C No.9,44
Alabama,"Iron,carbonyl/Vit C/Vit B12/Fa",562
Alabama,Iron/Fa/Vitamin B Comp W-C/Min,24
Alabama,Isoniazid,434
Alabama,Isosorb Dinit/Hydralazine Hcl,2857
Alabama,Isosorbide Dinitrate,22200
Alabama,Isosorbide Mononitrate,125867
Alabama,Isotretinoin,143
Alabama,Isradipine,853
Alabama,Itraconazole,569
Alabama,Ivacaftor,14
Alabama,Ivermectin,733
Alabama,Ketoconazole,25672
Alabama,Ketoprofen,2481
Alabama,Ketorolac Tromethamine,16762
Alabama,Ketorolac Tromethamine/Pf,29
Alabama,L-Norgest-Eth Estr/Ethin Estra,58
Alabama,Labetalol Hcl,26067
Alabama,Lacosamide,9809
Alabama,Lactulose,30964
Alabama,Lamivudine,975
Alabama,Lamivudine/Zidovudine,1317
Alabama,Lamotrigine,47694
Alabama,Lanreotide Acetate,76
Alabama,Lansoprazole,45846
Alabama,Lansoprazole/Amoxiciln/Clarith,514
Alabama,Lanthanum Carbonate,1615
Alabama,Lapatinib Ditosylate,126
Alabama,Latanoprost,111633
Alabama,Leflunomide,6761
Alabama,Lenalidomide,2498
Alabama,Letrozole,13301
Alabama,Leucovorin Calcium,1257
Alabama,Leuprolide Acetate,223
Alabama,Levalbuterol Hcl,701
Alabama,Levalbuterol Tartrate,4111
Alabama,Levetiracetam,62671
Alabama,Levobunolol Hcl,2580
Alabama,Levocarnitine,192
Alabama,Levocarnitine (With Sugar),16
Alabama,Levocetirizine Dihydrochloride,33760
Alabama,Levofloxacin,116551
Alabama,Levofloxacin/D5w,348
Alabama,Levomefolate/B6/B12/Algal Oil,107
Alabama,Levonorgestrel-Eth Estradiol,1185
Alabama,Levothyroxine Sodium,746591
Alabama,Lidocaine,27279
Alabama,Lidocaine Hcl,11487
Alabama,Lidocaine Hcl/Pf,399
Alabama,Lidocaine/Prilocaine,10413
Alabama,Linaclotide,3408
Alabama,Linagliptin,9344
Alabama,Linagliptin/Metformin Hcl,847
Alabama,Lincomycin Hcl,19
Alabama,Lindane,248
Alabama,Linezolid,797
Alabama,Liothyronine Sodium,3628
Alabama,Lipase/Protease/Amylase,6603
Alabama,Liraglutide,17517
Alabama,Lisdexamfetamine Dimesylate,1918
Alabama,Lisinopril,619242
Alabama,Lisinopril/Hydrochlorothiazide,213527
Alabama,Lithium Carbonate,19415
Alabama,Lithium Citrate,79
Alabama,Lmfol Ca/Acetyl/Mb12/Algal Oil,29
Alabama,Lomitapide Mesylate,40
Alabama,Loperamide Hcl,5753
Alabama,Lopinavir/Ritonavir,1099
Alabama,Lorazepam,181947
Alabama,Losartan Potassium,305681
Alabama,Losartan/Hydrochlorothiazide,166421
Alabama,Loteprednol Etabonate,7871
Alabama,Lovastatin,92167
Alabama,Loxapine Succinate,2567
Alabama,Lubiprostone,15520
Alabama,Lurasidone Hcl,4013
Alabama,Magnesium Sulfate,76
Alabama,Malathion,80
Alabama,Maprotiline Hcl,174
Alabama,Maraviroc,171
Alabama,"Measles,mumps&rubella Vacc/Pf",11
Alabama,Mebendazole,14
Alabama,Meclizine Hcl,69630
Alabama,Meclofenamate Sodium,42
Alabama,Medroxyprogesterone Acetate,10397
Alabama,Mefenamic Acid,13
Alabama,Mefloquine Hcl,105
Alabama,Megestrol Acetate,27588
Alabama,Meloxicam,356539
Alabama,Memantine Hcl,144633
Alabama,Mepenzolate Bromide,15
Alabama,Meperidine Hcl,2723
Alabama,Meperidine Hcl/Pf,53
Alabama,Meprobamate,314
Alabama,Mercaptopurine,503
Alabama,Meropenem,557
Alabama,Mesalamine,10373
Alabama,Mesalamine W/Cleansing Wipes,48
Alabama,Metaproterenol Sulfate,17
Alabama,Metaxalone,6103
Alabama,Metformin Hcl,535840
Alabama,Methadone Hcl,45547
Alabama,Methamphetamine Hcl,59
Alabama,Methazolamide,873
Alabama,Methen/M-Blue/Sal/Na Phos/Hyos,415
Alabama,Methen/Sod Phos/Meth Blue/Hyos,129
Alabama,Methenamine Hippurate,4013
Alabama,Methenamine Mandelate,86
Alabama,Methimazole,7283
Alabama,Methocarbamol,79922
Alabama,Methotrexate Sodium,44144
