Prscrbr_Geo_Desc,Gnrc_Name,DY14
Alabama,Butenafine Hcl,56
Alabama,Butoconazole Nitrate,35
Alabama,Butorphanol Tartrate,2055
Alabama,C1 Esterase Inhibitor,82
Alabama,Cabergoline,854
Alabama,Calcipotriene,1038
Alabama,Calcipotriene/Betamethasone,266
Alabama,"Calcitonin,salmon,synthetic",5789
Alabama,Calcitriol,13588
Alabama,Calcium Acetate,11024
Alabama,Calcium Gluconate,16
Alabama,Canagliflozin,8733
Alabama,Canagliflozin/Metformin Hcl,36
Alabama,Candesartan Cilexetil,3094
Alabama,Candesartan/Hydrochlorothiazid,1011
Alabama,Captopril,9308
Alabama,Captopril/Hydrochlorothiazide,866
Alabama,Carbamazepine,31332
Alabama,Carbidopa,387
Alabama,Carbidopa/Levodopa,51309
Alabama,Carbidopa/Levodopa/Entacapone,4604
Alabama,Carbinoxamine Maleate,666
Alabama,Carboplatin,12
Alabama,Carisoprodol,51224
Alabama,Carisoprodol/Aspirin,12
Alabama,Carteolol Hcl,285
Alabama,Carvedilol,406833
Alabama,Carvedilol Phosphate,6152
Alabama,Cefaclor,482
Alabama,Cefadroxil,2159
Alabama,Cefazolin Sodium,539
Alabama,Cefdinir,34548
Alabama,Cefepime Hcl,877
Alabama,"Cefepime Hcl/Dextrose, Iso-Osm",32
Alabama,Cefixime,312
Alabama,Cefotaxime Sodium,13
Alabama,Cefoxitin Sodium,60
Alabama,"Cefoxitin Sodium/Dextrose,iso",11
Alabama,Cefpodoxime Proxetil,723
Alabama,Cefprozil,2937
Alabama,Ceftaroline Fosamil Acetate,209
Alabama,Ceftazidime,403
Alabama,Ceftibuten Dihydrate,68
Alabama,"Ceftriaxone Na/Dextrose,iso",200
Alabama,Ceftriaxone Sodium,9003
Alabama,Cefuroxime Axetil,28048
Alabama,Celecoxib,73260
Alabama,Cephalexin,102798
Alabama,Certolizumab Pegol,683
Alabama,Cetirizine Hcl,226
Alabama,Cevimeline Hcl,1663
Alabama,Chlorambucil,196
Alabama,Chlordiazepoxide Hcl,2188
Alabama,Chlorhexidine Gluconate,15809
Alabama,Chloroquine Phosphate,129
Alabama,Chlorothiazide,283
Alabama,Chlorpromazine Hcl,5727
Alabama,Chlorpropamide,33
Alabama,Chlorthalidone,34939
Alabama,Chlorzoxazone,2842
Alabama,Cholestyramine (With Sugar),7098
Alabama,Cholestyramine/Aspartame,3610
Alabama,Ciclesonide,654
Alabama,Ciclopirox,4698
Alabama,Ciclopirox Olamine,3044
Alabama,Cilostazol,20520
Alabama,Cimetidine,3326
Alabama,Cinacalcet Hcl,19188
Alabama,Ciprofloxacin,160
Alabama,Ciprofloxacin Hcl,145077
Alabama,Ciprofloxacin Hcl/Dexameth,3030
Alabama,Ciprofloxacin Lactate/D5w,57
Alabama,Ciprofloxacin/Ciprofloxa Hcl,113
Alabama,Ciprofloxacin/Hydrocortisone,320
Alabama,Citalopram Hydrobromide,241249
Alabama,Citric Acid/G-Lactone/Mag Carb,34
Alabama,Citric Acid/Sodium Citrate,260
Alabama,Clarithromycin,11740
Alabama,Clemastine Fumarate,245
Alabama,Clindamycin Hcl,43056
Alabama,Clindamycin Palmitate Hcl,123
Alabama,Clindamycin Phos/Benzoyl Perox,232
Alabama,Clindamycin Phosphate,4566
Alabama,Clindamycin/Tretinoin,17
Alabama,Clobazam,368
Alabama,Clobetasol Propionate,25966
Alabama,Clobetasol Propionate/Emoll,984
Alabama,Clocortolone Pivalate,107
Alabama,Clomipramine Hcl,1553
Alabama,Clonazepam,267289
Alabama,Clonidine,9693
Alabama,Clonidine Hcl,161422
Alabama,Clonidine Hcl/Chlorthalidone,53
Alabama,Clopidogrel Bisulfate,317408
Alabama,Clorazepate Dipotassium,8412
Alabama,Clotrimazole,4750
Alabama,Clotrimazole/Betamethasone Dip,25730
Alabama,Clozapine,8277
Alabama,Codeine Sulfate,187
Alabama,Codeine/Butalbital/Asa/Caffein,1456
Alabama,Codeine/Carisoprodol/Aspirin,59
Alabama,Colchicine,40963
Alabama,Colchicine/Probenecid,2029
Alabama,Colesevelam Hcl,18117
Alabama,Colestipol Hcl,5784
Alabama,Colistin (Colistimethate Na),27
Alabama,Collagenase Clostridium Hist.,6025
Alabama,Corticotropin,238
Alabama,Crizotinib,102
Alabama,Cromolyn Sodium,518
Alabama,Crotamiton,96
Alabama,Cyclobenzaprine Hcl,88437
Alabama,Cyclopentolate Hcl,580
Alabama,Cyclophosphamide,211
Alabama,Cyclosporine,21976
Alabama,"Cyclosporine, Modified",1105
Alabama,Cyproheptadine Hcl,9817
Alabama,Dabigatran Etexilate Mesylate,30895
Alabama,Dabrafenib Mesylate,130
Alabama,Dalfampridine,1023
Alabama,"Dalteparin Sodium,porcine",55
Alabama,Danazol,188
Alabama,Dantrolene Sodium,946
Alabama,Dapagliflozin Propanediol,1304
Alabama,Dapsone,1804
Alabama,Daptomycin,1319
Alabama,Darbepoetin Alfa In Polysorbat,173
Alabama,Darifenacin Hydrobromide,3504
Alabama,Darunavir Ethanolate,5290
Alabama,Dasatinib,423
Alabama,Deferasirox,328
Alabama,Deferoxamine Mesylate,25
Alabama,Demeclocycline Hcl,558
Alabama,Denosumab,1255
Alabama,Desipramine Hcl,1053
Alabama,Desloratadine,2449
Alabama,Desloratadine/Pseudoephedrine,49
Alabama,Desmopressin (Nonrefrigerated),133
Alabama,Desmopressin Acetate,2654
Alabama,Desog-E.Estradiol/E.Estradiol,190
Alabama,Desogestrel-Ethinyl Estradiol,459
Alabama,Desonide,7418
Alabama,Desoximetasone,5853
Alabama,Desvenlafaxine,40
Alabama,Desvenlafaxine Succinate,13799
Alabama,Dexamethasone,13232
Alabama,Dexamethasone Sod Phosphate,3024
Alabama,Dexamethasone Sod Phosphate/Pf,108
Alabama,Dexlansoprazole,31013
Alabama,Dexmethylphenidate Hcl,601
Alabama,Dextroamphetamine Sulfate,1863
Alabama,Dextroamphetamine/Amphetamine,38921
Alabama,Dextromethorphan Hbr/Quinidine,6909
Alabama,Dextrose 5 % And 0.9 % Nacl,124
Alabama,Dextrose 5 % In Water,423
Alabama,Dextrose 5 %-0.45 % Nacl,315
Alabama,Dextrose 5%-Lactated Ringers,60
Alabama,Dextrose 50 % In Water,28
Alabama,Dextrose 70 % In Water,637
Alabama,Dhcodeine Bt/Acetaminophn/Caff,33
Alabama,Diazepam,88968
Alabama,Diazoxide,12
Alabama,Diclofenac Epolamine,1493
Alabama,Diclofenac Potassium,4750
Alabama,Diclofenac Sodium,78145
Alabama,Diclofenac Sodium/Misoprostol,3252
Alabama,Diclofenac Submicronized,448
Alabama,Dicloxacillin Sodium,567
Alabama,Dicyclomine Hcl,35263
Alabama,Didanosine,247
Alabama,Diflorasone Diacetate,414
Alabama,Diflorasone Diacetate/Emoll,37
Alabama,Diflunisal,462
Alabama,Difluprednate,8043
Alabama,Digoxin,98547
Alabama,Dihydroergotamine Mesylate,125
Alabama,Diltiazem Hcl,161243
Alabama,Dimethyl Fumarate,1418
Alabama,Dimethyl Sulfoxide,39
Alabama,"Diph,pertuss(Acell),tet Vac/Pf",1675
Alabama,Diphenhydramine Hcl,489
Alabama,Diphenoxylate Hcl/Atropine,21435
Alabama,"Diphth,pertuss(Acell),tet Vac",2415
Alabama,Dipyridamole,2584
Alabama,Disopyramide Phosphate,406
Alabama,Disulfiram,212
Alabama,Divalproex Sodium,83769
Alabama,Dofetilide,1424
Alabama,Dolutegravir Sodium,1052
Alabama,Donepezil Hcl,166877
Alabama,Doripenem,64
Alabama,Dorzolamide Hcl,7497
Alabama,Dorzolamide Hcl/Timolol Maleat,28108
Alabama,Dorzolamide/Timolol/Pf,362
Alabama,Doxazosin Mesylate,49383
Alabama,Doxepin Hcl,31263
Alabama,Doxercalciferol,93
Alabama,Doxycycline Calcium,11
Alabama,Doxycycline Hyclate,65383
Alabama,Doxycycline Monohydrate,10129
Alabama,Dronabinol,2439
Alabama,Dronedarone Hcl,10815
Alabama,Drospirenone/Estradiol,50
Alabama,Dulaglutide,11
Alabama,Duloxetine Hcl,168006
Alabama,Dutasteride,24302
Alabama,Dutasteride/Tamsulosin Hcl,4196
Alabama,Econazole Nitrate,4287
Alabama,Efavirenz,1514
Alabama,Efavirenz/Emtricitab/Tenofovir,4135
Alabama,Efinaconazole,138
Alabama,Eletriptan Hbr,1069
Alabama,Eltrombopag Olamine,172
Alabama,Elvitegr/Cobicist/Emtric/Tenof,1020
Alabama,Empagliflozin,62
Alabama,Emtricitab/Rilpivirine/Tenofov,523
Alabama,Emtricitabine,421
Alabama,Emtricitabine/Tenofovir,6896
Alabama,Enalapril Maleate,78492
Alabama,Enalapril/Hydrochlorothiazide,7843
Alabama,Enfuvirtide,37
Alabama,Enoxaparin Sodium,8732
Alabama,Entacapone,2237
Alabama,Entecavir,210
Alabama,Enzalutamide,899
Alabama,Epinastine Hcl,1121
Alabama,Epinephrine,3725
Alabama,Eplerenone,2129
Alabama,Epoetin Alfa,893
Alabama,Eprosartan Mesylate,96
Alabama,Eprosartan/Hydrochlorothiazide,65
Alabama,Ergocalciferol (Vitamin D2),417
Alabama,Ergoloid Mesylates,24
Alabama,Erlotinib Hcl,1081
Alabama,Ertapenem Sodium,1326
Alabama,Erythromycin Base,10763
Alabama,Erythromycin Base/Ethanol,257
Alabama,Erythromycin Ethylsuccinate,403
Alabama,Erythromycin Stearate,344
Alabama,Erythromycin/Benzoyl Peroxide,132
Alabama,Escitalopram Oxalate,172194
Alabama,Eslicarbazepine Acetate,101
Alabama,Esomeprazole Magnesium,205451
Alabama,Esomeprazole Strontium,364
Alabama,Estazolam,244
Alabama,Estradiol,85091
Alabama,Estradiol Acetate,149
Alabama,Estradiol Cypionate,246
Alabama,Estradiol Valerate,162
Alabama,Estradiol/Levonorgestrel,58
Alabama,Estradiol/Norethindrone Acet,4160
Alabama,Estradiol/Norgestimate,22
Alabama,"Estrogen,con/M-Progest Acet",5763
Alabama,"Estrogens, Conjugated",49570
Alabama,"Estrogens,conj.,synthetic A",178
Alabama,"Estrogens,conj.,synthetic B",350
Alabama,"Estrogens,conj/Bazedoxifene",30
Alabama,"Estrogens,esterified",1016
Alabama,Estropipate,2759
Alabama,Eszopiclone,13726
Alabama,Etanercept,6457
Alabama,Ethacrynic Acid,156
Alabama,Ethambutol Hcl,1008
Alabama,Ethinyl Estradiol/Drospirenone,485
Alabama,Ethosuximide,159
Alabama,Ethynodiol D-Ethinyl Estradiol,146
Alabama,Etodolac,19119
Alabama,Etonogestrel/Ethinyl Estradiol,146
Alabama,Etravirine,1116
Alabama,Everolimus,527
Alabama,Exemestane,4904
Alabama,Exenatide,4183
Alabama,Exenatide Microspheres,3763
Alabama,Ezetimibe,75718
Alabama,Ezetimibe/Atorvastatin Calcium,30
Alabama,Ezetimibe/Simvastatin,20957
Alabama,Ezogabine,114
Alabama,Famciclovir,3170
Alabama,Famotidine,67443
Alabama,Fat Emulsions,164
Alabama,Febuxostat,11382
Alabama,Felbamate,538
Alabama,Felodipine,19322
Alabama,Fenofibrate,68970
Alabama,Fenofibrate Nanocrystallized,41895
Alabama,"Fenofibrate,micronized",19474
Alabama,Fenofibric Acid,211
Alabama,Fenofibric Acid (Choline),13310
Alabama,Fenoprofen Calcium,206
Alabama,Fentanyl,60999
Alabama,Fentanyl Citrate,279
Alabama,Fesoterodine Fumarate,9236
Alabama,Fexofenadine/Pseudoephedrine,19
Alabama,Fidaxomicin,163
Alabama,Filgrastim,211
Alabama,Finasteride,58540
Alabama,Fingolimod Hcl,813
Alabama,Flavoxate Hcl,1030
Alabama,Flecainide Acetate,15479
Alabama,Fluconazole,86729
Alabama,"Fluconazole In Nacl,iso-Osm",66
Alabama,Fludrocortisone Acetate,10458
Alabama,Flunisolide,912
Alabama,Fluocinolone Acetonide,1446
Alabama,Fluocinolone Acetonide Oil,1500
Alabama,Fluocinolone/Shower Cap,793
Alabama,Fluocinonide,12439
Alabama,Fluocinonide/Emollient Base,279
Alabama,Fluorometholone,5660
Alabama,Fluorometholone Acetate,11
Alabama,Fluorouracil,5745
Alabama,Fluoxetine Hcl,118709
Alabama,Fluoxymesterone,45
Alabama,Fluphenazine Decanoate,2991
Alabama,Fluphenazine Hcl,6175
Alabama,Flurandrenolide,151
Alabama,Flurazepam Hcl,637
Alabama,Flurbiprofen,1136
Alabama,Flurbiprofen Sodium,436
Alabama,Flutamide,135
Alabama,Fluticasone Furoate,610
Alabama,Fluticasone Propionate,203618
Alabama,Fluticasone/Salmeterol,98463
Alabama,Fluticasone/Vilanterol,2278
Alabama,Fluvastatin Sodium,1202
Alabama,Fluvoxamine Maleate,3893
Alabama,Folic Acid,395
Alabama,Fondaparinux Sodium,279
Alabama,Formoterol Fumarate,2362
Alabama,Fosamprenavir Calcium,298
Alabama,Fosfomycin Tromethamine,169
Alabama,Fosinopril Sodium,24879
Alabama,Fosinopril/Hydrochlorothiazide,2055
Alabama,Frovatriptan Succinate,259
Alabama,Furosemide,537273
Alabama,Gabapentin,492983
Alabama,Gabapentin Enacarbil,326
Alabama,Galantamine Hbr,7066
Alabama,Ganciclovir,250
Alabama,Gatifloxacin,1291
Alabama,Gemfibrozil,39313
Alabama,Gentamicin Sulfate,11036
Alabama,Glatiramer Acetate,2399
Alabama,Glimepiride,145391
Alabama,Glipizide,135634
Alabama,Glipizide/Metformin Hcl,7450
Alabama,"Glucagon,human Recombinant",2355
Alabama,Glyburide,21503
Alabama,"Glyburide,micronized",1867
Alabama,Glyburide/Metformin Hcl,15201
Alabama,Glycopyrrolate,4306
Alabama,Golimumab,503
Alabama,Granisetron,273
Alabama,Granisetron Hcl,25
Alabama,Griseofulvin Ultramicrosize,221
Alabama,"Griseofulvin, Microsize",265
Alabama,Guanfacine Hcl,4059
Alabama,Halcinonide,199
Alabama,Halobetasol Propionate,2360
Alabama,Haloperidol,21334
Alabama,Haloperidol Decanoate,6673
Alabama,Haloperidol Lactate,893
Alabama,"Heparin Sodium,porcine",237
Alabama,Hepatitis A & B Vaccine/Pf,62
Alabama,Hepatitis A Virus Vaccine/Pf,78
Alabama,Hepatitis B Virus Vaccine/Pf,15
Alabama,Hydralazine Hcl,105758
Alabama,Hydrochlorothiazide,313579
Alabama,Hydrocodone Bitartrate,136
Alabama,Hydrocodone/Acetaminophen,1230417
Alabama,Hydrocodone/Ibuprofen,10769
Alabama,Hydrocortisone,20997
Alabama,Hydrocortisone Acetate,39
Alabama,Hydrocortisone Butyrate,537
Alabama,Hydrocortisone Butyrate/Emoll,69
Alabama,Hydrocortisone Sod Succ/Pf,38
Alabama,Hydrocortisone Sod Succinate,16
Alabama,Hydrocortisone Valerate,1828
Alabama,Hydrocortisone/Pramoxine,225
Alabama,Hydromorphone Hcl,13705
Alabama,Hydroxychloroquine Sulfate,45611
Alabama,Hydroxyprogesterone Caproate,46
Alabama,Hydroxypropyl Cellulose,119
Alabama,Hydroxyurea,5124
Alabama,Hydroxyzine Hcl,31273
Alabama,Hydroxyzine Pamoate,17591
Alabama,Hyoscyamine Sulfate,1272
Alabama,Ibandronate Sodium,11900
Alabama,Ibrutinib,427
Alabama,Ibuprofen,69548
Alabama,Ibuprofen/Famotidine,639
Alabama,Icatibant Acetate,113
Alabama,Icosapent Ethyl,1598
Alabama,Idelalisib,17
Alabama,Iloperidone,986
Alabama,Imatinib Mesylate,2161
Alabama,Imipenem/Cilastatin Sodium,147
Alabama,Imipramine Hcl,7689
Alabama,Imipramine Pamoate,322
Alabama,Imiquimod,1045
Alabama,"Immune Glob,gam Caprylate(Igg)",484
Alabama,"Immune Globulin,gamma(Igg)",1378
Alabama,Indacaterol Maleate,121
Alabama,Indapamide,16401
Alabama,Indinavir Sulfate,15
Alabama,Indomethacin,7323
Alabama,Infliximab,72
Alabama,Ingenol Mebutate,165
Alabama,Insulin Aspart,42293
Alabama,Insulin Detemir,66297
Alabama,"Insulin Glargine,hum.Rec.Anlog",130640
Alabama,Insulin Glulisine,1912
Alabama,Insulin Lispro,42178
Alabama,Insulin Nph Hum/Reg Insulin Hm,53245
Alabama,Insulin Nph Human Isophane,11193
Alabama,Insulin Npl/Insulin Lispro,16828
Alabama,"Insulin Regular, Human",20867
Alabama,Insuln Asp Prt/Insulin Aspart,22326
Alabama,"Interferon Alfa-2b,recomb.",22
Alabama,Interferon Beta-1a,1886
Alabama,Interferon Beta-1a/Albumin,1419
Alabama,Interferon Beta-1b,1221
Alabama,Ipratropium Bromide,19084
Alabama,Ipratropium/Albuterol Sulfate,38983
Alabama,Irbesartan,24542
Alabama,Irbesartan/Hydrochlorothiazide,6957
Alabama,"Iron,carbonyl/Vit C/Vit B12/Fa",208
Alabama,Isoniazid,446
Alabama,Isosorb Dinit/Hydralazine Hcl,3077
Alabama,Isosorbide Dinitrate,21604
Alabama,Isosorbide Mononitrate,120439
Alabama,Isotretinoin,136
Alabama,Isradipine,696
Alabama,Itraconazole,624
Alabama,Ivacaftor,15
Alabama,Ivermectin,641
Alabama,Ketoconazole,25673
Alabama,Ketoprofen,2194
Alabama,Ketorolac Tromethamine,16357
Alabama,Ketorolac Tromethamine/Pf,17
Alabama,L-Norgest-Eth Estr/Ethin Estra,79
Alabama,Labetalol Hcl,25346
Alabama,Lacosamide,11364
Alabama,Lactulose,30069
Alabama,Lamivudine,904
Alabama,Lamivudine/Zidovudine,1074
Alabama,Lamotrigine,49810
Alabama,Lanreotide Acetate,54
Alabama,Lansoprazole,38248
Alabama,Lansoprazole/Amoxiciln/Clarith,344
Alabama,Lanthanum Carbonate,1318
Alabama,Lapatinib Ditosylate,89
Alabama,Latanoprost,120755
Alabama,Ledipasvir/Sofosbuvir,220
Alabama,Leflunomide,7005
Alabama,Lenalidomide,2715
Alabama,Letrozole,13269
Alabama,Leucovorin Calcium,1346
Alabama,Leuprolide Acetate,186
Alabama,Levalbuterol Hcl,569
Alabama,Levalbuterol Tartrate,3712
Alabama,Levetiracetam,65670
Alabama,Levobunolol Hcl,2273
Alabama,Levocarnitine,179
Alabama,Levocarnitine (With Sugar),26
Alabama,Levocetirizine Dihydrochloride,43907
Alabama,Levofloxacin,123397
Alabama,Levofloxacin/D5w,351
Alabama,Levomilnacipran Hydrochloride,1066
Alabama,Levonorgestrel-Ethin Estradiol,1117
Alabama,Levothyroxine Sodium,749043
Alabama,Lidocaine,28683
Alabama,Lidocaine Hcl,11724
Alabama,Lidocaine Hcl/Pf,487
Alabama,Lidocaine/Hydrocortisone Ac,55
Alabama,Lidocaine/Prilocaine,16216
Alabama,Linaclotide,11650
Alabama,Linagliptin,14148
Alabama,Linagliptin/Metformin Hcl,1441
Alabama,Lincomycin Hcl,24
Alabama,Lindane,187
Alabama,Linezolid,729
Alabama,Liothyronine Sodium,4217
Alabama,Lipase/Protease/Amylase,6946
Alabama,Liraglutide,21093
Alabama,Lisdexamfetamine Dimesylate,2550
Alabama,Lisinopril,617861
Alabama,Lisinopril/Hydrochlorothiazide,197656
Alabama,Lithium Carbonate,19029
Alabama,Lithium Citrate,68
Alabama,Lomitapide Mesylate,113
Alabama,Lomustine,12
Alabama,Loperamide Hcl,5437
Alabama,Lopinavir/Ritonavir,914
Alabama,Lorazepam,184278
Alabama,Losartan Potassium,335748
Alabama,Losartan/Hydrochlorothiazide,168264
Alabama,Loteprednol Etabonate,9373
Alabama,Lovastatin,82025
Alabama,Loxapine Succinate,2480
Alabama,Lubiprostone,17493
Alabama,Luliconazole,12
Alabama,Lurasidone Hcl,6851
Alabama,Macitentan,119
Alabama,Magnesium Sulfate,121
Alabama,Malathion,63
Alabama,Maprotiline Hcl,150
Alabama,Maraviroc,173
Alabama,Mechlorethamine Hcl,34
Alabama,Meclizine Hcl,68450
Alabama,Meclofenamate Sodium,31
Alabama,Medroxyprogesterone Acetate,10662
Alabama,Mefloquine Hcl,112
Alabama,Megestrol Acetate,20083
Alabama,Meloxicam,358021
Alabama,Memantine Hcl,143611
Alabama,"Mening Vac A,c,y,w-135 Dip/Pf",12
Alabama,Mepenzolate Bromide,14
Alabama,Meperidine Hcl,2100
Alabama,Meperidine Hcl/Pf,66
Alabama,Meprobamate,183
Alabama,Mercaptopurine,479
Alabama,Meropenem,864
Alabama,Mesalamine,9807
Alabama,Mesalamine W/Cleansing Wipes,48
Alabama,Mesna,11
Alabama,Metaproterenol Sulfate,15
Alabama,Metaxalone,4514
Alabama,Metformin Hcl,534846
Alabama,Methadone Hcl,41470
Alabama,Methamphetamine Hcl,53
Alabama,Methazolamide,755
Alabama,Methen/M-Blue/Sal/Na Phos/Hyos,140
Alabama,Methen/Sod Phos/Meth Blue/Hyos,24
Alabama,Methenamine Hippurate,4300
Alabama,Methenamine Mandelate,45
Alabama,Methimazole,7514
Alabama,Methocarbamol,63251
Alabama,Methotrexate Sodium,44889
Alabama,Methotrexate Sodium/Pf,1053
Alabama,Methotrexate/Pf,49
Alabama,"Methoxsalen, Rapid",74
Alabama,Methscopolamine Bromide,2140
Alabama,Methsuximide,31
Alabama,Methyclothiazide,160
Alabama,Methyldopa,2482
Alabama,Methyldopa/Hydrochlorothiazide,193
Alabama,Methylnaltrexone Bromide,227
Alabama,Methylphenidate Hcl,12891
Alabama,Methylprednisolone,90248
Alabama,Methylprednisolone Acetate,723
Alabama,Methylprednisolone Sod Succ,283
Alabama,Methylprednisolone Sod Succ/Pf,371
Alabama,Methyltestosterone,13
Alabama,Metipranolol,227
Alabama,Metoclopramide Hcl,47080
Alabama,Metolazone,23539
Alabama,Metoprolol Succinate,315423
Alabama,Metoprolol Succinate/Hctz,117
Alabama,Metoprolol Tartrate,285230
Alabama,Metoprolol/Hydrochlorothiazide,1250
Alabama,Metronidazole,41685
Alabama,Metronidazole/Sodium Chloride,53
Alabama,Mexiletine Hcl,793
Alabama,Micafungin Sodium,123
Alabama,Miconazole Nitrate,11
Alabama,Miconazole Nitrate/Zinc Ox/Pet,43
Alabama,Midodrine Hcl,7514
