Prscrbr_Geo_Desc,Gnrc_Name,DY19
Alabama,Amlodipine Besylate/Valsartan,6849
Alabama,Amlodipine/Atorvastatin,1772
Alabama,Amlodipine/Valsartan/Hcthiazid,1716
Alabama,Ammonium Lactate,4717
Alabama,Amoxapine,57
Alabama,Amoxicillin,144598
Alabama,Amoxicillin/Potassium Clav,100678
Alabama,Amphetamine,24
Alabama,Amphetamine Sulfate,54
Alabama,Ampicillin Sodium,189
Alabama,Ampicillin Sodium/Sulbactam Na,41
Alabama,Ampicillin Trihydrate,2665
Alabama,Anagrelide Hcl,762
Alabama,Anakinra,109
Alabama,Anastrozole,16996
Alabama,Apalutamide,440
Alabama,Apixaban,233621
Alabama,Apomorphine Hcl,39
Alabama,Apraclonidine Hcl,71
Alabama,Apremilast,1943
Alabama,Arformoterol Tartrate,264
Alabama,Aripiprazole,54861
Alabama,Aripiprazole Lauroxil,1651
Alabama,"Aripiprazole Lauroxil,submicr.",22
Alabama,Armodafinil,3501
Alabama,Asenapine Maleate,3016
Alabama,Aspirin/Dipyridamole,4922
Alabama,Atazanavir Sulfate,381
Alabama,Atazanavir Sulfate/Cobicistat,139
Alabama,Atenolol,127172
Alabama,Atenolol/Chlorthalidone,11450
Alabama,Atomoxetine Hcl,2159
Alabama,Atorvastatin Calcium,782636
Alabama,Atovaquone,288
Alabama,Atovaquone/Proguanil Hcl,360
Alabama,Atropine Sulfate,1800
Alabama,Avatrombopag Maleate,17
Alabama,Axitinib,144
Alabama,Azathioprine,8441
Alabama,Azelaic Acid,714
Alabama,Azelastine Hcl,37934
Alabama,Azelastine/Fluticasone,865
Alabama,Azilsartan Med/Chlorthalidone,1229
Alabama,Azilsartan Medoxomil,1083
Alabama,Azithromycin,157420
Alabama,Aztreonam,148
Alabama,Aztreonam Lysine,69
Alabama,Bacitracin,856
Alabama,Bacitracin/Polymyxin B Sulfate,771
Alabama,Baclofen,95601
Alabama,Baloxavir Marboxil,713
Alabama,Balsalazide Disodium,2008
Alabama,Baricitinib,252
Alabama,Becaplermin,113
Alabama,Beclomethasone Dipropionate,1736
Alabama,Belatacept,16
Alabama,Belimumab,1052
Alabama,Benazepril Hcl,50103
Alabama,Benazepril/Hydrochlorothiazide,9370
Alabama,Benralizumab,129
Alabama,Benzonatate,252
Alabama,Benztropine Mesylate,43978
Alabama,Bepotastine Besilate,641
Alabama,Besifloxacin Hcl,2181
Alabama,Betamethasone Dipropionate,10025
Alabama,Betamethasone Valerate,3215
Alabama,Betamethasone/Propylene Glyc,4482
Alabama,Betaxolol Hcl,553
Alabama,Bethanechol Chloride,5175
Alabama,Bevacizumab,26
Alabama,Bexarotene,107
Alabama,Bicalutamide,6117
Alabama,Bictegrav/Emtricit/Tenofov Ala,3945
Alabama,Bimatoprost,26258
Alabama,Binimetinib,58
Alabama,Bismuth/Metronid/Tetracycline,57
Alabama,Bisoprolol Fumarate,27056
Alabama,Bisoprolol/Hydrochlorothiazide,27102
Alabama,Bortezomib,28
Alabama,Bosentan,466
Alabama,Bosutinib,167
Alabama,Brexpiprazole,4757
Alabama,Brimonidine Tartrate,32494
Alabama,Brimonidine Tartrate/Timolol,23406
Alabama,Brinzolamide,4189
Alabama,Brinzolamide/Brimonidine Tart,7325
Alabama,Brivaracetam,837
Alabama,Brodalumab,50
Alabama,Bromfenac Sodium,4253
Alabama,Bromocriptine Mesylate,1124
Alabama,Budesonide,8531
Alabama,Budesonide/Formoterol Fumarate,62863
Alabama,Bumetanide,39471
Alabama,Bupivacaine Hcl/Pf,11
Alabama,Buprenorphine,7393
Alabama,Buprenorphine Hcl,6131
Alabama,Buprenorphine Hcl/Naloxone Hcl,38985
Alabama,Bupropion Hbr,77
Alabama,Bupropion Hcl,121280
Alabama,Buspirone Hcl,114725
Alabama,Butalb/Acetaminophen/Caffeine,12641
Alabama,Butalbit/Acetamin/Caff/Codeine,710
Alabama,Butalbital/Acetaminophen,516
Alabama,Butalbital/Aspirin/Caffeine,1112
Alabama,Butorphanol Tartrate,1428
Alabama,C1 Esterase Inhibitor,109
Alabama,"C1 Esterase Inhibitor, Recomb",35
Alabama,Cabergoline,1162
Alabama,Cabozantinib S-Malate,247
Alabama,Calcifediol,980
Alabama,Calcipotriene,2542
Alabama,Calcipotriene/Betamethasone,227
Alabama,"Calcitonin,salmon,synthetic",3176
Alabama,Calcitriol,14561
Alabama,Calcium Acetate,7632
Alabama,Canagliflozin,14679
Alabama,Canagliflozin/Metformin Hcl,2435
Alabama,Candesartan Cilexetil,4547
Alabama,Candesartan/Hydrochlorothiazid,1376
Alabama,Cannabidiol (Cbd),293
Alabama,Captopril,2432
Alabama,Captopril/Hydrochlorothiazide,209
Alabama,Carbamazepine,26681
Alabama,Carbidopa,324
Alabama,Carbidopa/Levodopa,54091
Alabama,Carbidopa/Levodopa/Entacapone,2612
Alabama,Carbinoxamine Maleate,184
Alabama,Carboplatin,19
Alabama,Cariprazine Hcl,4947
Alabama,Carisoprodol,5143
Alabama,Carteolol Hcl,197
Alabama,Carvedilol,374729
Alabama,Carvedilol Phosphate,1419
Alabama,Caspofungin Acetate,12
Alabama,Cefaclor,235
Alabama,Cefadroxil,1594
Alabama,Cefazolin Sodium,1246
Alabama,"Cefazolin Sodium/Dextrose,iso",32
Alabama,Cefdinir,74355
Alabama,Cefepime Hcl,2196
Alabama,Cefepime Hcl In Dextrose 5 %,87
Alabama,Cefepime In Iso-Osm Dextrose,19
Alabama,Cefixime,165
Alabama,Cefotetan Disodium,17
Alabama,Cefoxitin Sodium,30
Alabama,Cefpodoxime Proxetil,1224
Alabama,Cefprozil,2172
Alabama,Ceftaroline Fosamil Acetate,170
Alabama,Ceftazidime,668
Alabama,Ceftazidime/Avibactam,28
Alabama,Ceftolozane/Tazobactam,45
Alabama,Ceftriaxone In Is-Osm Dextrose,86
Alabama,Ceftriaxone Sodium,10181
Alabama,Cefuroxime Axetil,27533
Alabama,Celecoxib,93129
Alabama,Cenegermin-Bkbj,114
Alabama,Cephalexin,118965
Alabama,Certolizumab Pegol,750
Alabama,Cetirizine Hcl,298
Alabama,Cevimeline Hcl,1935
Alabama,Chlorambucil,90
Alabama,Chlordiazepoxide Hcl,2276
Alabama,Chlordiazepoxide/Clidinium Br,118
Alabama,Chlorhexidine Gluconate,23986
Alabama,Chloroquine Phosphate,44
Alabama,Chlorothiazide,214
Alabama,Chlorpromazine Hcl,4766
Alabama,Chlorthalidone,48897
Alabama,Chlorzoxazone,1651
Alabama,Cholestyramine (With Sugar),7920
Alabama,Cholestyramine/Aspartame,4147
Alabama,Ciclesonide,88
Alabama,Ciclopirox,6270
Alabama,Ciclopirox Olamine,4592
Alabama,Cilostazol,18298
Alabama,Cimetidine,883
Alabama,Cinacalcet Hcl,3154
Alabama,Ciprofloxacin,16
Alabama,Ciprofloxacin Hcl,102611
Alabama,Ciprofloxacin Hcl/Dexameth,3568
Alabama,Ciprofloxacin Hcl/Fluocinolone,16
Alabama,Ciprofloxacin In 5 % Dextrose,44
Alabama,Ciprofloxacin/Hydrocortisone,142
Alabama,Citalopram Hydrobromide,165136
Alabama,Citric Ac/Gluconolact/Mag Carb,68
Alabama,Citric Acid/Sodium Citrate,38
Alabama,Clarithromycin,7914
Alabama,Clemastine Fumarate,207
Alabama,Clindamycin Hcl,56891
Alabama,Clindamycin In 0.9 % Sod Chlor,27
Alabama,Clindamycin Palmitate Hcl,118
Alabama,Clindamycin Phos/Benzoyl Perox,256
Alabama,Clindamycin Phosphate,6329
Alabama,Clindamycin Phosphate/D5w,13
Alabama,Clindamycin/Tretinoin,15
Alabama,Clobazam,995
Alabama,Clobetasol Propionate,21219
Alabama,Clobetasol Propionate/Emoll,404
Alabama,Clocortolone Pivalate,18
Alabama,Clomiphene Citrate,12
Alabama,Clomipramine Hcl,1201
Alabama,Clonazepam,239557
Alabama,Clonidine,11853
Alabama,Clonidine Hcl,112110
Alabama,Clopidogrel Bisulfate,259534
Alabama,Clorazepate Dipotassium,4951
Alabama,Clotrimazole,6715
Alabama,Clotrimazole/Betamethasone Dip,26316
Alabama,Clozapine,9827
Alabama,Cobicistat,32
Alabama,Codeine Sulfate,130
Alabama,Codeine/Butalbital/Asa/Caffein,635
Alabama,Colchicine,37339
Alabama,Colesevelam Hcl,9786
Alabama,Colestipol Hcl,9478
Alabama,Colistin (Colistimethate Na),55
Alabama,Collagenase Clostridium Hist.,5064
Alabama,Corticotropin,248
Alabama,Cortisone Acetate,24
Alabama,Crisaborole,408
Alabama,Crizotinib,55
Alabama,Cromolyn Sodium,381
Alabama,Cyclobenzaprine Hcl,114702
Alabama,Cyclopentolate Hcl,348
Alabama,Cyclophosphamide,109
Alabama,Cyclosporine,24932
Alabama,"Cyclosporine, Modified",859
Alabama,Cyproheptadine Hcl,7500
Alabama,Cysteamine Bitartrate,12
Alabama,Cysteamine Hcl,14
Alabama,Dabigatran Etexilate Mesylate,13557
Alabama,Dabrafenib Mesylate,124
Alabama,Dalbavancin Hcl,351
Alabama,Dalfampridine,1857
Alabama,Danazol,181
Alabama,Dantrolene Sodium,1015
Alabama,Dapagliflozin Propanediol,12565
Alabama,Dapagliflozin/Metformin Hcl,2057
Alabama,Dapagliflozin/Saxagliptin Hcl,33
Alabama,Dapsone,2093
Alabama,Daptomycin,2980
Alabama,Daratumumab,39
Alabama,Darbepoetin Alfa In Polysorbat,65
Alabama,Darifenacin Hydrobromide,456
Alabama,Darolutamide,36
Alabama,Darunavir Ethanolate,2433
Alabama,Darunavir/Cob/Emtri/Tenof Alaf,965
Alabama,Darunavir/Cobicistat,2032
Alabama,Dasatinib,666
Alabama,Deferasirox,558
Alabama,Deferiprone,11
Alabama,Delafloxacin Meglumine,42
Alabama,Demeclocycline Hcl,246
Alabama,Denosumab,2801
Alabama,Desipramine Hcl,753
Alabama,Desloratadine,2875
Alabama,Desloratadine/Pseudoephedrine,46
Alabama,Desmopressin (Nonrefrigerated),447
Alabama,Desmopressin Acetate,2757
Alabama,Desog-E.Estradiol/E.Estradiol,106
Alabama,Desogestrel-Ethinyl Estradiol,283
Alabama,Desonide,2709
Alabama,Desoximetasone,2767
Alabama,Desvenlafaxine,56
Alabama,Desvenlafaxine Succinate,13555
Alabama,Deutetrabenazine,1719
Alabama,Dexamethasone,16858
Alabama,Dexamethasone Sodium Phosp/Pf,18
Alabama,Dexamethasone Sodium Phosphate,2402
Alabama,Dexlansoprazole,25293
Alabama,Dexmethylphenidate Hcl,1275
Alabama,Dextroamphetamine Sulfate,1704
Alabama,Dextroamphetamine/Amphetamine,57180
Alabama,Dextromethorphan Hbr/Quinidine,14068
Alabama,Dextrose 5 % And 0.9 % Nacl,59
Alabama,Dextrose 5 % In Water,216
Alabama,Dextrose 5 %-0.2 % Sod Chlorid,35
Alabama,Dextrose 5 %-0.45 % Sod Chlord,252
Alabama,Dextrose 5%-Lactated Ringers,54
Alabama,Dextrose 50 % In Water,13
Alabama,Dextrose 70 % In Water,571
Alabama,Diazepam,59536
Alabama,Diazoxide,23
Alabama,Diclofenac Epolamine,619
Alabama,Diclofenac Potassium,2198
Alabama,Diclofenac Sodium,147555
Alabama,Diclofenac Sodium/Misoprostol,1702
Alabama,Diclofenac Submicronized,212
Alabama,Dicloxacillin Sodium,459
Alabama,Dicyclomine Hcl,52466
Alabama,Didanosine,25
Alabama,Difenoxin Hcl/Atropine Sulfate,13
Alabama,Diflorasone Diacetate,177
Alabama,Diflunisal,204
Alabama,Difluprednate,13871
Alabama,Digoxin,43941
Alabama,Dihydroergotamine Mesylate,111
Alabama,Diltiazem Hcl,137608
Alabama,Dimethyl Fumarate,2140
Alabama,"Diph,pertuss(Acell),tet Vac/Pf",2478
Alabama,Diphenhydramine Hcl,707
Alabama,Diphenoxylate Hcl/Atropine,17201
Alabama,"Diphth,pertuss(Acell),tet Vac",8819
Alabama,Dipyridamole,728
Alabama,Disopyramide Phosphate,173
Alabama,Disulfiram,260
Alabama,Divalproex Sodium,95618
Alabama,Dobutamine Hcl,62
Alabama,Dofetilide,1850
Alabama,Dolutegravir Sodium,6371
Alabama,Dolutegravir Sodium/Lamivudine,60
Alabama,Dolutegravir/Rilpivirine,772
Alabama,Donepezil Hcl,166554
Alabama,Doravirine,97
Alabama,Dorzolamide Hcl,13005
Alabama,Dorzolamide Hcl/Timolol Maleat,28695
Alabama,Dorzolamide/Timolol/Pf,1125
Alabama,Doxazosin Mesylate,35968
Alabama,Doxepin Hcl,31555
Alabama,Doxercalciferol,41
Alabama,Doxycycline Hyclate,117008
Alabama,Doxycycline Monohydrate,25500
Alabama,Dronabinol,3405
Alabama,Dronedarone Hcl,9541
Alabama,Drospirenone/Estradiol,22
Alabama,Droxidopa,406
Alabama,Dulaglutide,45808
Alabama,Duloxetine Hcl,229124
Alabama,Dupilumab,1419
Alabama,Durvalumab,18
Alabama,Dutasteride,14095
Alabama,Dutasteride/Tamsulosin Hcl,1614
Alabama,Duvelisib,17
Alabama,Econazole Nitrate,1720
Alabama,Eculizumab,91
Alabama,Edaravone,160
Alabama,Edoxaban Tosylate,179
Alabama,Efavirenz,650
Alabama,Efavirenz/Emtricit/Tenofovr Df,1327
Alabama,Efinaconazole,483
Alabama,Elagolix Sodium,36
Alabama,Eletriptan Hydrobromide,1009
Alabama,Elexacaftor/Tezacaftor/Ivacaft,39
Alabama,Elotuzumab,23
Alabama,Eltrombopag Olamine,574
Alabama,Eluxadoline,789
Alabama,Elviteg/Cob/Emtri/Tenof Alafen,2339
Alabama,Elviteg/Cob/Emtri/Tenofo Disop,355
Alabama,Empagliflozin,31749
Alabama,Empagliflozin/Linagliptin,1441
Alabama,Empagliflozin/Metformin Hcl,2880
Alabama,Emtricita/Rilpivirine/Tenof Df,160
Alabama,Emtricitab/Rilpiviri/Tenof Ala,1530
Alabama,Emtricitabine,209
Alabama,Emtricitabine/Tenofov Alafenam,5274
Alabama,Emtricitabine/Tenofovir (Tdf),2071
Alabama,Enalapril Maleate,40737
Alabama,Enalapril/Hydrochlorothiazide,4208
Alabama,Enasidenib Mesylate,32
Alabama,Encorafenib,57
Alabama,Enfuvirtide,20
Alabama,Enoxaparin Sodium,6464
Alabama,Entacapone,1825
Alabama,Entecavir,567
Alabama,Enzalutamide,2091
Alabama,Epinastine Hcl,1180
Alabama,Epinephrine,3812
Alabama,Eplerenone,2369
Alabama,Epoetin Alfa,660
Alabama,Epoetin Alfa-Epbx,76
Alabama,Erenumab-Aooe,4838
Alabama,Ergocalciferol (Vitamin D2),17
Alabama,Ergotamine Tartrate/Caffeine,63
Alabama,Eribulin Mesylate,13
Alabama,Erlotinib Hcl,144
Alabama,Ertapenem Sodium,2162
Alabama,Ertugliflozin Pidolate,132
Alabama,Ertugliflozin/Sitagliptin,14
Alabama,Erythromycin Base,14064
Alabama,Erythromycin Base In Ethanol,219
Alabama,Erythromycin Ethylsuccinate,99
Alabama,Erythromycin Stearate,61
Alabama,Erythromycin/Benzoyl Peroxide,69
Alabama,Escitalopram Oxalate,200631
Alabama,Esketamine Hcl,12
Alabama,Eslicarbazepine Acetate,2576
Alabama,Esomeprazole Magnesium,98539
Alabama,Estazolam,101
Alabama,Estradiol,87376
Alabama,Estradiol Acetate,106
Alabama,Estradiol Cypionate,250
Alabama,Estradiol Valerate,165
Alabama,Estradiol Valerate/Dienogest,13
Alabama,Estradiol/Levonorgestrel,58
Alabama,Estradiol/Norethindrone Acet,2426
Alabama,"Estrogen,con/M-Progest Acet",2377
Alabama,"Estrogens, Conjugated",19181
Alabama,"Estrogens,conj/Bazedoxifene",281
Alabama,"Estrogens,esterified",180
Alabama,Estropipate,27
Alabama,Eszopiclone,7822
Alabama,Etanercept,6006
Alabama,Ethacrynic Acid,90
Alabama,Ethambutol Hcl,1358
Alabama,Ethinyl Estradiol/Drospirenone,350
Alabama,Ethosuximide,187
Alabama,Ethynodiol D-Ethinyl Estradiol,96
Alabama,Etodolac,9706
Alabama,Etonogestrel/Ethinyl Estradiol,109
Alabama,Etravirine,493
Alabama,Everolimus,454
Alabama,Evolocumab,8557
Alabama,Exemestane,4531
Alabama,Exenatide,687
Alabama,Exenatide Microspheres,8882
Alabama,Ezetimibe,77840
Alabama,Ezetimibe/Simvastatin,4359
Alabama,Famciclovir,3317
Alabama,Famotidine,100743
Alabama,Famotidine/Pf,34
Alabama,Fat Emulsions,570
Alabama,Febuxostat,11271
Alabama,Felbamate,572
Alabama,Felodipine,9340
Alabama,Fenofibrate,52888
Alabama,Fenofibrate Nanocrystallized,31867
Alabama,"Fenofibrate,micronized",10666
Alabama,Fenofibric Acid,34
Alabama,Fenofibric Acid (Choline),5006
Alabama,Fenoprofen Calcium,574
Alabama,Fentanyl,28678
Alabama,Fentanyl Citrate/Pf,26
Alabama,Ferric Citrate,4832
Alabama,Fesoterodine Fumarate,5846
Alabama,Fidaxomicin,178
Alabama,Filgrastim,30
Alabama,Filgrastim-Sndz,102
Alabama,Finasteride,71447
Alabama,Fingolimod Hcl,989
Alabama,Flavoxate Hcl,485
Alabama,Flecainide Acetate,22217
Alabama,Fluconazole,106308
Alabama,"Fluconazole In Nacl,iso-Osm",53
Alabama,Fludrocortisone Acetate,9462
Alabama,Flunisolide,1006
Alabama,Fluocinolone Acetonide,1551
Alabama,Fluocinolone Acetonide Oil,1444
Alabama,Fluocinolone/Shower Cap,752
Alabama,Fluocinonide,10898
Alabama,Fluocinonide/Emollient Base,155
Alabama,Fluoride (Sodium),1217
Alabama,Fluorometholone,6987
Alabama,Fluorometholone Acetate,105
Alabama,Fluorouracil,7603
Alabama,Fluoxetine Hcl,112870
Alabama,Fluphenazine Decanoate,3252
Alabama,Fluphenazine Hcl,5069
Alabama,Flurandrenolide,83
Alabama,Flurazepam Hcl,98
Alabama,Flurbiprofen,770
Alabama,Flurbiprofen Sodium,85
Alabama,Flutamide,74
Alabama,Fluticasone Furoate,4141
Alabama,Fluticasone Propion/Salmeterol,51077
Alabama,Fluticasone Propionate,229261
Alabama,Fluticasone/Umeclidin/Vilanter,28878
Alabama,Fluticasone/Vilanterol,60331
Alabama,Fluvastatin Sodium,258
Alabama,Fluvoxamine Maleate,5275
Alabama,Folic Acid,278
Alabama,Fondaparinux Sodium,87
Alabama,Formoterol Fumarate,102
Alabama,Fosamprenavir Calcium,66
Alabama,Fosfomycin Tromethamine,358
Alabama,Fosinopril Sodium,11018
Alabama,Fosinopril/Hydrochlorothiazide,848
Alabama,Fostamatinib Disodium,20
Alabama,Fremanezumab-Vfrm,710
Alabama,Frovatriptan Succinate,215
Alabama,Fulvestrant,31
Alabama,Furosemide,456646
Alabama,Gabapentin,641400
Alabama,Gabapentin Enacarbil,515
Alabama,Galantamine Hbr,3792
Alabama,Galcanezumab-Gnlm,1791
Alabama,Ganciclovir,241
Alabama,Gatifloxacin,266
Alabama,Gemfibrozil,20793
Alabama,Gentamicin Sulfate,9201
Alabama,Glatiramer Acetate,2263
Alabama,Glecaprevir/Pibrentasvir,434
Alabama,Glimepiride,127669
Alabama,Glipizide,107717
Alabama,Glipizide/Metformin Hcl,6007
Alabama,Glucagon,24
Alabama,"Glucagon,human Recombinant",2128
Alabama,Glutamine,52
Alabama,Glyburide,2920
Alabama,"Glyburide,micronized",203
Alabama,Glyburide/Metformin Hcl,1337
Alabama,Glycopyrrol/Nebulizer/Accessor,119
Alabama,Glycopyrrolate,4893
Alabama,Glycopyrrolate/Formoterol Fum,2614
Alabama,Glycopyrrolate/Neb.Accessories,311
Alabama,Golimumab,423
Alabama,Goserelin Acetate,12
Alabama,Granisetron,260
Alabama,Granisetron Hcl,25
Alabama,Griseofulvin Ultramicrosize,110
Alabama,"Griseofulvin, Microsize",233
Alabama,Guanfacine Hcl,2256
Alabama,Guselkumab,207
Alabama,Haemoph B Poly Conj-Tet Tox/Pf,21
Alabama,Halobetasol Propion/Tazarotene,11
Alabama,Halobetasol Propionate,3160
Alabama,Haloperidol,15661
Alabama,Haloperidol Decanoate,7943
Alabama,Haloperidol Lactate,2437
Alabama,"Heparin Sodium,porcine",105
Alabama,Hepatitis A And B Vaccine/Pf,712
Alabama,Hepatitis A Virus Vaccine/Pf,1112
Alabama,Hepatitis B Virus Vaccine/Pf,71
Alabama,Hpv Vaccine 9-Valent/Pf,40
Alabama,Hydralazine Hcl,122853
Alabama,Hydrochlorothiazide,295427
Alabama,Hydrocodone Bitartrate,2325
Alabama,Hydrocodone/Acetaminophen,891680
Alabama,Hydrocodone/Ibuprofen,4180
Alabama,Hydrocortisone,28138
Alabama,Hydrocortisone Butyrate,331
Alabama,Hydrocortisone Butyrate/Emoll,41
Alabama,Hydrocortisone Sod Succinate,14
Alabama,Hydrocortisone Sodium Succ/Pf,143
Alabama,Hydrocortisone Valerate,759
Alabama,Hydrocortisone/Acetic Acid,294
Alabama,Hydrocortisone/Pramoxine,132
Alabama,Hydromorphone Hcl,8256
Alabama,Hydroxychloroquine Sulfate,49738
Alabama,Hydroxyprogesterone Caproat/Pf,17
Alabama,Hydroxypropyl Cellulose,37
Alabama,Hydroxyurea,7072
Alabama,Hydroxyzine Hcl,47004
Alabama,Hydroxyzine Pamoate,20738
Alabama,Hyoscyamine Sulfate,1197
Alabama,Ibandronate Sodium,10069
Alabama,Ibrutinib,3377
Alabama,Ibuprofen,93252
Alabama,Ibuprofen/Famotidine,243
Alabama,Icatibant Acetate,164
Alabama,Icosapent Ethyl,17876
Alabama,Idelalisib,57
Alabama,"Igg/Hyaluronidase,recombinant",21
Alabama,Iloperidone,696
Alabama,Imatinib Mesylate,2195
Alabama,Imipenem/Cilastatin Sodium,186
Alabama,Imipramine Hcl,5772
Alabama,Imipramine Pamoate,127
Alabama,Imiquimod,1643
Alabama,Immun Glob G(Igg)-Ifas/Glycine,156
Alabama,Immun Glob G(Igg)/Gly/Iga 0-50,618
Alabama,Immun Glob G(Igg)/Gly/Iga Ov50,1385
Alabama,Immun Glob G(Igg)/Pro/Iga 0-50,1298
Alabama,Immun Glob G/Gly/Gluc/Iga 0-50,14
Alabama,Immun Glob G/Sorb/Gly/Iga 0-50,142
Alabama,Immun Globg(Igg)/Malt/Iga Ov50,120
Alabama,Immune Globul G/Gly/Iga Avg 46,1781
Alabama,Indacaterol Maleate,19
Alabama,Indacaterol/Glycopyrrolate,44
Alabama,Indapamide,10285
Alabama,Indomethacin,5478
Alabama,Infliximab,360
Alabama,Ingenol Mebutate,165
Alabama,Insulin Aspart,45609
Alabama,Insulin Aspart (Niacinamide),482
Alabama,Insulin Aspart Prot/Insuln Asp,11623
Alabama,Insulin Degludec,37357
Alabama,Insulin Degludec/Liraglutide,1085
Alabama,Insulin Detemir,57015
Alabama,"Insulin Glargine,hum.Rec.Anlog",143443
Alabama,Insulin Glargine/Lixisenatide,2455
Alabama,Insulin Glulisine,177
Alabama,Insulin Lispro,50465
Alabama,Insulin Lispro Protamin/Lispro,13443
Alabama,Insulin Nph Hum/Reg Insulin Hm,29978
Alabama,Insulin Nph Human Isophane,7168
Alabama,Insulin Pump Cartridge,424
Alabama,"Insulin Regular, Human",14391
Alabama,"Interferon Alfa-2b,recomb.",41
Alabama,Interferon Beta-1a,1227
Alabama,Interferon Beta-1a/Albumin,921
Alabama,Interferon Beta-1b,825
Alabama,Ipratropium Bromide,23059
Alabama,Ipratropium/Albuterol Sulfate,28039
Alabama,Irbesartan,35511
Alabama,Irbesartan/Hydrochlorothiazide,13044
Alabama,"Iron Carb,gl/Fa/B12/C/Docusate",27
Alabama,Isavuconazonium Sulfate,63
Alabama,Isoniazid,380
Alabama,Isosorbide Dinit/Hydralazine,2523
Alabama,Isosorbide Dinitrate,18903
Alabama,Isosorbide Mononitrate,96158
Alabama,Isotretinoin,228
Alabama,Isradipine,301
Alabama,Itraconazole,562
Alabama,Ivabradine Hcl,790
Alabama,Ivacaftor,24
Alabama,Ivermectin,1940
Alabama,Ivosidenib,18
Alabama,Ixazomib Citrate,333
Alabama,Ixekizumab,600
Alabama,Ketoconazole,35831
Alabama,Ketoprofen,101
Alabama,Ketorolac Tromethamine,19429
Alabama,L-Norgest/E.Estradiol-E.Estrad,136
Alabama,Labetalol Hcl,23674
Alabama,Lacosamide,16871
Alabama,Lactulose,28193
Alabama,Lamivudine,976
Alabama,Lamivudine/Zidovudine,463
Alabama,Lamotrigine,56132
Alabama,Lanadelumab-Flyo,136
Alabama,Lanreotide Acetate,88
Alabama,Lansoprazole,19903
Alabama,Lansoprazole/Amoxiciln/Clarith,55
Alabama,Lanthanum Carbonate,729
Alabama,Lapatinib Ditosylate,94
Alabama,Latanoprost,149218
Alabama,Latanoprostene Bunod,872
Alabama,Ledipasvir/Sofosbuvir,616
Alabama,Leflunomide,8686
Alabama,Lenalidomide,5136
Alabama,Lenvatinib Mesylate,227
Alabama,Lesinurad,18
Alabama,Letrozole,17070
Alabama,Leucovorin Calcium,1334
Alabama,Leuprolide Acetate,162
Alabama,Levalbuterol Hcl,781
Alabama,Levalbuterol Tartrate,2513
Alabama,Levetiracetam,79913
Alabama,Levobunolol Hcl,1633
Alabama,Levocarnitine,258
Alabama,Levocarnitine (With Sugar),23
Alabama,Levocetirizine Dihydrochloride,86932
Alabama,Levodopa,89
