Prscrbr_Geo_Desc,Gnrc_Name,DY17
Alabama,Amoxicillin/Potassium Clav,"19889,266"
Alabama,Amphetamine Sulfate,74
Alabama,Amphotericin B,46
Alabama,Ampicillin Sodium,195
Alabama,Ampicillin Sodium/Sulbactam Na,14421
Alabama,Ampicillin Trihydrate,"3,562"
Alabama,Anagrelide Hcl,874
Alabama,Anakinra,96
Alabama,Anastrozole,"17,78038"
Alabama,Apixaban,"1,24,490"
Alabama,Apomorphine Hcl,35
Alabama,Apraclonidine Hcl,76
Alabama,Apremilast,"1,295"
Alabama,Aprepitant,18
Alabama,Arformoterol Tartrate,449
Alabama,Aripiprazole,"1723,44644,85327"
Alabama,Aripiprazole Lauroxil,985
Alabama,Armodafinil,"3,506450"
Alabama,Asenapine Maleate,"3,836"
Alabama,Aspirin/Dipyridamole,"1,7566,430"
Alabama,Aspirin/Omeprazole,27
Alabama,Atazanavir Sulfate,758
Alabama,Atazanavir Sulfate/Cobicistat,168
Alabama,Atenolol,"1,59,366148"
Alabama,Atenolol/Chlorthalidone,"14,190"
Alabama,Atomoxetine Hcl,875893
Alabama,Atorvastatin Calcium,"7,09,747411"
Alabama,Atovaquone,211
Alabama,Atovaquone/Proguanil Hcl,306
Alabama,Atropine Sulfate,"1,628"
Alabama,Axitinib,43
Alabama,Azathioprine,"9,145"
Alabama,Azelaic Acid,20578
Alabama,Azelastine Hcl,"30,005"
Alabama,Azelastine/Fluticasone,"1,119"
Alabama,Azilsartan Med/Chlorthalidone,978
Alabama,Azilsartan Medoxomil,628
Alabama,Azithromycin,"2961,60,35515"
Alabama,Aztreonam,122
Alabama,Aztreonam Lysine,61
Alabama,Bacitracin,"1,163"
Alabama,Bacitracin/Polymyxin B Sulfate,401233
Alabama,Baclofen,"89,028"
Alabama,Balsalazide Disodium,"2,183"
Alabama,Becaplermin,86
Alabama,Beclomethasone Dipropionate,"333063,163"
Alabama,Belatacept,25
Alabama,Belimumab,268
Alabama,Benazepril Hcl,"57,400"
Alabama,Benazepril/Hydrochlorothiazide,"12,282"
Alabama,Benzonatate,144
Alabama,Benztropine Mesylate,"44,698"
Alabama,Bepotastine Besilate,351
Alabama,Besifloxacin Hcl,"2,529"
Alabama,"Betamethasone Acetate,sod Phos",16
Alabama,Betamethasone Dipropionate,"7,79112"
Alabama,Betamethasone Valerate,"3,433"
Alabama,Betamethasone/Propylene Glyc,"4,423"
Alabama,Betaxolol Hcl,512216
Alabama,Bethanechol Chloride,"5,325"
Alabama,Bexarotene,8321
Alabama,Bicalutamide,"6,893"
Alabama,Bimatoprost,"27427,950"
Alabama,Bismuth/Metronid/Tetracycline,83
Alabama,Bisoprolol Fumarate,"28,850"
Alabama,Bisoprolol/Hydrochlorothiazide,"31,85233"
Alabama,Bortezomib,22
Alabama,Bosentan,524
Alabama,Bosutinib,117
Alabama,Brexpiprazole,"2,482"
Alabama,Brimonidine Tartrate,"9,62522,12242"
Alabama,Brimonidine Tartrate/Timolol,"21,856"
Alabama,Brinzolamide,"4,249"
Alabama,Brinzolamide/Brimonidine Tart,"6,123"
Alabama,Brivaracetam,376
Alabama,Bromfenac Sodium,"315622,748"
Alabama,Bromocriptine Mesylate,919132
Alabama,Budesonide,"1,8583,653111,406157"
Alabama,Budesonide/Formoterol Fumarate,"56,689"
Alabama,Bumetanide,"38,136"
Alabama,Bupivacaine Hcl/Pf,3013
Alabama,Buprenorphine,"7806,258"
Alabama,Buprenorphine Hcl,"5462,370"
Alabama,Buprenorphine Hcl/Naloxone Hcl,"1463,32823,734625"
Alabama,Bupropion Hbr,58
Alabama,Bupropion Hcl,"10,36836,61271,7204358308"
Alabama,Buspirone Hcl,"88,944"
Alabama,Butalb/Acetaminophen/Caffeine,"14,25726"
Alabama,Butalbit/Acetamin/Caff/Codeine,173689
Alabama,Butalbital/Acetaminophen,60498
Alabama,Butalbital/Aspirin/Caffeine,"1,241"
Alabama,Butenafine Hcl,22
Alabama,Butoconazole Nitrate,29
Alabama,Butorphanol Tartrate,"1,627"
Alabama,C1 Esterase Inhibitor,327215
Alabama,Cabergoline,"1,051"
Alabama,Cabozantinib S-Malate,11414
Alabama,Calcifediol,110
Alabama,Calcipotriene,"1,618"
Alabama,Calcipotriene/Betamethasone,1983268
Alabama,"Calcitonin,salmon,synthetic","3,97514"
Alabama,Calcitriol,"16,368"
Alabama,Calcium Acetate,"9,908148"
Alabama,Canagliflozin,"28,196"
Alabama,Canagliflozin/Metformin Hcl,"2,899578"
Alabama,Candesartan Cilexetil,"882,450"
Alabama,Candesartan/Hydrochlorothiazid,31815
Alabama,Captopril,"4,761"
Alabama,Captopril/Hydrochlorothiazide,444
Alabama,Carbamazepine,"18,0017,7052461,50337550781"
Alabama,Carbidopa,308
Alabama,Carbidopa/Levodopa,"46,1126,93852036"
Alabama,Carbidopa/Levodopa/Entacapone,"3,12057"
Alabama,Carbinoxamine Maleate,130
Alabama,Cariprazine Hcl,"1,502"
Alabama,Carisoprodol,"10,43315"
Alabama,Carteolol Hcl,217
Alabama,Carvedilol,"3,94,546115"
Alabama,Carvedilol Phosphate,"1061,830"
Alabama,Cefaclor,352
Alabama,Cefadroxil,"1,485"
Alabama,Cefazolin Sodium,986
Alabama,"Cefazolin Sodium/Dextrose,iso",29
Alabama,Cefdinir,"56,914"
Alabama,Cefepime Hcl,"1,640"
Alabama,Cefepime In Iso-Osm Dextrose,31
Alabama,Cefixime,12188
Alabama,Cefoxitin Sodium,29
Alabama,Cefpodoxime Proxetil,"1,021"
Alabama,Cefprozil,"2,645"
Alabama,Ceftaroline Fosamil Acetate,85
Alabama,Ceftazidime,41445
Alabama,Ceftriaxone In Is-Osm Dextrose,131
Alabama,Ceftriaxone Sodium,"9,730"
Alabama,Cefuroxime Axetil,"2728,040"
Alabama,Celecoxib,"71582,721"
Alabama,Cephalexin,"1,12,512"
Alabama,Ceritinib,12
Alabama,Certolizumab Pegol,825
Alabama,Cetirizine Hcl,195
Alabama,Cevimeline Hcl,"1,718"
Alabama,Chlorambucil,152
Alabama,Chlordiazepoxide Hcl,"2,377"
Alabama,Chlordiazepoxide/Clidinium Br,12313
Alabama,Chlorhexidine Gluconate,"19,17174105"
Alabama,Chloroquine Phosphate,64
Alabama,Chlorothiazide,205
Alabama,Chlorpromazine Hcl,"4,764"
Alabama,Chlorpropamide,12
Alabama,Chlorthalidone,"41,268"
Alabama,Chlorzoxazone,"1,12097"
Alabama,Cholestyramine (With Sugar),"7,811"
Alabama,Cholestyramine/Aspartame,"1,9701,742"
Alabama,Ciclesonide,376220
Alabama,Ciclopirox,"5,503"
Alabama,Ciclopirox Olamine,"4,406"
Alabama,Cilostazol,"19,368"
Alabama,Cimetidine,"2,206"
Alabama,Cimetidine Hcl,14
Alabama,Cinacalcet Hcl,"20,901"
Alabama,Ciprofloxacin,4416
Alabama,Ciprofloxacin Hcl,"921,21,145"
Alabama,Ciprofloxacin Hcl/Dexameth,"3,209"
Alabama,Ciprofloxacin Hcl/Fluocinolone,16
Alabama,Ciprofloxacin In 5 % Dextrose,43
Alabama,Ciprofloxacin/Ciprofloxa Hcl,75
Alabama,Ciprofloxacin/Hydrocortisone,204
Alabama,Citalopram Hydrobromide,"671,97,881"
Alabama,Citric Ac/Gluconolact/Mag Carb,45
Alabama,Citric Acid/Sodium Citrate,20
Alabama,Clarithromycin,"9,711317"
Alabama,Clemastine Fumarate,101
Alabama,Clindamycin Hcl,"51,668"
Alabama,Clindamycin Palmitate Hcl,4989
Alabama,Clindamycin Phos/Benzoyl Perox,35172
Alabama,Clindamycin Phosphate,"5,23423"
Alabama,Clobazam,787
Alabama,Clobetasol Propionate,"21,962"
Alabama,Clobetasol Propionate/Emoll,70030
Alabama,Clocortolone Pivalate,26
Alabama,Clomipramine Hcl,"121,468"
Alabama,Clonazepam,"2,66,747211"
Alabama,Clonidine,"355710,440"
Alabama,Clonidine Hcl,"301,29,417109"
Alabama,Clopidogrel Bisulfate,"2,80,500642"
Alabama,Clorazepate Dipotassium,"7,16613"
Alabama,Clotrimazole,"5,584"
Alabama,Clotrimazole/Betamethasone Dip,"22,718"
Alabama,Clozapine,"8,786897922"
Alabama,Cobicistat,14
Alabama,Codeine Sulfate,199
Alabama,Codeine/Butalbital/Asa/Caffein,43449049
Alabama,Colchicine,"18,96917,834105"
Alabama,Colesevelam Hcl,"11,606"
Alabama,Colestipol Hcl,"7,968"
Alabama,Colistin (Colistimethate Na),28
Alabama,Collagenase Clostridium Hist.,"5,18921"
Alabama,Corticotropin,179
Alabama,Cortisone Acetate,22
Alabama,Crisaborole,100
Alabama,Crizotinib,73
Alabama,Cromolyn Sodium,389
Alabama,Crotamiton,20
Alabama,Cyclobenzaprine Hcl,"1541,07,888"
Alabama,Cyclopentolate Hcl,291
Alabama,Cyclophosphamide,163
Alabama,Cyclosporine,"36720,6782,07039"
Alabama,"Cyclosporine, Modified",742107121
Alabama,Cyproheptadine Hcl,"7,152"
Alabama,Dabigatran Etexilate Mesylate,"20,694"
Alabama,Dabrafenib Mesylate,125
Alabama,Daclatasvir Dihydrochloride,38
Alabama,Daclizumab,46
Alabama,Dalbavancin Hcl,147
Alabama,Dalfampridine,"1,621"
Alabama,Danazol,163
Alabama,Dantrolene Sodium,"1,007"
Alabama,Dapagliflozin Propanediol,"6,204"
Alabama,Dapagliflozin/Metformin Hcl,764
Alabama,Dapsone,"571,839"
Alabama,Daptomycin,449204947
Alabama,Darbepoetin Alfa In Polysorbat,75
Alabama,Darifenacin Hydrobromide,629124
Alabama,Darunavir Ethanolate,"3,602"
Alabama,Darunavir/Cobicistat,"2,057"
Alabama,Dasatinib,627
Alabama,Deferasirox,75364
Alabama,Degarelix Acetate,12
Alabama,Delavirdine Mesylate,13
Alabama,Demeclocycline Hcl,351
Alabama,Denosumab,"2,31972"
Alabama,Desipramine Hcl,920
Alabama,Desloratadine,"442,297"
Alabama,Desloratadine/Pseudoephedrine,40
Alabama,Desmopressin (Nonrefrigerated),292
Alabama,Desmopressin Acetate,"2,592"
Alabama,Desog-E.Estradiol/E.Estradiol,44142373
Alabama,Desogestrel-Ethinyl Estradiol,931322501015344
Alabama,Desonide,"123,872"
Alabama,Desoximetasone,"4,10731"
Alabama,Desvenlafaxine,54
Alabama,Desvenlafaxine Succinate,"8,1893,709"
Alabama,Deutetrabenazine,178
Alabama,Dexamethasone,"15,029134038"
Alabama,Dexamethasone Sod Phosphate,"2,183"
Alabama,Dexlansoprazole,"28,367"
Alabama,Dexmethylphenidate Hcl,58343041
Alabama,Dextroamphetamine Sulfate,"231,08777728"
Alabama,Dextroamphetamine/Amphetamine,"8233811,29441,400"
Alabama,Dextromethorphan Hbr/Quinidine,"17,568"
Alabama,Dextrose 5 % And 0.9 % Nacl,82
Alabama,Dextrose 5 % In Water,228
Alabama,Dextrose 5 %-0.45 % Sod Chlord,308
Alabama,Dextrose 5%-Lactated Ringers,54
Alabama,Dextrose 50 % In Water,20
Alabama,Dextrose 70 % In Water,975
Alabama,Diazepam,"2477,589172"
Alabama,Diazoxide,24
Alabama,Diclofenac Epolamine,630
Alabama,Diclofenac Potassium,"1566,537180"
Alabama,Diclofenac Sodium,"85,8983,79432820,046"
Alabama,Diclofenac Sodium/Misoprostol,"432,025"
Alabama,Diclofenac Submicronized,372
Alabama,Dicloxacillin Sodium,461
Alabama,Dicyclomine Hcl,"49,064"
Alabama,Didanosine,59
Alabama,Diflorasone Diacetate,67
Alabama,Diflunisal,331
Alabama,Difluprednate,"14,240"
Alabama,Digoxin,"4,58212,77045,930286"
Alabama,Dihydroergotamine Mesylate,7421
Alabama,Diltiazem Hcl,"1627437,93610,0762,4299,16261,1515,04418,6671,0901,46631"
Alabama,Dimethyl Fumarate,"1,903"
Alabama,Dimethyl Sulfoxide,14
Alabama,"Diph,pertuss(Acell),tet Ped/Pf",14
Alabama,"Diph,pertuss(Acell),tet Vac/Pf","2,743"
Alabama,Diphenhydramine Hcl,596
Alabama,Diphenoxylate Hcl/Atropine,"21,018"
Alabama,"Diphth,pertuss(Acell),tet Vac","5,313"
Alabama,Dipyridamole,952
Alabama,Disopyramide Phosphate,161
Alabama,Disulfiram,249
Alabama,Divalproex Sodium,"2615087053,94838,042"
Alabama,Dobutamine Hcl In Dextrose 5 %,34
Alabama,Dofetilide,"1,365134"
Alabama,Dolutegravir Sodium,"5,391"
Alabama,Donepezil Hcl,"1101,69,596761"
Alabama,Dorzolamide Hcl,"10,529"
Alabama,Dorzolamide Hcl/Timolol Maleat,"20332,114"
Alabama,Dorzolamide/Timolol/Pf,446
Alabama,Doxazosin Mesylate,"282141,427"
Alabama,Doxepin Hcl,"38,0892,901"
Alabama,Doxercalciferol,53
Alabama,Doxycycline Calcium,12
Alabama,Doxycycline Hyclate,"3389,594"
Alabama,Doxycycline Monohydrate,"16021,55098"
Alabama,Dronabinol,"2,875"
Alabama,Dronedarone Hcl,"10,232"
Alabama,Drospirenone/Estradiol,23
Alabama,Droxidopa,327
Alabama,Dulaglutide,"18,621"
Alabama,Duloxetine Hcl,"7042,08,815"
Alabama,Dupilumab,151
Alabama,Dutasteride,"17115,568"
Alabama,Dutasteride/Tamsulosin Hcl,"2,62850"
Alabama,Econazole Nitrate,"2,280"
Alabama,Edaravone,39
Alabama,Edoxaban Tosylate,355
Alabama,Efavirenz,"1,024"
Alabama,Efavirenz/Emtricit/Tenofovr Df,"2,699"
Alabama,Efinaconazole,680
Alabama,Elbasvir/Grazoprevir,347
Alabama,Eletriptan Hbr,307711
Alabama,Elosulfase Alfa,13
Alabama,Eltrombopag Olamine,482
Alabama,Eluxadoline,987
Alabama,Elviteg/Cob/Emtri/Tenof Alafen,"1,776"
Alabama,Elviteg/Cob/Emtri/Tenofo Disop,"1,062"
Alabama,Empagliflozin,"9,454"
Alabama,Empagliflozin/Linagliptin,693
Alabama,Empagliflozin/Metformin Hcl,33362
Alabama,Emtricita/Rilpivirine/Tenof Df,432
Alabama,Emtricitab/Rilpiviri/Tenof Ala,765
Alabama,Emtricitabine,266
Alabama,Emtricitabine/Tenofov Alafenam,"3,133"
Alabama,Emtricitabine/Tenofovir (Tdf),"4,633"
Alabama,Enalapril Maleate,"53,36332"
Alabama,Enalapril/Hydrochlorothiazide,"5,40231"
Alabama,Enfuvirtide,13
Alabama,Enoxaparin Sodium,"8,15216"
Alabama,Entacapone,"2,255"
Alabama,Entecavir,25315
Alabama,Enzalutamide,"1,383"
Alabama,Epinastine Hcl,"111,559"
Alabama,Epinephrine,"1,6971,727"
Alabama,Eplerenone,"2,22616"
Alabama,Epoetin Alfa,54464
Alabama,Eprosartan Mesylate,16
Alabama,Ergocalciferol (Vitamin D2),187
Alabama,Ergotamine Tartrate/Caffeine,30
Alabama,Erlotinib Hcl,486
Alabama,Ertapenem Sodium,"1,503"
Alabama,Erythromycin Base,"18210,868"
Alabama,Erythromycin Base/Ethanol,233
Alabama,Erythromycin Ethylsuccinate,1321102
Alabama,Erythromycin Stearate,123
Alabama,Erythromycin/Benzoyl Peroxide,113
Alabama,Escitalopram Oxalate,"1,96,525390"
Alabama,Eslicarbazepine Acetate,"1,367"
Alabama,Esomeprazole Magnesium,"96,13123,025"
Alabama,Estazolam,166
Alabama,Estradiol,"47176137479,05065,40423462165951,0954813,375"
Alabama,Estradiol Acetate,140
Alabama,Estradiol Cypionate,299
Alabama,Estradiol Valerate,144
Alabama,Estradiol/Levonorgestrel,96
Alabama,Estradiol/Norethindrone Acet,"22301621,13630852096"
Alabama,"Estrogen,con/M-Progest Acet","462,819"
Alabama,"Estrogens, Conjugated","23,301"
Alabama,"Estrogens,conj/Bazedoxifene",156
Alabama,"Estrogens,esterified",416
Alabama,Estropipate,805
Alabama,Eszopiclone,"8,68890"
Alabama,Etanercept,"1,7564,040"
Alabama,Ethacrynic Acid,4725
Alabama,Ethambutol Hcl,"1,08611"
Alabama,Ethinyl Estradiol/Drospirenone,1711717294321231623
Alabama,Ethosuximide,17711
Alabama,Ethynodiol D-Ethinyl Estradiol,303829
Alabama,Etodolac,"13,7641,350"
Alabama,Etonogestrel/Ethinyl Estradiol,91
Alabama,Etravirine,578
Alabama,Everolimus,34495
Alabama,Evolocumab,"1172,100131"
Alabama,Exemestane,"134,773"
Alabama,Exenatide,"1,495"
Alabama,Exenatide Microspheres,"1,3875,902"
Alabama,Ezetimibe,"41,53427,104"
Alabama,Ezetimibe/Simvastatin,"3,1303,666"
Alabama,Ezogabine,19
Alabama,Famciclovir,"3,362"
Alabama,Famotidine,"80,32912"
Alabama,Famotidine/Pf,53
Alabama,Fat Emulsions,619
Alabama,Febuxostat,"13,290"
Alabama,Felbamate,49952
Alabama,Felodipine,"11,864"
Alabama,Fenofibrate,"61,21440"
Alabama,Fenofibrate Nanocrystallized,"35,32922"
Alabama,"Fenofibrate,micronized","13,666"
Alabama,Fenofibric Acid,132
Alabama,Fenofibric Acid (Choline),"7,874"
Alabama,Fenoprofen Calcium,35421
Alabama,Fentanyl,"19549,91460"
Alabama,Fentanyl Citrate/Pf,34
Alabama,Ferric Citrate,"1,848"
Alabama,Fesoterodine Fumarate,"6,417"
Alabama,Fidaxomicin,104
Alabama,Filgrastim,91
Alabama,Filgrastim-Sndz,47
Alabama,Finasteride,"70,924"
Alabama,Fingolimod Hcl,920
Alabama,Flavoxate Hcl,537
Alabama,Flecainide Acetate,"19,558"
Alabama,Fluconazole,"1599,872"
Alabama,"Fluconazole In Nacl,iso-Osm",40
Alabama,Fludrocortisone Acetate,"10,148"
Alabama,Flunisolide,23924
Alabama,Fluocinolone Acetonide,"1,404"
Alabama,Fluocinolone Acetonide Oil,"1,415"
Alabama,Fluocinolone/Shower Cap,638
Alabama,Fluocinonide,"11,902"
Alabama,Fluocinonide/Emollient Base,293
Alabama,Fluoride (Sodium),181955051913468214236
Alabama,Fluorometholone,"7,8553012299"
Alabama,Fluorometholone Acetate,44
Alabama,Fluorouracil,"127,11942"
Alabama,Fluoxetine Hcl,"1171,17,107163"
Alabama,Fluphenazine Decanoate,"3,191"
Alabama,Fluphenazine Hcl,"5,844"
Alabama,Flurandrenolide,2612
Alabama,Flurazepam Hcl,239
Alabama,Flurbiprofen,"1,044"
Alabama,Flurbiprofen Sodium,563
Alabama,Flutamide,101
Alabama,Fluticasone Furoate,"2,61236"
Alabama,Fluticasone Propionate,"1,9688,7592,19,325"
Alabama,Fluticasone/Salmeterol,"63,4474,59358"
Alabama,Fluticasone/Vilanterol,"44,861"
Alabama,Fluvastatin Sodium,18536432
Alabama,Fluvoxamine Maleate,"4,956290"
Alabama,Folic Acid,191
Alabama,Fondaparinux Sodium,122
Alabama,Formoterol Fumarate,97
Alabama,Fosamprenavir Calcium,77
Alabama,Fosfomycin Tromethamine,282
Alabama,Fosinopril Sodium,"14,672"
Alabama,Fosinopril/Hydrochlorothiazide,"1,203"
Alabama,Frovatriptan Succinate,197
Alabama,Fulvestrant,41
Alabama,Furosemide,"4,90,768276"
Alabama,Gabapentin,"6,22,9041,572252"
Alabama,Gabapentin Enacarbil,362
Alabama,Galantamine Hbr,"2,2812,419"
Alabama,Ganciclovir,174
Alabama,Gatifloxacin,216
Alabama,Gefitinib,15
Alabama,Gemfibrozil,"27,053"
Alabama,Gentamicin Sulf/Prednisolone,13
Alabama,Gentamicin Sulfate,"1,0268,721"
Alabama,Glatiramer Acetate,"2,44630107"
Alabama,Glecaprevir/Pibrentasvir,72
Alabama,Glimepiride,"1011,41,988"
Alabama,Glipizide,"72,76336,52910,68732"
Alabama,Glipizide/Metformin Hcl,"8,179"
Alabama,"Glucagon,human Recombinant","9931,279"
Alabama,Glyburide,"4,181"
Alabama,"Glyburide,micronized",34111
Alabama,Glyburide/Metformin Hcl,"2,159"
Alabama,Glycopyrrolate,"233,859"
Alabama,Glycopyrrolate/Formoterol Fum,501
Alabama,Golimumab,42611
Alabama,Gr Pol-Orc/Sw Ver/Rye/Kent/Tim,11
Alabama,Granisetron,242
Alabama,Granisetron Hcl,38
Alabama,Griseofulvin Ultramicrosize,101
Alabama,"Griseofulvin, Microsize",209
Alabama,Guanfacine Hcl,"2,096427"
Alabama,Guselkumab,15
Alabama,Haemph B Polysac Conj-Menin/Pf,11
Alabama,Halcinonide,32
Alabama,Halobetasol Propionate,"1,865"
Alabama,Haloperidol,"19,449"
Alabama,Haloperidol Decanoate,"5,2081,831"
Alabama,Haloperidol Lactate,105689
Alabama,"Heparin Sodium,porcine",196
Alabama,Hepatitis A And B Vaccine/Pf,269
Alabama,Hepatitis A Virus Vaccine/Pf,10896
Alabama,Hepatitis B Virus Vaccine/Pf,12
Alabama,Hydralazine Hcl,"1,16,402"
Alabama,Hydrochlorothiazide,"2,80,98220"
Alabama,Hydrocodone Bitartrate,"1,238596"
Alabama,Hydrocodone/Acetaminophen,"10,23,68726166125402261168"
Alabama,Hydrocodone/Ibuprofen,"6,212441116"
Alabama,Hydrocortisone,"394217,3481,2531133,6602,359"
Alabama,Hydrocortisone Butyrate,34713
Alabama,Hydrocortisone Butyrate/Emoll,49
Alabama,Hydrocortisone Sod Succinate,45
Alabama,Hydrocortisone Sodium Succ/Pf,89
Alabama,Hydrocortisone Valerate,"1,073"
Alabama,Hydrocortisone/Acetic Acid,523
Alabama,Hydrocortisone/Pramoxine,22130
Alabama,Hydromorphone Hcl,"201655010,246"
Alabama,Hydroxychloroquine Sulfate,"49,075204"
Alabama,Hydroxyprogesterone Caproat/Pf,33
Alabama,Hydroxyprogesterone Caproate,11
Alabama,Hydroxypropyl Cellulose,59
Alabama,Hydroxyurea,"87175,933"
Alabama,Hydroxyzine Hcl,"31,361"
Alabama,Hydroxyzine Pamoate,"20,247"
Alabama,Hyoscyamine Sulfate,"1,4483071"
Alabama,Ibandronate Sodium,"2710,305"
Alabama,Ibrutinib,"1,934"
Alabama,Ibuprofen,"10,80070,540"
Alabama,Ibuprofen/Famotidine,241
Alabama,Icatibant Acetate,169
Alabama,Icosapent Ethyl,"6,983"
Alabama,Idelalisib,76
Alabama,"Igg/Hyaluronidase,recombinant",34
Alabama,Iloperidone,673
Alabama,Imatinib Mesylate,"8701,320"
Alabama,Imiglucerase,16
Alabama,Imipenem/Cilastatin Sodium,141
Alabama,Imipramine Hcl,"6,138"
Alabama,Imipramine Pamoate,142
Alabama,Imiquimod,"1,32322"
Alabama,Immun Glob G(Igg)/Gly/Iga 0-50,59
Alabama,Immun Glob G(Igg)/Gly/Iga Ov50,"881,001"
Alabama,Immun Glob G(Igg)/Pro/Iga 0-50,335507
Alabama,Immun Glob G/Sorb/Gly/Iga 0-50,373
Alabama,Immun Globg(Igg)/Malt/Iga Ov50,156
Alabama,Immun Globg(Igg)/Sucr/Iga Ov50,19
Alabama,Immune Globul G/Gly/Iga Avg 46,39915
Alabama,Indacaterol/Glycopyrrolate,14
Alabama,Indapamide,"12,487"
Alabama,Indinavir Sulfate,19
Alabama,Indomethacin,"4,113386"
Alabama,Infliximab,270
Alabama,Ingenol Mebutate,128
Alabama,Insulin Aspart,"18,44527,389"
Alabama,Insulin Aspart Prot/Insuln Asp,"5,01310,304"
Alabama,Insulin Degludec,"4,3718,631"
Alabama,Insulin Degludec/Liraglutide,14
Alabama,Insulin Detemir,"15,67942,468"
Alabama,"Insulin Glargine,hum.Rec.Anlog","26145,22184,03725,800"
Alabama,Insulin Glargine/Lixisenatide,195
Alabama,Insulin Glulisine,136296
Alabama,Insulin Lispro,"19,72029,4062,041"
Alabama,Insulin Lispro Protamin/Lispro,"2605424,27510,728"
Alabama,Insulin Nph Hum/Reg Insulin Hm,"14,9334,89317,508"
Alabama,Insulin Nph Human Isophane,"3,9667894,438"
Alabama,"Insulin Regular, Human","536,5191,3269067,777"
Alabama,"Interferon Alfa-2b,recomb.",24
Alabama,Interferon Beta-1a,553871
Alabama,Interferon Beta-1a/Albumin,57584416
Alabama,Interferon Beta-1b,"1,043104"
Alabama,Ipratropium Bromide,"4,09317,416"
Alabama,Ipratropium/Albuterol Sulfate,"19,65712,461"
Alabama,Irbesartan,"9825,680"
Alabama,Irbesartan/Hydrochlorothiazide,"517,407"
Alabama,Isavuconazonium Sulfate,13
Alabama,Isoniazid,484
Alabama,Isosorbide Dinit/Hydralazine,"2,364"
Alabama,Isosorbide Dinitrate,"1619,7521,287"
Alabama,Isosorbide Mononitrate,"7,1331,00,648"
Alabama,Isotretinoin,126879
Alabama,Isradipine,402
Alabama,Itraconazole,40912
Alabama,Ivabradine Hcl,558
Alabama,Ivacaftor,28
Alabama,Ivermectin,"1,1992744312"
Alabama,Ixazomib Citrate,361
Alabama,Ixekizumab,1292511
Alabama,Ketoconazole,"30,754"
Alabama,Ketoprofen,478
Alabama,Ketorolac Tromethamine,"15,760"
Alabama,L-Norgest/E.Estradiol-E.Estrad,61271643
Alabama,Labetalol Hcl,"24,044"
