Prscrbr_Geo_Desc,Gnrc_Name,DY18
Alabama,Citric Ac/Gluconolact/Mag Carb,80
Alabama,Citric Acid/Sodium Citrate,20
Alabama,Clarithromycin,8802
Alabama,Clemastine Fumarate,250
Alabama,Clindamycin Hcl,53996
Alabama,Clindamycin Palmitate Hcl,124
Alabama,Clindamycin Phos/Benzoyl Perox,283
Alabama,Clindamycin Phosphate,6014
Alabama,Clindamycin Phosphate/D5w,11
Alabama,Clobazam,810
Alabama,Clobetasol Propionate,21064
Alabama,Clobetasol Propionate/Emoll,531
Alabama,Clocortolone Pivalate,34
Alabama,Clomipramine Hcl,1343
Alabama,Clonazepam,253060
Alabama,Clonidine,11088
Alabama,Clonidine Hcl,121165
Alabama,Clopidogrel Bisulfate,269523
Alabama,Clorazepate Dipotassium,6079
Alabama,Clotrimazole,6079
Alabama,Clotrimazole/Betamethasone Dip,21321
Alabama,Clozapine,9744
Alabama,Cobicistat,12
Alabama,Codeine Sulfate,178
Alabama,Codeine/Butalbital/Asa/Caffein,681
Alabama,Colchicine,36714
Alabama,Colesevelam Hcl,11262
Alabama,Colestipol Hcl,8269
Alabama,Colistin (Colistimethate Na),45
Alabama,Collagenase Clostridium Hist.,4979
Alabama,Corticotropin,246
Alabama,Cortisone Acetate,24
Alabama,Crisaborole,296
Alabama,Crizotinib,27
Alabama,Cromolyn Sodium,359
Alabama,Cyclobenzaprine Hcl,108264
Alabama,Cyclopentolate Hcl,332
Alabama,Cyclophosphamide,138
Alabama,Cyclosporine,24829
Alabama,"Cyclosporine, Modified",944
Alabama,Cyproheptadine Hcl,7799
Alabama,Dabigatran Etexilate Mesylate,16746
Alabama,Dabrafenib Mesylate,154
Alabama,Dalbavancin Hcl,290
Alabama,Dalfampridine,1774
Alabama,"Dalteparin Sodium,porcine",14
Alabama,Danazol,184
Alabama,Dantrolene Sodium,1128
Alabama,Dapagliflozin Propanediol,9523
Alabama,Dapagliflozin/Metformin Hcl,1301
Alabama,Dapsone,1979
Alabama,Daptomycin,2408
Alabama,Darbepoetin Alfa In Polysorbat,111
Alabama,Darifenacin Hydrobromide,674
Alabama,Darunavir Ethanolate,3271
Alabama,Darunavir/Cob/Emtri/Tenof Alaf,96
Alabama,Darunavir/Cobicistat,2512
Alabama,Dasatinib,616
Alabama,Deferasirox,511
Alabama,Deferiprone,11
Alabama,Degarelix Acetate,17
Alabama,Delafloxacin Meglumine,17
Alabama,Delavirdine Mesylate,11
Alabama,Demeclocycline Hcl,322
Alabama,Denosumab,2467
Alabama,Desipramine Hcl,812
Alabama,Desloratadine,2544
Alabama,Desloratadine/Pseudoephedrine,49
Alabama,Desmopressin (Nonrefrigerated),386
Alabama,Desmopressin Acetate,2649
Alabama,Desog-E.Estradiol/E.Estradiol,137
Alabama,Desogestrel-Ethinyl Estradiol,330
Alabama,Desonide,3166
Alabama,Desoximetasone,3448
Alabama,Desvenlafaxine,39
Alabama,Desvenlafaxine Succinate,12717
Alabama,Deutetrabenazine,903
Alabama,Dexamethasone,16293
Alabama,Dexamethasone Sodium Phosphate,2358
Alabama,Dexlansoprazole,26074
Alabama,Dexmethylphenidate Hcl,1181
Alabama,Dextroamphetamine Sulfate,1790
Alabama,Dextroamphetamine/Amphetamine,57054
Alabama,Dextromethorphan Hbr/Quinidine,15570
Alabama,Dextrose 5 % And 0.9 % Nacl,98
Alabama,Dextrose 5 % In Water,236
Alabama,Dextrose 5 %-0.2 % Sod Chlorid,29
Alabama,Dextrose 5 %-0.45 % Sod Chlord,260
Alabama,Dextrose 5%-Lactated Ringers,57
Alabama,Dextrose 50 % In Water,14
Alabama,Dextrose 70 % In Water,905
Alabama,Diazepam,67949
Alabama,Diazoxide,27
Alabama,Diclofenac Epolamine,475
Alabama,Diclofenac Potassium,7333
Alabama,Diclofenac Sodium,120275
Alabama,Diclofenac Sodium/Misoprostol,1911
Alabama,Diclofenac Submicronized,261
Alabama,Dicloxacillin Sodium,473
Alabama,Dicyclomine Hcl,50980
Alabama,Didanosine,55
Alabama,Diflorasone Diacetate,41
Alabama,Diflunisal,205
Alabama,Difluprednate,14670
Alabama,Digoxin,52717
Alabama,Dihydroergotamine Mesylate,176
Alabama,Diltiazem Hcl,140290
Alabama,Dimethyl Fumarate,1961
Alabama,"Diph,pertuss(Acell),tet Vac/Pf",2414
Alabama,Diphenhydramine Hcl,616
Alabama,Diphenoxylate Hcl/Atropine,18106
Alabama,"Diphth,pertuss(Acell),tet Vac",7951
Alabama,Dipyridamole,813
Alabama,Disopyramide Phosphate,138
Alabama,Disulfiram,273
Alabama,Divalproex Sodium,94823
Alabama,Dobutamine Hcl,22
Alabama,Dofetilide,1686
Alabama,Dolutegravir Sodium,6580
Alabama,Dolutegravir/Rilpivirine,321
Alabama,Donepezil Hcl,168213
Alabama,Dorzolamide Hcl,10096
Alabama,Dorzolamide Hcl/Timolol Maleat,25604
Alabama,Dorzolamide/Timolol/Pf,926
Alabama,Doxazosin Mesylate,38576
Alabama,Doxepin Hcl,34956
Alabama,Doxercalciferol,35
Alabama,Doxycycline Hyclate,102522
Alabama,Doxycycline Monohydrate,24357
Alabama,Dronabinol,3160
Alabama,Dronedarone Hcl,9593
Alabama,Drospirenone/Estradiol,25
Alabama,Droxidopa,294
Alabama,Dulaglutide,30066
Alabama,Duloxetine Hcl,219354
Alabama,Dupilumab,485
Alabama,Dutasteride,14527
Alabama,Dutasteride/Tamsulosin Hcl,1952
Alabama,Econazole Nitrate,1825
Alabama,Eculizumab,31
Alabama,Edaravone,219
Alabama,Edoxaban Tosylate,274
Alabama,Efavirenz,854
Alabama,Efavirenz/Emtricit/Tenofovr Df,2157
Alabama,Efinaconazole,568
Alabama,Elbasvir/Grazoprevir,57
Alabama,Eletriptan Hydrobromide,981
Alabama,Eltrombopag Olamine,544
Alabama,Eluxadoline,871
Alabama,Elviteg/Cob/Emtri/Tenof Alafen,2219
Alabama,Elviteg/Cob/Emtri/Tenofo Disop,777
Alabama,Empagliflozin,18563
Alabama,Empagliflozin/Linagliptin,965
Alabama,Empagliflozin/Metformin Hcl,1204
Alabama,Emtricita/Rilpivirine/Tenof Df,295
Alabama,Emtricitab/Rilpiviri/Tenof Ala,1257
Alabama,Emtricitabine,237
Alabama,Emtricitabine/Tenofov Alafenam,5067
Alabama,Emtricitabine/Tenofovir (Tdf),3588
Alabama,Enalapril Maleate,46100
Alabama,Enalapril/Hydrochlorothiazide,4779
Alabama,Enasidenib Mesylate,30
Alabama,Encorafenib,18
Alabama,Enfuvirtide,17
Alabama,Enoxaparin Sodium,7521
Alabama,Entacapone,2038
Alabama,Entecavir,476
Alabama,Enzalutamide,1715
Alabama,Epinastine Hcl,1506
Alabama,Epinephrine,3390
Alabama,Eplerenone,2275
Alabama,Epoetin Alfa,596
Alabama,Eprosartan Mesylate,11
Alabama,Erenumab-Aooe,592
Alabama,Ergotamine Tartrate/Caffeine,34
Alabama,Erlotinib Hcl,265
Alabama,Ertapenem Sodium,1607
Alabama,Ertugliflozin Pidolate,19
Alabama,Erythromycin Base,12807
Alabama,Erythromycin Base In Ethanol,214
Alabama,Erythromycin Ethylsuccinate,110
Alabama,Erythromycin Stearate,98
Alabama,Erythromycin/Benzoyl Peroxide,98
Alabama,Escitalopram Oxalate,198957
Alabama,Eslicarbazepine Acetate,1852
Alabama,Esomeprazole Magnesium,104541
Alabama,Estazolam,129
Alabama,Estradiol,81630
Alabama,Estradiol Acetate,123
Alabama,Estradiol Cypionate,271
Alabama,Estradiol Valerate,122
Alabama,Estradiol/Levonorgestrel,66
Alabama,Estradiol/Norethindrone Acet,2415
Alabama,"Estrogen,con/M-Progest Acet",2672
Alabama,"Estrogens, Conjugated",20764
Alabama,"Estrogens,conj/Bazedoxifene",192
Alabama,"Estrogens,esterified",202
Alabama,Estropipate,554
Alabama,Eszopiclone,8399
Alabama,Etanercept,5870
Alabama,Ethacrynic Acid,92
Alabama,Ethambutol Hcl,1211
Alabama,Ethinyl Estradiol/Drospirenone,419
Alabama,Ethosuximide,189
Alabama,Ethynodiol D-Ethinyl Estradiol,103
Alabama,Etodolac,11295
Alabama,Etonogestrel/Ethinyl Estradiol,115
Alabama,Etravirine,546
Alabama,Everolimus,447
Alabama,Evolocumab,4391
Alabama,Exemestane,4658
Alabama,Exenatide,965
Alabama,Exenatide Microspheres,9115
Alabama,Ezetimibe,69956
Alabama,Ezetimibe/Simvastatin,5214
Alabama,Famciclovir,3527
Alabama,Famotidine,86275
Alabama,Famotidine/Pf,63
Alabama,Fat Emulsions,579
Alabama,Febuxostat,13034
Alabama,Felbamate,547
Alabama,Felodipine,10249
Alabama,Fenofibrate,56809
Alabama,Fenofibrate Nanocrystallized,33660
Alabama,"Fenofibrate,micronized",12050
Alabama,Fenofibric Acid,87
Alabama,Fenofibric Acid (Choline),6267
Alabama,Fenoprofen Calcium,411
Alabama,Fentanyl,38556
Alabama,Fentanyl Citrate,12
Alabama,Fentanyl Citrate/Pf,35
Alabama,Ferric Citrate,3514
Alabama,Fesoterodine Fumarate,6278
Alabama,Fidaxomicin,148
Alabama,Filgrastim,53
Alabama,Filgrastim-Sndz,50
Alabama,Finasteride,72219
Alabama,Fingolimod Hcl,979
Alabama,Flavoxate Hcl,512
Alabama,Flecainide Acetate,21045
Alabama,Fluconazole,102024
Alabama,"Fluconazole In Nacl,iso-Osm",16
Alabama,Fludrocortisone Acetate,10318
Alabama,Flunisolide,858
Alabama,Fluocinolone Acetonide,1515
Alabama,Fluocinolone Acetonide Oil,1383
Alabama,Fluocinolone/Shower Cap,726
Alabama,Fluocinonide,11389
Alabama,Fluocinonide/Emollient Base,136
Alabama,Fluoride (Sodium),1386
Alabama,Fluorometholone,6552
Alabama,Fluorometholone Acetate,43
Alabama,Fluorouracil,7199
Alabama,Fluoxetine Hcl,114384
Alabama,Fluphenazine Decanoate,3146
Alabama,Fluphenazine Hcl,5360
Alabama,Flurandrenolide,14
Alabama,Flurazepam Hcl,253
Alabama,Flurbiprofen,859
Alabama,Flurbiprofen Sodium,801
Alabama,Flutamide,76
Alabama,Fluticasone Furoate,3857
Alabama,Fluticasone Propion/Salmeterol,59203
Alabama,Fluticasone Propionate,232302
Alabama,Fluticasone/Umeclidin/Vilanter,6684
Alabama,Fluticasone/Vilanterol,55004
Alabama,Fluvastatin Sodium,431
Alabama,Fluvoxamine Maleate,5300
Alabama,Folic Acid,258
Alabama,Fondaparinux Sodium,104
Alabama,Formoterol Fumarate,91
Alabama,Fosamprenavir Calcium,62
Alabama,Fosfomycin Tromethamine,325
Alabama,Fosinopril Sodium,12269
Alabama,Fosinopril/Hydrochlorothiazide,981
Alabama,Fremanezumab-Vfrm,27
Alabama,Frovatriptan Succinate,194
Alabama,Fulvestrant,32
Alabama,Furosemide,476211
Alabama,Gabapentin,641193
Alabama,Gabapentin Enacarbil,341
Alabama,Galantamine Hbr,4163
Alabama,Galcanezumab-Gnlm,28
Alabama,Ganciclovir,241
Alabama,Gatifloxacin,124
Alabama,Gefitinib,21
Alabama,Gemcitabine Hcl,12
Alabama,Gemfibrozil,23722
Alabama,Gentamicin Sulfate,9173
Alabama,Glatiramer Acetate,2379
Alabama,Glecaprevir/Pibrentasvir,415
Alabama,Glimepiride,134782
Alabama,Glipizide,113254
Alabama,Glipizide/Metformin Hcl,6787
Alabama,"Glucagon,human Recombinant",2193
Alabama,Glutamine,42
Alabama,Glyburide,2846
Alabama,"Glyburide,micronized",235
Alabama,Glyburide/Metformin Hcl,1529
Alabama,Glycopyrrol/Nebulizer/Accessor,34
Alabama,Glycopyrrolate,4446
Alabama,Glycopyrrolate/Formoterol Fum,1965
Alabama,Glycopyrrolate/Neb.Accessories,49
Alabama,Golimumab,449
Alabama,Gr Pol-Orc/Sw Ver/Rye/Kent/Tim,11
Alabama,Granisetron,310
Alabama,Granisetron Hcl,22
Alabama,Griseofulvin Ultramicrosize,129
Alabama,"Griseofulvin, Microsize",210
Alabama,Guanfacine Hcl,2326
Alabama,Guselkumab,97
Alabama,Halcinonide,14
Alabama,Halobetasol Propionate,2109
Alabama,Haloperidol,19058
Alabama,Haloperidol Decanoate,7815
Alabama,Haloperidol Lactate,1091
Alabama,"Heparin Sodium,porcine",103
Alabama,Hepatitis A And B Vaccine/Pf,324
Alabama,Hepatitis A Virus Vaccine/Pf,305
Alabama,Hepatitis B Virus Vaccine/Pf,43
Alabama,Hydralazine Hcl,120398
Alabama,Hydrochlorothiazide,271599
Alabama,Hydrocodone Bitartrate,2229
Alabama,Hydrocodone/Acetaminophen,957937
Alabama,Hydrocodone/Ibuprofen,5523
Alabama,"Hydrocort/Min Oil/Petrolat,wht",656
Alabama,Hydrocortisone,27013
Alabama,Hydrocortisone Butyrate,335
Alabama,Hydrocortisone Butyrate/Emoll,50
Alabama,Hydrocortisone Sodium Succ/Pf,95
Alabama,Hydrocortisone Valerate,1106
Alabama,Hydrocortisone/Acetic Acid,472
Alabama,Hydrocortisone/Pramoxine,158
Alabama,Hydromorphone Hcl,10164
Alabama,Hydroxychloroquine Sulfate,49836
Alabama,Hydroxyprogesterone Caproat/Pf,37
Alabama,Hydroxypropyl Cellulose,37
Alabama,Hydroxyurea,6955
Alabama,Hydroxyzine Hcl,36227
Alabama,Hydroxyzine Pamoate,24006
Alabama,Hyoscyamine Sulfate,1387
Alabama,Ibandronate Sodium,9511
Alabama,Ibrutinib,2776
Alabama,Ibuprofen,87414
Alabama,Ibuprofen/Famotidine,229
Alabama,Icatibant Acetate,180
Alabama,Icosapent Ethyl,9059
Alabama,Idelalisib,49
Alabama,"Igg/Hyaluronidase,recombinant",21
Alabama,Iloperidone,672
Alabama,Imatinib Mesylate,2232
Alabama,Imipenem/Cilastatin Sodium,129
Alabama,Imipramine Hcl,5905
Alabama,Imipramine Pamoate,274
Alabama,Imiquimod,1543
Alabama,Immun Glob G(Igg)/Gly/Iga 0-50,317
Alabama,Immun Glob G(Igg)/Gly/Iga Ov50,1324
Alabama,Immun Glob G(Igg)/Pro/Iga 0-50,1126
Alabama,Immun Glob G/Sorb/Gly/Iga 0-50,128
Alabama,Immun Globg(Igg)/Malt/Iga Ov50,140
Alabama,Immun Globg(Igg)/Sucr/Iga Ov50,12
Alabama,Immune Globul G/Gly/Iga Avg 46,1337
Alabama,Indacaterol/Glycopyrrolate,59
Alabama,Indapamide,11337
Alabama,Indinavir Sulfate,13
Alabama,Indomethacin,4749
Alabama,Infliximab,314
Alabama,Ingenol Mebutate,147
Alabama,Insulin Aspart,46359
Alabama,Insulin Aspart (Niacinamide),158
Alabama,Insulin Aspart Prot/Insuln Asp,13312
Alabama,Insulin Degludec,27562
Alabama,Insulin Degludec/Liraglutide,441
Alabama,Insulin Detemir,61478
Alabama,"Insulin Glargine,hum.Rec.Anlog",146431
Alabama,Insulin Glargine/Lixisenatide,1071
Alabama,Insulin Glulisine,253
Alabama,Insulin Lispro,51702
Alabama,Insulin Lispro Protamin/Lispro,14511
Alabama,Insulin Nph Hum/Reg Insulin Hm,33308
Alabama,Insulin Nph Human Isophane,7910
Alabama,Insulin Pump Cartridge,136
Alabama,"Insulin Regular, Human",15763
Alabama,"Interferon Alfa-2b,recomb.",49
Alabama,Interferon Beta-1a,1221
Alabama,Interferon Beta-1a/Albumin,974
Alabama,Interferon Beta-1b,1028
Alabama,Ipratropium Bromide,22586
Alabama,Ipratropium/Albuterol Sulfate,29566
Alabama,Irbesartan,32190
Alabama,Irbesartan/Hydrochlorothiazide,10465
Alabama,"Iron Carb,gl/Fa/B12/C/Docusate",36
Alabama,Isavuconazonium Sulfate,14
Alabama,Isoniazid,493
Alabama,Isosorbide Dinit/Hydralazine,2452
Alabama,Isosorbide Dinitrate,19644
Alabama,Isosorbide Mononitrate,102033
Alabama,Isotretinoin,187
Alabama,Isradipine,332
Alabama,Itraconazole,511
Alabama,Ivabradine Hcl,633
Alabama,Ivacaftor,31
Alabama,Ivermectin,1799
Alabama,Ixazomib Citrate,381
Alabama,Ixekizumab,332
Alabama,Ketoconazole,32733
Alabama,Ketoprofen,170
Alabama,Ketorolac Tromethamine,15305
Alabama,L-Norgest/E.Estradiol-E.Estrad,116
Alabama,Labetalol Hcl,24305
Alabama,Lacosamide,15686
Alabama,Lactulose,27262
Alabama,Lamivudine,1103
Alabama,Lamivudine/Zidovudine,619
Alabama,Lamotrigine,55917
Alabama,Lanreotide Acetate,84
Alabama,Lansoprazole,20812
Alabama,Lansoprazole/Amoxiciln/Clarith,91
Alabama,Lanthanum Carbonate,717
Alabama,Lapatinib Ditosylate,95
Alabama,Latanoprost,146283
Alabama,Latanoprostene Bunod,263
Alabama,Ledipasvir/Sofosbuvir,1278
Alabama,Leflunomide,8138
Alabama,Lenalidomide,5121
Alabama,Lenvatinib Mesylate,110
Alabama,Lesinurad,38
Alabama,Letrozole,17236
Alabama,Leucovorin Calcium,1330
Alabama,Leuprolide Acetate,133
Alabama,Levalbuterol Hcl,563
Alabama,Levalbuterol Tartrate,2555
Alabama,Levetiracetam,78436
Alabama,Levobunolol Hcl,1798
Alabama,Levocarnitine,236
Alabama,Levocarnitine (With Sugar),21
Alabama,Levocetirizine Dihydrochloride,74645
Alabama,Levofloxacin,97311
Alabama,Levofloxacin In Dextrose 5 %,346
Alabama,Levomilnacipran Hcl,1547
Alabama,Levonorgestrel-Ethin Estradiol,803
Alabama,Levorphanol Tartrate,179
Alabama,Levothyroxine Sodium,740010
Alabama,Lidocaine,16885
Alabama,Lidocaine Hcl,10972
Alabama,Lidocaine Hcl/Pf,1220
Alabama,Lidocaine/Prilocaine,5741
Alabama,Lifitegrast,3340
Alabama,Linaclotide,43425
Alabama,Linagliptin,24650
Alabama,Linagliptin/Metformin Hcl,1853
Alabama,Lindane,36
Alabama,Linezolid,933
Alabama,Linezolid In Dextrose 5%,72
Alabama,Linezolid-0.9% Sodium Chloride,13
Alabama,Liothyronine Sodium,5777
Alabama,Lipase/Protease/Amylase,7555
Alabama,Liraglutide,36768
Alabama,Lisdexamfetamine Dimesylate,4599
Alabama,Lisinopril,529775
Alabama,Lisinopril/Hydrochlorothiazide,151247
Alabama,Lithium Carbonate,17818
Alabama,Lithium Citrate,64
