Prscrbr_Geo_Desc,Gnrc_Name,Tot_Clms
National,Amitriptyline Hcl,4145789
National,Amlodipine Besylate,36342269
National,Amlodipine Besylate/Benazepril,2594817
National,Amlodipine/Atorvastatin,151503
National,Amlodipine/Valsartan,64872
National,Amlodipine/Valsartan/Hcthiazid,4157
National,Ammonium Lactate,845173
National,Isotretinoin,2198
National,Amoxicillin/Potassium Clav,3551157
National,Amoxapine,13660
National,Amoxicillin,6298467
National,Amoxicillin/Potassium Clav,29639
National,Dextroamphetamine/Amphetamine,881460
National,Amphotericin B,2010
National,Ampicillin Sodium,8325
National,Ampicillin Trihydrate,178809
National,Ampicillin Sodium/Sulbactam Na,10775
National,Dalfampridine,67739
National,Cyclobenzaprine Hcl,8779
National,Aliskiren/Amlodipin/Hcthiazide,2025
National,Oxymetholone,496
National,Clomipramine Hcl,583
National,Anagrelide Hcl,48924
National,Hydrocortisone/Pramoxine,356
National,Naproxen Sodium,27
National,Naproxen Sodium,255
National,Hyoscyamine Sulfate,830
National,Anastrozole,1222487
National,Testosterone,40649
National,Testosterone,482276
National,Methyltestosterone,484
National,Fluoxymesterone,1646
National,Drospirenone/Estradiol,1542
National,Umeclidinium Brm/Vilanterol Tr,28852
National,Disulfiram,248
National,"Fenofibrate,micronized",10552
National,Antipyrine/Benzocaine,39545
National,Meclizine Hcl,34
National,Hydrocortisone Acetate,222
National,Hydrocortisone,4921
National,Dolasetron Mesylate,230
National,Diflorasone Diacetate/Emoll,2314
National,Insulin Glulisine,45100
National,Insulin Glulisine,60979
National,Bupropion Hbr,3222
National,Apomorphine Hcl,2072
National,Apraclonidine Hcl,5165
National,Desogestrel-Ethinyl Estradiol,12896
National,Mesalamine,131520
National,Eslicarbazepine Acetate,5086
National,Tipranavir,3144
National,Alpha-1-Proteinase Inhibitor,3751
National,Norethindrone-Ethinyl Estrad,549
National,Darbepoetin Alfa In Polysorbat,54161
National,Leflunomide,1194
National,Carbinoxamine Maleate,331
National,Rilonacept,90
National,Indacaterol Maleate,13512
National,Minocycline Hcl Microspheres,4196
National,Donepezil Hcl,31048
National,Donepezil Hcl,199
National,Anastrozole,7062
National,Triamcinolone Hexacetonide,65
National,Fondaparinux Sodium,1407
National,"Thyroid,pork",212010
National,Exemestane,4451
National,Diclofenac Sodium/Misoprostol,2590
National,Diclofenac Sodium/Misoprostol,7170
National,Ofatumumab,13
National,Mesalamine,604
National,Mesalamine,164069
National,Codeine/Butalbital/Asa/Caffein,26644
National,Mometasone Furoate,291597
National,Dihydrocodeine/Aspirin/Caffein,62
National,"Syringe,needle,insuln,sf 0.5ml",80
National,Tacrolimus,233
National,Azelastine Hcl,1558
National,Azelastine Hcl,88820
National,Candesartan Cilexetil,28218
National,Candesartan/Hydrochlorothiazid,7583
National,Risedronate Sodium,191826
National,Atenolol,13395134
National,Atenolol/Chlorthalidone,742816
National,Lorazepam,15208
National,Atorvastatin Calcium,32601387
National,Atovaquone,15000
National,Atovaquone/Proguanil Hcl,42683
National,Tretinoin,1142
National,Efavirenz/Emtricitab/Tenofovir,264024
National,Atropine Sulfate,967
National,Atropine Sulfate,61616
National,Ipratropium Bromide,871
National,Ipratropium Bromide,372177
National,Teriflunomide,30588
National,Amoxicillin/Potassium Clav,695
National,Amoxicillin/Potassium Clav,64
National,Antipyrine/Benzocaine,15
National,Antipyrine/Benzocaine,106
National,Antipyrine/Benzocaine,438
National,"Pen Needle, Diabetic, Safety",64088
National,"Needles, Insulin Disp., Safety",11623
National,Epinephrine,8634
National,Irbesartan/Hydrochlorothiazide,8652
National,Rosiglitazone/Metformin Hcl,385
National,Rosiglitazone/Glimepiride,105
National,Rosiglitazone Maleate,1868
National,Irbesartan,31095
National,Bevacizumab,4182
National,Sulfanilamide,256
National,Testosterone Undecanoate,49
National,Moxifloxacin Hcl,67962
National,Moxifloxacin Hcl,1978
National,Moxifloxacin In Nacl (Iso-Osm),841
National,Levonorgestrel-Ethin Estradiol,11724
National,Morphine Sulfate,28065
National,Tretinoin,90
National,Dutasteride,1494810
National,Interferon Beta-1a,63563
National,Interferon Beta-1a/Albumin,7217
National,Interferon Beta-1a,57679
National,Almotriptan Malate,6145
National,Testosterone,30199
National,"Nut.Tx, Metab.Dis, Mv & Min #2",1397
National,Norethindrone Acetate,92
National,Azacitidine,349
National,Aztreonam,2269
National,Aztreonam/Dextrose-Water,1067
National,Azathioprine,2713
National,Azithromycin,52654
National,Azathioprine,406006
National,Azelastine Hcl,899125
National,Azelaic Acid,4374
National,Rasagiline Mesylate,263655
National,Azithromycin,7339387
National,Brinzolamide,541188
National,Amlodipine Bes/Olmesartan Med,415593
National,Aztreonam,4814
National,Sulfasalazine,1581
National,Desog-E.Estradiol/E.Estradiol,4035
National,Alcohol Antiseptic Pads,747
National,Bacitracin,76
National,Bacitracin,127093
National,Bacitracin/Polymyxin B Sulfate,35165
National,Baclofen,3258888
National,Sulfamethoxazole/Trimethoprim,83
National,Sulfamethoxazole/Trimethoprim,748
National,Mupirocin,876
National,Mupirocin Calcium,3158
National,Mupirocin Calcium,21278
National,Balsalazide Disodium,105643
National,Norethindrone-Ethinyl Estrad,3524
National,Rufinamide,21666
National,Entecavir,55648
National,Bcg Live,588
National,"Bcg Vaccine, Live/Pf",47
National,"Syringe & Needle,insulin,1 Ml",66
National,"Syring W-Ndl,disp,insul,0.3 Ml",92
National,"Syring W-Ndl,disp,insul,0.5 Ml",433
National,"Syringe & Needle,insulin,1 Ml",83
National,"Syring W-Ndl,disp,insul,0.3 Ml",197
National,"Syringe & Needle,insulin,1 Ml",545
National,"Syring W-Ndl,disp,insul,0.3 Ml",88
National,Lancets,15
National,"Needles, Insulin Disposable",2971416
National,Beclomethasone Dipropionate,9607
National,Opium/Belladonna Alkaloids,1052
National,Lorcaserin Hcl,15
National,Benazepril Hcl,3481951
National,Benazepril/Hydrochlorothiazide,563555
National,Olmesartan Medoxomil,1728440
National,Olmesartan/Hydrochlorothiazide,1039594
National,Belimumab,2123
National,Benzoic Acid/Salicylic Acid,16
National,Salicylic Acid,101
National,Dicyclomine Hcl,1195
National,Clindamycin Phos/Benzoyl Perox,737
National,Erythromycin/Benzoyl Peroxide,26
National,Benzoyl Peroxide,14
National,Benzoyl Peroxide,14
National,Benzonatate,21104
National,Benzoyl Peroxide,64
National,Benztropine Mesylate,2392236
National,Bepotastine Besilate,51046
National,C1 Esterase Inhibitor,538
National,Besifloxacin Hcl,299440
National,Povidone-Iodine,69
National,Levobunolol Hcl,781
National,Betamet Acet/Betamet Na Ph,869
National,Betamethasone Dipropionate,437826
National,Betamethasone/Propylene Glyc,238696
National,Betamethasone Valerate,250094
National,Sotalol Hcl,1989
National,Sotalol Hcl,1385
National,Interferon Beta-1b,35049
National,Betaxolol Hcl,40903
National,Bethanechol Chloride,248379
National,Timolol,39308
National,Betaxolol Hcl,45473
National,Drospir/Eth Estra/Levomefol Ca,653
National,Clarithromycin,506
National,Clarithromycin,284
National,Bicalutamide,335312
National,Pen G Benz/Pen G Procaine,1837
National,Penicillin G Benzathine,5089
National,Carmustine,39
National,Isosorb Dinit/Hydralazine Hcl,65149
National,Praziquantel,669
National,Alendronate Sodium,4029
National,Bisoprolol Fumarate,667727
National,Bisoprolol Fumarate/Hctz,953449
National,"Immune Globulin,gamma(Igg)",92
National,Bleomycin Sulfate,42
National,Sulfacetamide Sodium,419
National,Sulfacetm Na/Prednisol Ac,9110
National,Sulfacetm Na/Prednisol Ac,6397
National,Ibandronate Sodium,18018
National,"Diphth,pertuss(Acell),tet Vac",154219
National,Bosutinib,2978
National,Onabotulinumtoxina,13759
National,Sulfacetamide Sodium/Sulfur,68
National,Urea/Lactic Ac/Zn Undecylenate,20
National,Fluticasone/Vilanterol,113478
National,Norethindrone-Ethinyl Estrad,16
National,Norethindrone-Ethinyl Estrad,414
National,Ticagrelor,249303
National,Brimonidine Tartrate,1266872
National,Vortioxetine Hydrobromide,70611
National,Paroxetine Mesylate,3569
National,Bromfenac Sodium,1958
National,D-Methorphan Hb/P-Epd Hcl/Bpm,70
National,Bromfenac Sodium,76167
National,Bromocriptine Mesylate,56448
National,Arformoterol Tartrate,21858
National,Balanced Salt Irrig Soln No.2,99
National,B-Caine/Zinc Cl/Pine/Cpyrd,11
National,Bupropion Hcl,9634
National,Bupropion Hcl,1277
National,Budesonide,191055
National,Budesonide,165221
National,Bumetanide,1246458
National,Butalbital/Acetaminophen,3428
National,Sodium Phenylbutyrate,404
National,Bupivacaine Hcl,105
National,Bupivacaine Hcl/Pf,456
National,Buprenorphine Hcl,622
National,Buprenorphine Hcl,77261
National,Buprenorphine Hcl/Naloxone Hcl,134287
National,Bupropion Hcl,9577
National,Bupropion Hcl,624675
National,Bupropion Hcl,2299788
National,Bupropion Hcl,2954310
National,Buspirone Hcl,2827365
National,Butalbit/Acetamin/Caff/Codeine,6824
National,Butalbit/Acetamin/Caff/Codeine,69117
National,Butalbital/Aspirin/Caffeine,12
National,Codeine/Butalbital/Asa/Caffein,36631
National,Butalb/Acetaminophen/Caffeine,779070
National,Butalbital/Aspirin/Caffeine,88544
National,Butabarbital Sodium,1305
National,Butorphanol Tartrate,46946
National,Buprenorphine,160698
National,Exenatide Microspheres,179640
National,Exenatide Microspheres,11221
National,Exenatide,221279
National,Nebivolol Hcl,2243332
National,Pnv 11-Iron Fum-Folic Acid-Om3,25
National,Cabergoline,51282
National,Amlodipine/Atorvastatin,7284
National,Ergotamine Tartrate/Caffeine,485
National,Caffeine Citrated,32
National,Verapamil Hcl,269
National,Verapamil Hcl,6206
National,Calcipotriene,129280
National,Calcipotriene/Betamethasone,7458
National,"Calcitonin,salmon,synthetic",382547
National,Calcipotriene,1032
National,Calcitriol,1126934
National,Calcium Acetate,648390
National,Calcium Chloride,26
National,Calcium Gluconate,338
National,Diclofenac Potassium,5232
National,Norethindrone,6981
National,Acamprosate Calcium,2761
National,Irinotecan Hcl,104
National,L-Norgest-Eth Estr/Ethin Estra,3210
National,L-Norgest-Eth Estr/Ethin Estra,454
National,Mesalamine,50243
National,Caspofungin Acetate,988
National,Candesartan Cilexetil,166330
National,Candesartan/Hydrochlorothiazid,52387
National,Mepenzolate Bromide,513
National,Butalb/Acetaminophen/Caffeine,762
National,Capecitabine,17
National,Fluocinolone Acetonide,256
National,Acetaminophen With Codeine,19
National,Vandetanib,811
National,Captopril,458317
National,Captopril/Hydrochlorothiazide,32966
National,Fluorouracil,33560
National,Sucralfate,433170
National,Carglumic Acid,60
National,Carbamazepine,1357989
National,Carbamazepine,95209
National,Carbamazepine,174412
National,Carbamazepine,38118
National,Carbidopa,9813
National,Carbidopa/Levodopa,2667205
National,Carbidopa/Levodopa,556746
National,Carbidopa/Levodopa/Entacapone,152928
National,Carbinoxamine Maleate,10469
National,Carboplatin,3186
National,Nicardipine Hcl,349
National,Diltiazem Hcl,868
National,Diltiazem Hcl,14656
National,Diltiazem Hcl,24850
National,Doxazosin Mesylate,4543
National,Doxazosin Mesylate,3532
National,"Immune Globulin,gamma(Igg)",824
National,Carisoprodol,1548517
National,Carisoprodol/Aspirin,266
National,Codeine/Carisoprodol/Aspirin,545
National,Carisoprodol/Aspirin,389
National,Codeine/Carisoprodol/Aspirin,292
National,Levocarnitine,1316
National,Levocarnitine (With Sugar),89
National,Levocarnitine,134
National,Carteolol Hcl,28368
National,Diltiazem Hcl,832995
National,Carvedilol,13930789
National,Bicalutamide,1099
National,Diclofenac Potassium,237
National,Clonidine Hcl,3006
National,Clonidine,2492
National,Clonidine,5609
National,Clonidine,5806
National,Pnv48/Iron Na Feredetat/Fa/Om3,19
National,Alprostadil,36
National,Aztreonam Lysine,2849
National,Desogestrel-Ethinyl Estradiol,614
National,Ceftibuten Dihydrate,748
National,Lomustine,33
National,Cefaclor,20548
National,Cefaclor,237
National,Cefadroxil,205804
National,"Cefazolin Sodium/Dextrose,iso",556
National,Cefazolin Sodium,28064
National,"Cefazolin Sodium/Dextrose,iso",1248
National,Cefdinir,751753
National,Cefditoren Pivoxil,175
National,"Cefepime Hcl/Dextrose, Iso-Osm",5096
National,Cefepime Hcl,50218
National,Cefepime Hcl/D5w,177
National,Cefotaxime Sodium,198
National,Cefotetan Disodium,219
National,"Cefotetan Disod/Dextrose,iso",52
National,Cefoxitin Sodium,2502
National,"Cefoxitin Sodium/Dextrose,iso",26
National,Cefpodoxime Proxetil,116388
National,Cefprozil,66267
National,Ceftazidime,14662
National,Ceftazidime In Dextrose5%water,66
National,Ceftibuten Dihydrate,487
National,Cefuroxime Axetil,2318
National,"Ceftriaxone Na/Dextrose,iso",11839
National,Ceftriaxone Sodium,276704
National,Cefuroxime Axetil,1020272
National,Cefuroxime Sodium,288
National,Celecoxib,3359471
National,Celecoxib,88803
National,Betamet Acet/Betamet Na Ph,312
National,Citalopram Hydrobromide,9727
National,Mycophenolate Mofetil,15514
National,Methsuximide,3219
National,"Estrogens,conj.,synthetic A",7124
National,Mupirocin,244
National,Mupirocin,85
National,Cephalexin,5039916
National,Imiglucerase,615
National,Nabilone,65
National,Cetirizine Hcl,15977
National,Cevimeline Hcl,74938
National,Varenicline Tartrate,376467
National,Succimer,105
National,Chenodiol,244
National,Guaifenesin/Codeine Phosphate,63
National,Chlordiazepoxide Hcl,107712
National,Amitrip Hcl/Chlordiazepoxide,28038
National,Chlorhexidine Gluconate,1364695
National,Chloroquine Phosphate,9591
National,Chlorothiazide,18907
National,Chlorothiazide Sodium,25
National,Chlorpromazine Hcl,317790
National,Chlorpropamide,2724
National,Chlorthalidone,1445764
National,Chlorzoxazone,84268
National,Prenatal Vits #33/Iron/Fa/Dha,15
National,Cholestyramine (With Sugar),417363
National,Cholestyramine/Aspartame,97125
National,Choline Sal/Mag Salicylate,261
National,"Chorionic Gonadotropin, Human",849
National,Tadalafil,192955
National,Ciclopirox,203
National,Ciclopirox Olamine,98
National,Ciclopirox/Skin Cleanser No.28,27
National,Ciclopirox/Ure/Camph/Menth/Euc,38
National,Ciclopirox,393649
National,Ciclopirox Olamine,261502
National,Ciclopirox/Ure/Camph/Menth/Euc,101
National,Ciclopirox/Vite/Nail Lacq Remo,63
National,Cidofovir,101
National,Cilostazol,1029016
National,Ciprofloxacin Hcl,11876
National,Cimetidine,145031
National,Cimetidine Hcl,766
National,Certolizumab Pegol,30734
National,C1 Esterase Inhibitor,1820
National,Ciprofloxacin,5731
National,Ciprofloxacin Hcl,1961
National,Ciprofloxacin/Hydrocortisone,17109
National,Ciprofloxacin Hcl/Dexameth,227745
National,Ciprofloxacin,3389
National,Ciprofloxacin Lactate,125
National,Ciprofloxacin/Ciprofloxa Hcl,4496
National,Ciprofloxacin Hcl,7252584
National,Ciprofloxacin Lactate/D5w,4852
National,Cisplatin,755
National,Citalopram Hydrobromide,10792151
National,Pn W-Ca64/Iron Cb&gl/Fa/Dss/Dh,156
National,"Pnv72/Iron,carb&glu/Fa/Dss/Dha",130
National,Pnv38/Iron Cbn&gluc/Fa/Dss/Dha,178
National,"Pnv73/Iron,carb&glu/Fa/Dss/Dha",92
National,Prenatal #48/Iron Cb&glu/Fa/B6,15
National,Pnv22/Iron Cbn&gluc/Fa/Dss/Dha,134
National,"Pnv76/Iron,carb&glu/Fa/Dss/Dha",24
National,"Pnv59/Iron,carb&fum/Fa/Dss/Dha",70
National,"Pnv59/Iron,carbonyl/Fa/Dss/Dha",53
National,Pnv No.22/Iron Cbn&gluc/Fa/Dss,96
National,Cefotaxime Sodium,189
National,Isotretinoin,2192
National,Desloratadine,9708
National,Desloratadine/Pseudoephedrine,4095
National,Desloratadine/Pseudoephedrine,52
National,Clarithromycin,399986
National,Clarithromycin,48489
National,Sulfacetamide Sod/Sulfur/Urea,13
National,Clemastine Fumarate,11077
National,Clindamycin Phosphate,3035
National,Clindamycin Hcl,233
National,Clindamycin Palmitate Hcl,46
National,Clindamycin Phosphate,628
National,Clindamycin Phosphate/D5w,253
National,Clindamycin Phosphate,191
National,"Needles, Insulin Disposable",73951
National,Estradiol,36434
National,Estradiol/Levonorgestrel,7756
National,Clindamycin Phos/Skin Clnsr 19,12
National,Clindamycin Phosphate,12
National,Clindamycin Phosphate,151
National,Clindamycin Phos/Skin Clnsr 19,24
National,Clindamycin Phosphate,680
National,Clindamycin Phosphate,14
National,Clindamycin Hcl,2029375
National,Clindamycin Palmitate Hcl,3993
National,Clindamycin Palmitate Hcl,3010
National,Clindamycin Phos/Benzoyl Perox,2850
National,Clindamycin Phosphate,354087
National,Clindamycin Phosphate/D5w,819
National,Clindamycin Phos/Benzoyl Perox,17283
National,Clindamycin Phosphate,590
National,Amino Acids 4.25%/Dextrose 10%,51
National,Amino Acids 5 %/Dextrose 15 %,190
National,Amino Acids 5 %/Dextrose 20 %,107
National,Amino Acids 5 %/Dextrose 25 %,34
National,Aa 4.25%/Calcium/Lytes/D25w,39
National,Aa 4.25%/Calcium/Lytes/D5w,40
National,Aa 4.25%/Calcium/Lytes/Dex 10%,209
National,Aa 5 %/Calcium/Lytes/Dext 15 %,230
National,Aa 5 %/Calcium/Lytes/Dext 20 %,52
National,Parenteral Amino Acid 15% No.1,15097
National,Sodium Fluoride,1240
National,Clobetasol Propionate/Emoll,61941
National,Clobetasol Propionate/Emoll,2014
National,Clobetasol Propionate,1953728
National,Clobetasol Propionate,15107
National,Clocortolone Pivalate,2898
National,Clobetasol Propionate,38
National,Clocortolone Pivalate,3203
National,Clomiphene Citrate,38
National,Clomipramine Hcl,135764
National,Clonazepam,9813857
National,Clonidine,550314
National,Clonidine Hcl,4881870
National,Clonidine Hcl,3822
National,Clopidogrel Bisulfate,15187362
National,Clorazepate Dipotassium,361410
National,Clonidine Hcl/Chlorthalidone,1179
National,Clotrimazole,669240
National,Clotrimazole/Betamethasone Dip,1523394
National,Clozapine,1144128
National,Clozapine,32328
National,Clozapine,17611
National,Ciclopirox/Nail Lacquer Removr,138
National,Artemether/Lumefantrine,498
National,Cocaine Hcl,18
National,Codeine Sulfate,31538
National,Balsalazide Disodium,317
National,Colchicine,1478000
National,Colestipol Hcl,1253
National,Colestipol Hcl,262038
National,Colistin (Colistimethate Na),4384
National,Hydrocortisone,1760
National,Colistin (Colistimethate Na),80
National,Neomy Sulf/Colist Sul/Hc/Thonz,2092
National,"Peg 3350/Na Sulf,bicarb,cl/Kcl",2713
National,"Peg 3350/Na Sulf,bicarb,cl/Kcl",2670
National,Brimonidine Tartrate/Timolol,1153920
National,Estradiol/Norethindrone Acet,25990
National,Ipratropium/Albuterol Sulfate,1771
National,Ipratropium/Albuterol Sulfate,1539922
National,Lamivudine/Zidovudine,3506
National,Cabozantinib S-Malate,718
National,"Needles, Insulin Disposable",36074
National,"Syring W-Ndl,disp,insul,0.3 Ml",4339
National,"Syring W-Ndl,disp,insul,0.5 Ml",7739
National,"Syringe & Needle,insulin,1 Ml",7199
National,Prochlorperazine Maleate,98
National,Emtricitab/Rilpivirine/Tenofov,61562
National,Pnv2/Iron B-G Suc-P/Fa/Omega-3,154
National,Pnv #14/Ferrous Fum/Folic Acid,157
National,Prochlorperazine Maleate,22398
National,Entacapone,7938
National,Hep B Vaccine/Hib Conj-Meng/Pf,24
National,Pnv#16/Iron Fum & Ps/Fa/Om-3,285
National,Pnv No.15/Iron Fum & Ps Cmp/Fa,57
National,Methylphenidate Hcl,5302
National,Podofilox,1854
National,Lactulose,29896
National,Tramadol Hcl,1904
National,Glatiramer Acetate,226012
National,Ribavirin,21
National,Amiodarone Hcl,789
National,Flurandrenolide,12977
National,Carvedilol,17517
National,Carvedilol Phosphate,245726
National,Nadolol,3663
National,Clobetasol Propionate,608
National,Hydrocortisone,4783
National,Hydrocortisone,28
National,Hydrocortisone Acetate,3933
National,Cortisone Acetate,2841
National,Neomycin/Bacitra/Polymyxin/Hc,2741
National,Neomycin/Polymyxin B Sulf/Hc,1196
National,Neomy Sulf/Colist Sul/Hc/Thonz,10806
National,Nadolol/Bendroflumethiazide,318
National,Dorzolamide Hcl/Timolol Maleat,21733
National,Dorzolamide/Timolol/Pf,42024
National,Warfarin Sodium,539262
National,Losartan Potassium,36239
National,Lipase/Protease/Amylase,496562
National,Rosuvastatin Calcium,9072323
National,"Progesterone,micronized",499
National,Indinavir Sulfate,2290
National,Cromolyn Sodium,84333
National,Norgestrel-Ethinyl Estradiol,16045
National,Daptomycin,41124
National,Penicillamine,2669
National,Gauze Bandage,17
National,Gauze Bandage,60
National,Alcohol Antiseptic Pads,1950
National,Polyhexam Biguan/Gauze Bandage,33
National,Fluticasone Propionate,92
National,Glycopyrrolate,892
National,Cyanocobalamin (Vitamin B-12),14146
National,Norethindrone-Ethinyl Estrad,9285
National,Desogestrel-Ethinyl Estradiol,21
National,Cyclobenzaprine Hcl,3493071
National,Cyclopentolate Hcl,1833
National,Cyclopentolate Hcl,29658
National,Cyclophosphamide,13129
National,Cycloserine,78
National,Bromocriptine Mesylate,10586
National,Cyclosporine,11335
National,"Cyclosporine, Modified",822
National,"Cyclosporine, Modified",43984
National,Duloxetine Hcl,477937
National,Cyproheptadine Hcl,195749
National,Ramucirumab,91
National,Betaine,603
National,Cysteamine Bitartrate,298
National,Cysteamine Hcl,273
National,Cytarabine,16
National,Cytarabine/Pf,218
National,Cytomegalovirus Immune Globuln,84
National,Liothyronine Sodium,19186
National,Misoprostol,189
National,Ganciclovir Sodium,64
National,Citric Acid/Sodium Citrate,5799
National,Sod/Pot/K Cit/Sod Cit/Cit Acid,839
National,Potassium Citrate/Citric Acid,3492
National,Dihydroergotamine Mesylate,44
National,Dacarbazine,53
National,Decitabine,135
National,Roflumilast,351943
National,Dalbavancin Hcl,12
National,Danazol,10597
National,Dantrolene Sodium,491
National,Dantrolene Sodium,43514
National,Dapsone,97625
National,"Diph,pertuss(Acell),tet Ped/Pf",98
National,Pyrimethamine,3240
National,Norethindrone-Ethinyl Estrad,4758
National,Oxaprozin,532
National,L-Norgest-Eth Estr/Ethin Estra,532
National,Methylphenidate,2339
National,Desmopressin (Nonrefrigerated),949
National,Desmopressin Acetate,788
National,Norethindrone,105
National,Tetanus And Diphtheria Tox/Pf,153
National,Decitabine,111
National,Deferoxamine Mesylate,756
National,Estradiol Valerate,1376
National,Mesalamine,102523
National,Torsemide,2266
National,Demeclocycline Hcl,34890
National,Meperidine Hcl,1225
National,Meperidine Hcl/Pf,7861
National,Metyrosine,74
National,Penciclovir,25651
National,Sodium Fluoride,50672
National,Sodium Fluoride,12053
National,Valproic Acid (As Sodium Salt),24
National,Valproic Acid,715
National,Valproic Acid (As Sodium Salt),1878
National,Divalproex Sodium,41044
National,Divalproex Sodium,56783
National,Divalproex Sodium,8811
National,Penicillamine,672
National,Estradiol Cypionate,8740
National,Methylprednisolone Acetate,7718
National,Medroxyprogesterone Acetate,1490
National,Medroxyprogesterone Acetate,224
National,Testosterone Cypionate,50037
National,Cytarabine Liposome/Pf,11
