Prscrbr_Geo_Desc,Gnrc_Name,Tot_Clms
National,Palonosetron Hcl,2795
National,Brimonidine Tartrate,906750
National,Alprazolam,14534382
National,Alprazolam,57600
National,Alprazolam,797
National,Alprazolam,7380
National,Alprazolam,15735
National,Alprostadil,49
National,Loteprednol Etabonate,58706
National,Retapamulin,2148
National,Ramipril,11095
National,Levonorgestrel-Ethin Estradiol,2182
National,Lovastatin,3410
National,Ciclesonide,21758
National,Norethindrone-Ethinyl Estrad,4073
National,Amantadine Hcl,477752
National,Glimepiride,7224
National,Zolpidem Tartrate,28441
National,Zolpidem Tartrate,23536
National,Amphotericin B Liposome,459
National,Amcinonide,3532
National,Naratriptan Hcl,768
National,L-Norgest/E.Estradion-E.Estrad,2177
National,L-Norgest/E.Estradion-E.Estrad,403
National,Levonorgestrel-Ethin Estradiol,1483
National,Aminocaproic Acid,613
National,Amifostine Crystalline,24
National,Amikacin Sulfate,16576
National,Amiloride Hcl,89598
National,Amiloride/Hydrochlorothiazide,100052
National,Parenteral Amino Acid 15% No.1,366
National,Aminocaproic Acid,3856
National,Parenteral Amino Acid 10% No.2,14
National,Parenteral Amino Acid 10% No.1,39
National,Parenteral Amino Acid 15% No.2,295
National,Amiodarone Hcl,2535155
National,Lubiprostone,794975
National,Amitriptyline Hcl,3917025
National,Amlodipine Besylate,38200684
National,Amlodipine Besylate/Benazepril,2318096
National,Amlodipine/Atorvastatin,137089
National,Amlodipine/Valsartan,369185
National,Amlodipine/Valsartan/Hcthiazid,110871
National,Ammonium Lactate,869210
National,Isotretinoin,1918
National,Amoxicillin/Potassium Clav,6065
National,Amoxapine,12944
National,Amoxicillin,6707419
National,Amoxicillin/Potassium Clav,28429
National,Amoxicillin/Potassium Clav,3951726
National,Amphotericin B,1614
National,Ampicillin Sodium,9957
National,Ampicillin Trihydrate,177698
National,Ampicillin Sodium/Sulbactam Na,11675
National,Dalfampridine,79255
National,Cyclobenzaprine Hcl,7349
National,Aliskiren/Amlodipin/Hcthiazide,855
National,Hydrocortisone/Lidocaine/Aloe,87
National,Oxymetholone,405
National,Clomipramine Hcl,623
National,Anagrelide Hcl,45756
National,Hydrocortisone/Pramoxine,379
National,Naproxen Sodium,22
National,Naproxen Sodium,186
National,Hyoscyamine Sulfate,726
National,Anastrozole,1291981
National,Testosterone,32240
National,Testosterone,341003
National,Methyltestosterone,94
National,Fluoxymesterone,186
National,Drospirenone/Estradiol,1051
National,Umeclidinium Brm/Vilanterol Tr,199091
National,Disulfiram,85
National,"Fenofibrate,micronized",5857
National,Antipyrine/Benzocaine,15131
National,Hydrocortisone Acetate,46
National,Hydrocortisone,529
National,Dolasetron Mesylate,245
National,Diflorasone Diacetate/Emoll,2066
National,Insulin Glulisine,38752
National,Insulin Glulisine,60906
National,Bupropion Hbr,2647
National,Apomorphine Hcl,2522
National,Apraclonidine Hcl,5172
National,Desogestrel-Ethinyl Estradiol,12752
National,Mesalamine,143129
National,Eslicarbazepine Acetate,21364
National,Tipranavir,2757
National,Alpha-1-Proteinase Inhibitor,3644
National,Norethindrone-Ethinyl Estrad,703
National,Darbepoetin Alfa In Polysorbat,42898
National,Leflunomide,1395
National,Carbinoxamine Maleate,77
National,Rilonacept,70
National,Indacaterol Maleate,8746
National,Minocycline Hcl Microspheres,3670
National,Donepezil Hcl,14626
National,Donepezil Hcl,141
National,Anastrozole,5200
National,Aripiprazole,1272375
National,Aripiprazole,100
National,Aripiprazole Lauroxil,462
National,Fondaparinux Sodium,776
National,"Thyroid,pork",237466
National,Fluticasone Furoate,2770
National,Exemestane,2719
National,Diclofenac Sodium/Misoprostol,1650
National,Diclofenac Sodium/Misoprostol,4556
National,Ofatumumab,18
National,Mesalamine,54
National,Mesalamine,143190
National,Codeine/Butalbital/Asa/Caffein,21372
National,L-Norgest/E.Estradion-E.Estrad,385
National,Mometasone Furoate,291606
National,Mometasone Furoate,7196
National,Dihydrocodeine/Aspirin/Caffein,61
National,Aspirin/Dipyridamole,169414
National,"Syringe,needle,insuln,safe,1ml",324
National,"Syringe,needle,insuln,sf 0.5ml",2440
National,Tacrolimus,547
National,Azelastine Hcl,173
National,Azelastine Hcl,15805
National,Candesartan Cilexetil,17747
National,Candesartan/Hydrochlorothiazid,6233
National,Risedronate Sodium,90253
National,Atenolol,12905764
National,Atenolol/Chlorthalidone,732475
National,Lorazepam,13974
National,Atorvastatin Calcium,38588521
National,Atovaquone,27323
National,Atovaquone/Proguanil Hcl,46327
National,Tretinoin,686
National,Efavirenz/Emtricitab/Tenofovir,251045
National,Atropine Sulfate,69387
National,Ipratropium Bromide,743
National,Ipratropium Bromide,355816
National,Teriflunomide,46260
National,Amoxicillin/Potassium Clav,409
National,Amoxicillin/Potassium Clav,63
National,Antipyrine/Benzocaine,219
National,Ferric Citrate,8736
National,"Pen Needle,dual Safety,diabetc",95330
National,"Pen Needle, Diabetic, Safety",1709
National,Epinephrine,8596
National,Irbesartan/Hydrochlorothiazide,7015
National,Rosiglitazone/Metformin Hcl,88
National,Rosiglitazone/Glimepiride,34
National,Rosiglitazone Maleate,2407
National,Irbesartan,22185
National,Bevacizumab,4205
National,Sulfanilamide,218
National,Testosterone Undecanoate,271
National,Moxifloxacin Hcl,2822
National,Moxifloxacin Hcl,141
National,Moxifloxacin In Nacl (Iso-Osm),559
National,Levonorgestrel-Ethin Estradiol,10001
National,Morphine Sulfate,4652
National,Tretinoin,62
National,Dutasteride,1044333
National,Interferon Beta-1a,55020
National,Interferon Beta-1a/Albumin,6306
National,Interferon Beta-1a,55524
National,Ceftazidime/Avibactam,217
National,Almotriptan Malate,4166
National,Testosterone,24466
National,"Nut.Tx, Metab.Dis, Mv & Min #2",38
National,Norethindrone Acetate,87
National,Azacitidine,515
National,Aztreonam,2099
National,Aztreonam/Dextrose-Water,931
National,Azathioprine,1943
National,Azithromycin,46712
National,Azathioprine,426734
National,Azelastine Hcl,1083649
National,Azelaic Acid,4102
National,Rasagiline Mesylate,272867
National,Azithromycin,7971537
National,Brinzolamide,483063
National,Amlodipine Bes/Olmesartan Med,335333
National,Aztreonam,5227
National,Sulfasalazine,1414
National,Desog-E.Estradiol/E.Estradiol,4084
National,Alcohol Antiseptic Pads,814
National,Bacitracin,28
National,Bacitracin,130401
National,Bacitracin/Polymyxin B Sulfate,37187
National,Baclofen,3731820
National,Sulfamethoxazole/Trimethoprim,77
National,Sulfamethoxazole/Trimethoprim,362
National,Mupirocin,722
National,Mupirocin Calcium,2423
National,Mupirocin Calcium,11672
National,Balsalazide Disodium,112935
National,Norethindrone-Ethinyl Estrad,2837
National,Gauze Bandage,47
National,Rufinamide,23604
National,Entecavir,18723
National,Bcg Live,707
National,"Bcg Vaccine, Live/Pf",42
National,"Syringe And Needle,insulin,1ml",46
National,"Syring W-Ndl,disp,insul,0.3 Ml",66
National,"Syring W-Ndl,disp,insul,0.5 Ml",442
National,"Syringe And Needle,insulin,1ml",35
National,"Syring W-Ndl,disp,insul,0.3 Ml",180
National,"Syring W-Ndl,disp,insul,0.5 Ml",804
National,"Syringe And Needle,insulin,1ml",566
National,"Syring W-Ndl,disp,insul,0.3 Ml",88
National,"Syring W-Ndl,disp,insul,0.5 Ml",40
National,Lancets,23
National,"Pen Needle, Diabetic",3075772
National,Beclomethasone Dipropionate,7887
National,Opium/Belladonna Alkaloids,897
National,Suvorexant,52714
National,Lorcaserin Hcl,71
National,Benazepril Hcl,3431686
National,Benazepril/Hydrochlorothiazide,513712
National,Olmesartan Medoxomil,1653927
National,Olmesartan/Hydrochlorothiazide,950565
National,Belimumab,2606
National,Salicylic Acid,61
National,Dicyclomine Hcl,1271
National,Clindamycin Phos/Benzoyl Perox,724
National,Erythromycin/Benzoyl Peroxide,17
National,Benzonatate,21968
National,Benztropine Mesylate,2365493
National,Bepotastine Besilate,47409
National,C1 Esterase Inhibitor,561
National,Besifloxacin Hcl,274051
National,Povidone-Iodine,84
National,Levobunolol Hcl,614
National,Betamet Acet/Betamet Na Ph,828
National,Betamethasone Dipropionate,463455
National,Betamethasone/Propylene Glyc,242148
National,Betamethasone Valerate,255771
National,Sotalol Hcl,1626
National,Sotalol Hcl,1092
National,Interferon Beta-1b,40252
National,Betaxolol Hcl,40143
National,Bethanechol Chloride,248514
National,Tobramycin,18
National,Timolol,33245
National,Betaxolol Hcl,36189
National,Bexarotene,934
National,"Meningococcal B Vacc,4-Comp/Pf",51
National,Drospir/Eth Estra/Levomefol Ca,651
National,Clarithromycin,458
National,Bicalutamide,340721
National,Pen G Benz/Pen G Procaine,1842
National,Penicillin G Benzathine,5515
National,Carmustine,37
National,Isosorb Dinit/Hydralazine Hcl,59812
National,Praziquantel,688
National,Bimatoprost,4243
National,Alendronate Sodium,5055
National,Bisoprolol Fumarate,683295
National,Bisoprolol Fumarate/Hctz,858421
National,Immun Glob G (Igg)/Gly/Iga 50+,557
National,Bleomycin Sulfate,56
National,Sulfacetamide Sodium,250
National,Sulfacetm Na/Prednisol Ac,7792
National,Sulfacetm Na/Prednisol Ac,5345
National,Blinatumomab,14
National,Ibandronate Sodium,9988
National,"Diphth,pertuss(Acell),tet Vac",212337
National,Bosutinib,3922
National,Onabotulinumtoxina,16978
National,Fluticasone/Vilanterol,433720
National,Norethindrone-Ethinyl Estrad,431
National,Ticagrelor,376766
National,Brimonidine Tartrate,1342004
National,Vortioxetine Hydrobromide,191488
National,Paroxetine Mesylate,8716
National,Bromfenac Sodium,12
National,Brompheniramine/Pseudoephed/Dm,130
National,Bromfenac Sodium,55422
National,Bromocriptine Mesylate,54381
National,Arformoterol Tartrate,24126
National,Balanced Salt Irrig Soln No.2,163
National,Bupropion Hcl,226
National,Budesonide,218713
National,Budesonide,178253
National,Bumetanide,1357398
National,Buprenorphine Hcl/Naloxone Hcl,1613
National,Butalbital/Acetaminophen,2110
National,Sodium Phenylbutyrate,338
National,Bupivacaine Hcl,180
National,Bupivacaine Hcl/Pf,466
National,Buprenorphine Hcl,557
National,Buprenorphine Hcl,90872
National,Buprenorphine Hcl/Naloxone Hcl,136060
National,Bupropion Hcl,4014
National,Bupropion Hcl,668408
National,Bupropion Hcl,2356412
National,Bupropion Hcl,3345957
National,Buspirone Hcl,3191421
National,Butalbit/Acetamin/Caff/Codeine,10217
National,Butalbit/Acetamin/Caff/Codeine,62825
National,Codeine/Butalbital/Asa/Caffein,34278
National,Butalbital/Acetaminophen,14051
National,Butalb/Acetaminophen/Caffeine,737428
National,Butalbital/Aspirin/Caffeine,81308
National,Butabarbital Sodium,934
National,Butorphanol Tartrate,44386
National,Buprenorphine,197559
National,Exenatide Microspheres,130174
National,Exenatide Microspheres,151400
National,Exenatide,177822
National,Nebivolol Hcl,2038998
National,Pnv 11-Iron Fum-Folic Acid-Om3,114
National,Cabergoline,57911
National,Amlodipine/Atorvastatin,4965
National,Ergotamine Tartrate/Caffeine,1356
National,Verapamil Hcl,157
National,Verapamil Hcl,5062
National,Calcipotriene,123850
National,Calcipotriene/Betamethasone,11048
National,"Calcitonin,salmon,synthetic",344764
National,Calcipotriene,626
National,Calcitriol,1219383
National,Calcium Acetate,667989
National,Calcium Gluconate,445
National,Diclofenac Potassium,6862
National,Norethindrone,6845
National,Acamprosate Calcium,337
National,Irinotecan Hcl,25
National,L-Norgest/E.Estradion-E.Estrad,2955
National,L-Norgest/E.Estradion-E.Estrad,572
National,Mesalamine,44419
National,Caspofungin Acetate,1215
National,Candesartan Cilexetil,186036
National,Candesartan/Hydrochlorothiazid,47041
National,Mepenzolate Bromide,456
National,Butalb/Acetaminophen/Caffeine,1195
National,Capecitabine,136
National,Fluocinolone Acetonide,105
National,Vandetanib,788
National,Captopril,378057
National,Captopril/Hydrochlorothiazide,27904
National,Capsaicin/Menthol,13
National,Fluorouracil,6642
National,Sucralfate,391283
National,Carglumic Acid,58
National,Carbamazepine,1148895
National,Carbamazepine,466353
National,Carbamazepine,32562
National,Carbidopa,15946
National,Carbidopa/Levodopa,2752649
National,Carbidopa/Levodopa,556674
National,Carbidopa/Levodopa/Entacapone,138089
National,Carbinoxamine Maleate,5372
National,Carboplatin,3912
National,Diltiazem Hcl,621
National,Diltiazem Hcl,9435
National,Diltiazem Hcl,25192
National,Doxazosin Mesylate,4067
National,Doxazosin Mesylate,3087
National,"Pen Needle, Diabetic",952
National,Immun Glob G(Igg)/Sucr/Iga 50+,905
National,Carisoprodol,1080783
National,Carisoprodol/Aspirin,149
National,Codeine/Carisoprodol/Aspirin,317
National,Carisoprodol/Aspirin,199
National,Codeine/Carisoprodol/Aspirin,207
National,Levocarnitine,1210
National,Levocarnitine (With Sugar),116
National,Levocarnitine,149
National,Carteolol Hcl,26720
National,Diltiazem Hcl,1704378
National,Carvedilol,14553996
National,Bicalutamide,821
National,Diclofenac Potassium,18
National,Clonidine Hcl,2902
National,Clonidine,2144
National,Clonidine,4222
National,Clonidine,4698
National,Alprostadil,41
National,Aztreonam Lysine,2918
National,Desogestrel-Ethinyl Estradiol,572
National,Ceftibuten,214
National,Cefaclor,19422
National,Cefaclor,213
National,Cefadroxil,205435
National,"Cefazolin Sodium/Dextrose,iso",512
National,Cefazolin Sodium,31655
National,"Cefazolin Sodium/Dextrose,iso",137
National,"Cefazolin Sodium/Dextrose,iso",1002
National,Cefdinir,890793
National,Cefditoren Pivoxil,17
National,"Cefepime Hcl/Dextrose, Iso-Osm",6192
National,Cefepime Hcl,58566
National,Cefepime Hcl/D5w,912
National,Cefixime,641
National,Cefotaxime Sodium,114
National,Cefotetan Disodium,57
National,"Cefotetan Disod/Dextrose,iso",41
National,Cefoxitin Sodium,2942
National,"Cefoxitin Sodium/Dextrose,iso",17
National,Cefpodoxime Proxetil,129263
National,Cefprozil,63921
National,Ceftazidime,15739
National,Ceftazidime In Dextrose5%water,144
National,Ceftibuten,406
National,Cefuroxime Axetil,1969
National,"Ceftriaxone Na/Dextrose,iso",13847
National,Ceftriaxone Sodium,292323
National,Cefuroxime Axetil,1101486
National,Cefuroxime Sodium,229
National,Celecoxib,246711
National,Celecoxib,2990900
National,Betamet Acet/Betamet Na Ph,130
National,Citalopram Hydrobromide,9695
National,Mycophenolate Mofetil,11575
National,Methsuximide,3381
National,"Estrogens,conj.,synthetic A",275
National,Mupirocin,88
National,Mupirocin,48
National,"Fe Fumarate/Fa/Mv, Min Comb#15",15
National,Cephalexin,5338204
National,Eliglustat Tartrate,277
National,Fosphenytoin Sodium,48
National,Imiglucerase,610
National,Nabilone,34
National,Cetirizine Hcl,16096
National,Cevimeline Hcl,82645
National,Varenicline Tartrate,359767
National,Succimer,136
National,Chenodiol,277
National,Guaifenesin/Codeine Phosphate,97
National,Chlordiazepoxide Hcl,104551
National,Amitrip Hcl/Chlordiazepoxide,21093
National,Chlorhexidine Gluconate,1491183
National,Chloroquine Phosphate,5123
National,Chlorothiazide,18306
National,Chlorothiazide Sodium,17
National,Chlorpromazine Hcl,307113
National,Chlorpropamide,1554
National,Chlorthalidone,1546285
National,Chlorzoxazone,67857
National,Cholestyramine (With Sugar),428029
National,Cholestyramine/Aspartame,93890
National,Choline Sal/Mag Salicylate,54
National,"Chorionic Gonadotropin, Human",1003
National,Tadalafil,265687
National,Ciclopirox,292
National,Ciclopirox Olamine,87
National,Ciclopirox/Skin Cleanser No.28,12
National,Ciclopirox/Ure/Camph/Menth/Euc,37
National,Ciclopirox,446357
National,Ciclopirox Olamine,274331
National,Ciclopirox/Ure/Camph/Menth/Euc,62
National,Cidofovir,113
National,Cilostazol,1006161
National,Ciprofloxacin Hcl,10604
National,Cimetidine,120026
National,Cimetidine Hcl,798
National,Certolizumab Pegol,33662
National,C1 Esterase Inhibitor,2085
National,Ciprofloxacin,3845
National,Ciprofloxacin Hcl,1335
National,Ciprofloxacin/Hydrocortisone,14676
National,Ciprofloxacin Hcl/Dexameth,220179
National,Ciprofloxacin,1933
National,Ciprofloxacin Lactate,42
National,Ciprofloxacin/Ciprofloxa Hcl,5111
National,Ciprofloxacin Hcl,7395820
National,Ciprofloxacin Lactate/D5w,4206
National,Cisplatin,651
National,Citalopram Hydrobromide,10498038
National,Pn W-Ca64/Iron Cb&gl/Fa/Dss/Dh,12
National,"Pnv72/Iron,carb&glu/Fa/Dss/Dha",369
National,Pnv38/Iron Cbn&gluc/Fa/Dss/Dha,14
National,"Pnv73/Iron,carb&glu/Fa/Dss/Dha",218
National,"Prenatal #48/Iron Cb,glu/Fa/B6",26
National,Pnv22/Iron Cbn&gluc/Fa/Dss/Dha,34
National,"Pnv76/Iron,carb&glu/Fa/Dss/Dha",134
National,"Pnv59/Iron,carb&fum/Fa/Dss/Dha",139
National,Pnv No.22/Iron Cbn&gluc/Fa/Dss,26
National,Pnv No.81/Iron Cbn&gluc/Fa/Dss,65
National,Cefotaxime Sodium,42
National,Isotretinoin,2735
National,Desloratadine,8064
National,Desloratadine/Pseudoephedrine,3843
National,Clarithromycin,400944
National,Clarithromycin,37814
National,Clemastine Fumarate,8929
National,Clindamycin Phosphate,1920
National,Clindamycin Hcl,189
National,Clindamycin Palmitate Hcl,20
National,Clindamycin Phosphate,579
National,Clindamycin Phosphate/D5w,161
National,Clindamycin Phosphate,176
National,"Pen Needle, Diabetic",79100
National,Estradiol,34410
National,Estradiol/Levonorgestrel,6937
National,Clindamycin Phosphate,39
National,Clindamycin Phosphate,78
National,Clindamycin Phosphate,848
National,Clindamycin Hcl,2203074
National,Clindamycin Palmitate Hcl,4441
National,Clindamycin Palmitate Hcl,3239
National,Clindamycin Phos/Benzoyl Perox,3078
National,Clindamycin Phosphate,368209
National,Clindamycin Phosphate/D5w,885
National,Clindamycin Phos/Benzoyl Perox,17371
National,Clindamycin Phosphate,599
National,Amino Acids 4.25 %/Dextrose 5%,11
National,Amino Acids 5 %/Dextrose 15 %,142
National,Amino Acids 5 %/Dextrose 20 %,86
National,Amino Acids 5 %/Dextrose 25 %,62
National,Aa 4.25%/Calcium/Lytes/D25w,46
National,Aa 4.25%/Calcium/Lytes/D5w,25
National,Aa 4.25%/Calcium/Lytes/Dex 10%,98
National,Aa 5 %/Calcium/Lytes/Dext 15 %,260
National,Aa 5 %/Calcium/Lytes/Dext 20 %,68
National,Aa 5 %/Calcium/Lytes/Dext 25 %,20
National,Parenteral Amino Acid 15% No.1,20078
National,Sodium Fluoride,1470
National,Clobetasol Propionate/Emoll,61055
National,Clobetasol Propionate/Emoll,3743
National,Clobetasol Propionate,1947769
National,Clobetasol Propionate,3758
National,Clocortolone Pivalate,3750
National,Clobetasol Propionate,138
National,Clobetasol/Skin Cleanser #28,27
National,Clocortolone Pivalate,1087
National,Clomiphene Citrate,38
National,Clomipramine Hcl,132000
National,Clonazepam,10132614
National,Clonidine,534460
National,Clonidine Hcl,4752730
National,Clonidine Hcl,5903
National,Clopidogrel Bisulfate,15035652
National,Clorazepate Dipotassium,351261
National,Clonidine Hcl/Chlorthalidone,662
National,Clotrimazole,714412
National,Clotrimazole/Betamethasone Dip,1462568
National,Clozapine,1167034
National,Clozapine,33440
National,Clozapine,16263
National,Ciclopirox/Nail Lacquer Removr,111
National,Artemether/Lumefantrine,608
National,Codeine Sulfate,31762
National,Benztropine Mesylate,44
National,Balsalazide Disodium,246
National,Colchicine,760455
National,Colchicine,673267
National,Colestipol Hcl,1653
National,Colestipol Hcl,286296
National,Colistin (Colistimethate Na),4471
National,Hydrocortisone,2007
National,Colistin (Colistimethate Na),45
National,Neomycin Su/Colist/Hc/Thonzon,3736
National,"Peg 3350/Na Sulf,bicarb,cl/Kcl",1544
National,"Peg 3350/Na Sulf,bicarb,cl/Kcl",1947
National,Brimonidine Tartrate/Timolol,1212725
National,Estradiol/Norethindrone Acet,24152
National,Ipratropium/Albuterol Sulfate,93
National,Ipratropium/Albuterol Sulfate,1412185
National,Lamivudine/Zidovudine,2814
National,Cabozantinib S-Malate,890
National,"Pen Needle, Diabetic",44503
National,"Syring W-Ndl,disp,insul,0.3 Ml",2907
National,"Syring W-Ndl,disp,insul,0.5 Ml",8485
National,"Syringe And Needle,insulin,1ml",7296
National,Prochlorperazine Maleate,52
National,Emtricitab/Rilpivirine/Tenofov,78104
National,Pnv2/Iron B-G Suc-P/Fa/Omega-3,167
National,Pnv #14/Ferrous Fum/Folic Acid,160
National,Prochlorperazine,15881
National,Entacapone,1729
National,Hep B Vaccine/Hib Conj-Meng/Pf,13
National,Pnv#16/Iron Fum & Ps/Fa/Om-3,370
National,"Pnv #15/Iron Fum,ps/Folic Acid",66
National,Methylphenidate Hcl,6372
National,Podofilox,1305
National,Lactulose,43467
National,Naltrexone Hcl/Bupropion Hcl,11
National,Tramadol Hcl,1508
National,Glatiramer Acetate,237911
National,Ribavirin,15
National,Amiodarone Hcl,538
National,Flurandrenolide,10542
National,Carvedilol,15417
National,Carvedilol Phosphate,212025
National,Nadolol,3529
National,Ivabradine Hcl,4072
National,Clobetasol Propionate,160
National,Hydrocortisone,3886
National,Hydrocortisone,15
National,Hydrocortisone Acetate,3657
National,Cortisone Acetate,3375
National,Neomycin/Bacitra/Polymyxin/Hc,2236
National,Neomycin/Polymyxin B Sulf/Hc,1131
National,Neomycin Su/Colist/Hc/Thonzon,13910
National,Nadolol/Bendroflumethiazide,218
National,Secukinumab,446
National,Secukinumab,88
National,Secukinumab,3036
National,Secukinumab,23
National,Dorzolamide Hcl/Timolol Maleat,18953
National,Dorzolamide/Timolol/Pf,49211
National,Cobimetinib Fumarate,24
National,Warfarin Sodium,455654
National,Losartan Potassium,33519
National,Lipase/Protease/Amylase,545635
National,Isavuconazonium Sulfate,384
National,Rosuvastatin Calcium,8710350
National,"Progesterone,micronized",460
National,Indinavir Sulfate,1714
National,Cromolyn Sodium,93421
National,Norgestrel-Ethinyl Estradiol,16048
National,Daptomycin,40474
National,Penicillamine,2313
National,Gauze Bandage,39
National,Gauze Bandage,47
National,Alcohol Antiseptic Pads,2436
National,Fluticasone Propionate,58
National,Glycopyrrolate,1614
National,Cyanocobalamin (Vitamin B-12),14988
National,Norethindrone-Ethinyl Estrad,10331
National,Cyclobenzaprine Hcl,4058079
National,Cyclopentolate Hcl,1191
National,Cyclopentolate/Phenylephrine,19
National,Cyclopentolate Hcl,20594
National,Cyclophosphamide,10586
National,Cycloserine,156
National,Bromocriptine Mesylate,9171
National,Cyclosporine,12733
National,"Cyclosporine, Modified",761
National,"Cyclosporine, Modified",45554
National,Duloxetine Hcl,114402
National,Cyproheptadine Hcl,143366
National,Ramucirumab,438
National,Betaine,645
National,Cysteamine Bitartrate,213
National,Cysteamine Hcl,364
National,Cytarabine,15
National,Cytarabine/Pf,170
National,Cytomegalovirus Immune Globuln,48
National,Liothyronine Sodium,19489
National,Misoprostol,176
National,Ganciclovir Sodium,44
National,Citric Acid/Sodium Citrate,455
National,Sod/Pot/K Cit/Sod Cit/Cit Acid,51
National,Potassium Citrate/Citric Acid,729
National,Dacarbazine,34
National,Decitabine,39
National,Daclatasvir Dihydrochloride,5266
National,Roflumilast,359341
National,Dalbavancin Hcl,191
National,Danazol,9996
National,Dantrolene Sodium,382
National,Dantrolene Sodium,44565
National,Dapsone,99207
National,"Diph,pertuss(Acell),tet Ped/Pf",199
National,Pyrimethamine,2415
National,Daratumumab,13
National,Norethindrone-Ethinyl Estrad,7417
National,Oxaprozin,452
National,L-Norgest/E.Estradion-E.Estrad,583
National,Methylphenidate,2214
National,Desmopressin (Nonrefrigerated),798
National,Desmopressin Acetate,894
National,Norethindrone,1605
National,Tetanus And Diphtheria Tox/Pf,41
National,Decitabine,173
National,Deferoxamine Mesylate,914
National,Estradiol Valerate,1365
National,Prednisone,15
National,Mesalamine,96561
National,Torsemide,1778
National,Demeclocycline Hcl,32702
National,Meperidine Hcl,1057
National,Meperidine Hcl/Pf,4830
National,Metyrosine,103
National,Penciclovir,21096
National,Sodium Fluoride,48965
National,Sodium Fluoride,12920
National,Valproic Acid (As Sodium Salt),17
National,Valproic Acid,692
National,Valproic Acid (As Sodium Salt),1919
National,Divalproex Sodium,38021
National,Divalproex Sodium,51578
National,Divalproex Sodium,8810
National,Penicillamine,575
National,Levomefolate/Algal Oil,27
National,Estradiol Cypionate,9336
