Prscrbr_Geo_Desc,Gnrc_Name,Tot_Clms
National,Zolpidem Tartrate,21244
National,Zolpidem Tartrate,13304
National,Amphotericin B Liposome,469
National,Amcinonide,956
National,Naratriptan Hcl,612
National,L-Norgest/E.Estradiol-E.Estrad,547
National,L-Norgest/E.Estradiol-E.Estrad,570
National,Levonorgestrel-Ethin Estradiol,831
National,Aminocaproic Acid,2646
National,Amikacin Sulfate,16534
National,Amiloride Hcl,96846
National,Amiloride/Hydrochlorothiazide,71427
National,Aminocaproic Acid,35
National,Aminophylline,15
National,Amiodarone Hcl,2668940
National,Lubiprostone,793090
National,Amitriptyline Hcl,3797516
National,Amlodipine Besylate,41586212
National,Amlodipine Besylate/Benazepril,1891952
National,Amlodipine/Atorvastatin,100096
National,Amlodipine Bes/Olmesartan Med,212865
National,Amlodipine Besylate/Valsartan,360405
National,Amlodipine/Valsartan/Hcthiazid,87626
National,Ammonium Lactate,996741
National,Isotretinoin,933
National,Amoxapine,3126
National,Amoxicillin,7467377
National,Amoxicillin/Potassium Clav,13952
National,Amoxicillin/Potassium Clav,4970130
National,Amphetamine Sulfate,59
National,Amphotericin B,1032
National,Ampicillin Sodium,15111
National,Ampicillin Trihydrate,128203
National,Ampicillin Sodium/Sulbactam Na,15686
National,Dalfampridine,92962
National,Cyclobenzaprine Hcl,4959
National,Oxymetholone,207
National,Clomipramine Hcl,469
National,Anagrelide Hcl,40590
National,Hydrocortisone/Pramoxine,310
National,Hyoscyamine Sulfate,427
National,Anastrozole,1468894
National,Testosterone,29788
National,Testosterone,257498
National,Drospirenone/Estradiol,1159
National,Umeclidinium Brm/Vilanterol Tr,1353620
National,Disulfiram,29
National,"Fenofibrate,micronized",1414
National,Hydrocortisone Acetate,15
National,Hydrocortisone,745
National,Diflorasone Diacetate/Emoll,485
National,Insulin Glulisine,8865
National,Insulin Glulisine,20738
National,Bupropion Hbr,2177
National,Apomorphine Hcl,4136
National,Apraclonidine Hcl,5211
National,Aprepitant,9970
National,Desogestrel-Ethinyl Estradiol,9142
National,Mesalamine,181206
National,Methylphenidate Hcl,356
National,Eslicarbazepine Acetate,66821
National,Tipranavir,1456
National,Alpha-1-Proteinase Inhibitor,4265
National,Norethindrone-Ethinyl Estrad,738
National,Darbepoetin Alfa In Polysorbat,31673
National,Leflunomide,575
National,Rilonacept,113
National,Indacaterol Maleate,2539
National,Minocycline Hcl Microspheres,3046
National,Donepezil Hcl,6098
National,Amikacin Liposomal/Neb.Accessr,507
National,Anastrozole,3186
National,Aripiprazole,3032497
National,Aripiprazole,3766
National,Aripiprazole Lauroxil,49817
National,"Aripiprazole Lauroxil,submicr.",267
National,Fondaparinux Sodium,207
National,Armodafinil,108792
National,Fluticasone Propionate,80
National,"Thyroid,pork",259146
National,Fluticasone Furoate,205260
National,Exemestane,1483
National,Diclofenac Sodium/Misoprostol,670
National,Diclofenac Sodium/Misoprostol,2055
National,Morphine Sulfate,1213
National,Ofatumumab,12
National,Mesalamine,38270
National,Codeine/Butalbital/Asa/Caffein,12935
National,L-Norgest/E.Estradiol-E.Estrad,2378
National,Mometasone Furoate,92596
National,Mometasone Furoate,31620
National,Aspirin/Dipyridamole,248723
National,"Syringe,needle,insuln,sf 0.5ml",82
National,Tacrolimus,526
National,Azelastine Hcl,858
National,Candesartan Cilexetil,9030
National,Candesartan/Hydrochlorothiazid,3072
National,Atazanavir Sulfate,48603
National,Risedronate Sodium,3908
National,Atenolol,9005610
National,Atenolol/Chlorthalidone,546441
National,Lorazepam,10521
National,Atomoxetine Hcl,159157
National,Atorvastatin Calcium,51738690
National,Atovaquone,42599
National,Atovaquone/Proguanil Hcl,68180
National,Tretinoin,85
National,Efavirenz/Emtricit/Tenofovr Df,110393
National,Atropine Sulfate,141270
National,Ipratropium Bromide,279782
National,Teriflunomide,76544
National,Levonorgestrel-Ethin Estradiol,69
National,Levonorgestrel-Ethin Estradiol,11
National,Amoxicillin/Potassium Clav,173
National,Ferric Citrate,103033
National,Deutetrabenazine,26669
National,"Pen Needle,dual Safety,diabetc",175995
National,"Pen Needle, Diabetic, Safety",156
National,Epinephrine,996
National,Irbesartan/Hydrochlorothiazide,3793
National,Rosiglitazone Maleate,2966
National,Irbesartan,11790
National,Bevacizumab,3772
National,Sulfanilamide,85
National,Testosterone Undecanoate,431
National,Moxifloxacin Hcl,141
National,Moxifloxacin-Sod.Chloride(Iso),53
National,Levonorgestrel-Ethin Estradiol,6284
National,Tretinoin,84
National,Dutasteride,15106
National,Interferon Beta-1a,35038
National,Interferon Beta-1a/Albumin,3919
National,Interferon Beta-1a,40564
National,Ceftazidime/Avibactam,1455
National,Almotriptan Malate,24
National,Testosterone,729
National,Norethindrone Acetate,38
National,Azacitidine,846
National,Aztreonam,1438
National,Aztreonam/Dextrose-Water,415
National,Azathioprine,2000
National,Azithromycin,11887
National,Azathioprine,438763
National,Azelaic Acid,1786
National,Azelastine Hcl,1720755
National,Azelaic Acid,2513
National,Rasagiline Mesylate,9475
National,Azithromycin,8019645
National,Brinzolamide,518676
National,Amlodipine Bes/Olmesartan Med,14113
National,Aztreonam,4544
National,Sulfasalazine,1001
National,Desog-E.Estradiol/E.Estradiol,1359
National,Alcohol Antiseptic Pads,524
National,Bacitracin,103587
National,Bacitracin/Polymyxin B Sulfate,28664
National,Baclofen,4642453
National,Sulfamethoxazole/Trimethoprim,41
National,Sulfamethoxazole/Trimethoprim,432
National,Mupirocin Calcium,39
National,Mupirocin Calcium,65
National,Balsalazide Disodium,125958
National,Norethindrone-Ethinyl Estrad,2017
National,Gauze Bandage,210
National,Rufinamide,28596
National,Entecavir,3639
National,"Insulin Glargine,hum.Rec.Anlog",1208570
National,Avelumab,37
National,Delafloxacin Meglumine,1066
National,Bcg Live,1033
National,"Bcg Vaccine, Live/Pf",41
National,"Syringe And Needle,insulin,1ml",57
National,"Syringe And Needle,insulin,1ml",42
National,"Syringe-Needle,insulin,0.5 Ml",99
National,"Syring-Needl,disp,insul,0.3 Ml",672
National,"Syringe And Needle,insulin,1ml",1883
National,"Syringe-Needle,insulin,0.5 Ml",1896
National,"Syring-Needl,disp,insul,0.3 Ml",285
National,"Syringe-Needle,insulin,0.5 Ml",721
National,Beclomethasone Dipropionate,5473
National,Desog-E.Estradiol/E.Estradiol,61
National,Buprenorphine Hcl,52775
National,Belinostat,15
National,Opium/Belladonna Alkaloids,749
National,Suvorexant,220155
National,Lorcaserin Hcl,201
National,Lorcaserin Hcl,73
National,Benazepril Hcl,2857731
National,Benazepril/Hydrochlorothiazide,384868
National,Bendamustine Hcl,240
National,Olmesartan Medoxomil,59391
National,Olmesartan/Hydrochlorothiazide,35254
National,Belimumab,12833
National,Salicylic Acid,77
National,Dicyclomine Hcl,253
National,Clindamycin Phos/Benzoyl Perox,256
National,Erythromycin/Benzoyl Peroxide,19
National,Benzonatate,30112
National,Benztropine Mesylate,2319745
National,Bepotastine Besilate,56051
National,C1 Esterase Inhibitor,755
National,Besifloxacin Hcl,220449
National,Inotuzumab Ozogamicin,22
National,Povidone-Iodine,82
National,Levobunolol Hcl,161
National,Betamethasone Dipropionate,7880
National,Betamethasone/Propylene Glyc,400816
National,Betamethasone Dipropionate,738783
National,"Betamethasone Acetate,sod Phos",658
National,Betamethasone Valerate,292899
National,Sotalol Hcl,699
National,Sotalol Hcl,431
National,Interferon Beta-1b,27551
National,Betaxolol Hcl,34035
National,Bethanechol Chloride,240308
National,Tobramycin,45
National,Timolol,31770
National,Betaxolol Hcl,18827
National,Glycopyrrolate/Formoterol Fum,117435
National,Betrixaban Maleate,45
National,Bexarotene,3289
National,"Meningococcal B Vaccine,4-Comp",1510
National,Drospir/Eth Estra/Levomefol Ca,190
National,Bicalutamide,328932
National,Pen G Benz/Pen G Procaine,651
National,Penicillin G Benzathine,5125
National,Carmustine,15
National,Isosorbide Dinit/Hydralazine,45371
National,Bictegrav/Emtricit/Tenofov Ala,96392
National,Praziquantel,366
National,Bimatoprost,26784
National,Alendronate Sodium,3865
National,Bisoprolol Fumarate,824902
National,Bisoprolol/Hydrochlorothiazide,755968
National,Bleomycin Sulfate,36
National,Sulfacetamide Sodium,115
National,Sulfacetamide/Prednisolone,3266
National,Sulfacetamide/Prednisolone,3828
National,Blinatumomab,20
National,Norethindrone-E.Estradiol-Iron,1943
National,Norethindrone-E.Estradiol-Iron,12838
National,Ibandronate Sodium,2520
National,Doxylamine Succinate/Vit B6,18
National,"Diphth,pertuss(Acell),tet Vac",436760
National,Bortezomib,71
National,Bosutinib,7669
National,Onabotulinumtoxina,38245
National,Encorafenib,621
National,Fluticasone/Vilanterol,2797123
National,Norethindrone-Ethinyl Estrad,654
National,Ticagrelor,869313
National,Brimonidine Tartrate,1734510
National,Vortioxetine Hydrobromide,187
National,Paroxetine Mesylate,812
National,Brivaracetam,39078
National,Bromfenac Sodium,22286
National,Bromocriptine Mesylate,49761
National,Bromfenac Sodium,40387
National,Arformoterol Tartrate,30601
National,Balanced Salt Irrig Soln No.2,139
National,Budesonide,230820
National,Budesonide,231943
National,Budesonide,4861
National,Bumetanide,1756607
National,Buprenorphine Hcl/Naloxone Hcl,3040
National,Butalbital/Acetaminophen,412
National,Sodium Phenylbutyrate,193
National,Bupivacaine Hcl,174
National,Bupivacaine Hcl/Pf,625
National,Buprenorphine Hcl,313
National,Buprenorphine,101074
National,Buprenorphine Hcl,171611
National,Buprenorphine Hcl/Naloxone Hcl,270017
National,Bupropion Hcl,699570
National,Bupropion Hcl,2452717
National,Bupropion Hcl,4511795
National,Buspirone Hcl,4570174
National,Butalbit/Acetamin/Caff/Codeine,9605
National,Butalbit/Acetamin/Caff/Codeine,45344
National,Codeine/Butalbital/Asa/Caffein,25376
National,Butalbital/Acetaminophen,15211
National,Butalb/Acetaminophen/Caffeine,755449
National,Butalbital/Aspirin/Caffeine,78697
National,Butabarbital Sodium,550
National,Butorphanol Tartrate,40921
National,Buprenorphine,135701
National,Exenatide Microspheres,52156
National,Exenatide Microspheres,124527
National,Exenatide Microspheres,300185
National,Exenatide,73660
National,Nebivolol Hcl,1742927
National,Nebivolol Hcl/Valsartan,645
National,Pnv 11/Iron Fum/Folic Acid/Om3,117
National,Cabergoline,71453
National,Cabozantinib S-Malate,18093
National,Amlodipine/Atorvastatin,4235
National,Ergotamine Tartrate/Caffeine,254
National,Caffeine Citrate,16
National,Verapamil Hcl,95
National,Verapamil Hcl,2192
National,Calcipotriene,304071
National,Calcipotriene/Betamethasone,11152
National,"Calcitonin,salmon,synthetic",265673
National,Calcipotriene,178
National,Calcitriol,1305619
National,Calcium Acetate,631574
National,Calcium Chloride,32
National,Calcium Gluconate,353
National,Acalabrutinib,2454
National,Diclofenac Potassium,7433
National,Norethindrone,6164
National,Irinotecan Hcl,12
National,L-Norgest/E.Estradiol-E.Estrad,1309
National,L-Norgest/E.Estradiol-E.Estrad,666
National,Mesalamine,41333
National,Caspofungin Acetate,537
National,Candesartan Cilexetil,221295
National,Candesartan/Hydrochlorothiazid,56496
National,Capecitabine,11
National,Fluocinolone Acetonide,1005
National,Vandetanib,881
National,Captopril,170088
National,Captopril/Hydrochlorothiazide,13144
National,Fluorouracil,91
National,Sucralfate,325674
National,Carglumic Acid,32
National,Carbamazepine,1068444
National,Carbamazepine,539083
National,Carbamazepine,20710
National,Carbidopa,16452
National,Carbidopa/Levodopa,2871247
National,Carbidopa/Levodopa,557279
National,Carbidopa/Levodopa/Entacapone,100992
National,Carbinoxamine Maleate,2460
National,Carboplatin,2077
National,Diltiazem Hcl,430
National,Diltiazem Hcl,3017
National,Diltiazem Hcl,21903
National,Doxazosin Mesylate,4207
National,Doxazosin Mesylate,1827
National,"Pen Needle, Diabetic",5230
National,Alcohol Antiseptic Pads,1190
National,"Pen Needle, Diabetic",131
National,Immun Globg(Igg)/Sucr/Iga Ov50,290
National,Carisoprodol,471319
National,Carisoprodol/Aspirin/Codeine,184
National,Levocarnitine,2403
National,Levocarnitine (With Sugar),471
National,Levocarnitine,149
National,Spironolactone,120
National,Carteolol Hcl,22559
National,Diltiazem Hcl,2008258
National,Carvedilol,15273520
National,Carvedilol Phosphate,75204
National,Bicalutamide,372
National,Caspofungin Acetate,787
National,Clonidine Hcl,1995
National,Clonidine,1122
National,Clonidine,2092
National,Clonidine,2725
National,Alprostadil,23
National,Aztreonam Lysine,3296
National,Desogestrel-Ethinyl Estradiol,434
National,Cefaclor,15544
National,Cefaclor,247
National,Cefadroxil,223263
National,Cefazolin Sodium,50044
National,"Cefazolin Sodium/Dextrose,iso",3436
National,Cefdinir,1354218
National,Cefepime In Iso-Osm Dextrose,5747
National,Cefepime Hcl,70215
National,Cefepime Hcl In Dextrose 5 %,1873
National,Cefixime,977
National,Cefotetan Disodium,13
National,Cefotaxime Sodium,27
National,Cefotetan Disodium,96
National,Cefoxitin Sodium,2083
National,"Cefoxitin Sodium/Dextrose,iso",59
National,Cefpodoxime Proxetil,183705
National,Cefprozil,48181
National,Ceftazidime,13783
National,Ceftazidime In Dextrose5%water,384
National,Cefuroxime Axetil,803
National,Ceftriaxone In Is-Osm Dextrose,13031
National,Ceftriaxone Sodium,301964
National,Cefuroxime Axetil,1187245
National,Cefuroxime Sodium,169
National,Celecoxib,41162
National,Celecoxib,3374950
National,"Betamethasone Acetate,sod Phos",73
National,Citalopram Hydrobromide,7408
National,Mycophenolate Mofetil,5190
National,Mycophenolate Mofetil Hcl,12
National,Methsuximide,2801
National,Mupirocin,30
National,"Iron Fum/Folic Acid/Mv,min 15",16
National,Cephalexin,6207186
National,Eliglustat Tartrate,722
National,Imiglucerase,525
National,Nabilone,12
National,Cetirizine Hcl,20958
National,Acetylcysteine,81
National,Cevimeline Hcl,82220
National,Varenicline Tartrate,621402
National,Levonorgestrel-Ethin Estradiol,17
National,Succimer,169
National,Chenodiol,381
National,Chlordiazepoxide Hcl,115991
National,Amitriptyline/Chlordiazepoxide,8370
National,Chlordiazepoxide/Clidinium Br,2663
National,Chlorhexidine Gluconate,1840819
National,Chloroquine Phosphate,5654
National,Chlorothiazide,12360
National,Chlorothiazide Sodium,38
National,Chlorpromazine Hcl,277232
National,Chlorpropamide,746
National,Chlorthalidone,2141941
National,Chlorzoxazone,72519
National,Cholestyramine (With Sugar),465308
National,Cholestyramine/Aspartame,98768
National,"Chorionic Gonadotropin, Human",740
National,Tadalafil,251282
National,Ciclopirox,123
National,Ciclopirox,508315
National,Ciclopirox Olamine,352477
National,Ciclopirox/Urea/Camph/Men/Euc,58
National,Cidofovir,117
National,Cilostazol,926501
National,Ciprofloxacin Hcl,9235
National,Cimetidine,68293
National,Cimetidine Hcl,689
National,Certolizumab Pegol,32056
National,Reslizumab,308
National,C1 Esterase Inhibitor,1498
National,Aprepitant,98
National,Ciprofloxacin,2218
National,Ciprofloxacin Hcl,886
National,Ciprofloxacin/Hydrocortisone,11266
National,Ciprofloxacin Hcl/Dexameth,230431
National,Ciprofloxacin,211
National,Ciprofloxacin/Ciprofloxa Hcl,1381
National,Ciprofloxacin Hcl,5883981
National,Ciprofloxacin In 5 % Dextrose,3119
National,Cisplatin,472
National,Citalopram Hydrobromide,9068808
National,"Pnv72/Iron,gluc/Folic/Dss/Dha",346
National,"Pnv73/Iron,gluc/Folic/Dss/Dha",178
National,Prenatal 48/Iron/Folic Acid/B6,25
National,"Iron Carb,gl/Fa/B12/C/Docusate",216
National,"Pnv 76/Iron,gluc/Folic/Dss/Dha",75
National,"Pnv59/Iron,carb,fum/Fa/Dss/Dha",212
National,Prenatal81/Iron/Folic/Docusate,97
National,Cladribine,14
National,Isotretinoin,3920
National,Desloratadine,2238
National,Desloratadine/Pseudoephedrine,2431
National,Clarithromycin,324105
National,Clarithromycin,17772
National,Clemastine Fumarate,4144
National,Sod Picosulf/Mag Ox/Citric Ac,9075
National,Clindamycin Phosphate,1126
National,Clindamycin Hcl,137
National,Clindamycin Phosphate,433
National,Clindamycin Phosphate/D5w,34
National,Clindamycin Phosphate,106
National,"Pen Needle, Diabetic",7257
National,Estradiol,30223
National,Estradiol/Levonorgestrel,8550
National,Clindamycin Phosphate,64
National,Clindamycin Phosphate,558
National,Clindamycin Hcl,2425772
National,Clindamycin Palmitate Hcl,1722
National,Clindamycin Palmitate Hcl,5932
National,Clindamycin Phos/Benzoyl Perox,4197
National,Clindamycin/Tretinoin,316
National,Clindamycin Phosphate,445450
National,Clindamycin Phosphate/D5w,1069
National,Clindamycin In 0.9 % Sod Chlor,232
National,Clindamycin Phos/Benzoyl Perox,17880
National,Clindamycin Phosphate,745
National,Amino Acids 5 %/Dextrose 15 %,29
National,Amino Acids 5 %/Dextrose 20 %,33
National,Aa 4.25 %/Calcium/Lytes/D5w,14
National,Aa 4.25%/Calcium/Lytes/Dex 10%,44
National,Aa 5 %/Calcium/Lytes/Dext 20 %,138
National,Aa 5 %/Calcium/Lytes/Dext 25 %,11
National,Aa 5%/D15w/Electrolytes,226
National,Parenteral Amino Acid 15% No.5,16788
National,Fluoride (Sodium),4178
National,Clobazam,7203
National,Clobetasol Propionate/Emoll,36267
National,Clobetasol Propionate/Emoll,1597
National,Clobetasol Propionate,1423817
National,Clobetasol Propionate,2210
National,Clocortolone Pivalate,1458
National,Clobetasol Propionate,98
National,Clocortolone Pivalate,270
National,Clomiphene Citrate,71
National,Clomipramine Hcl,134041
National,Clonazepam,9778276
National,Clonidine,529876
National,Clonidine Hcl,4242648
National,Clonidine Hcl,7452
National,Clopidogrel Bisulfate,14256798
National,Clorazepate Dipotassium,258137
National,Clotrimazole,904504
National,Clotrimazole/Betamethasone Dip,1299009
National,Clozapine,1184635
National,Clozapine,49500
National,Clozapine,11699
National,Artemether/Lumefantrine,366
National,Codeine Sulfate,24053
National,Balsalazide Disodium,142
National,Colchicine,823495
National,Colchicine,510985
National,Colesevelam Hcl,93458
National,Colestipol Hcl,733
National,Colestipol Hcl,361513
National,Colistin (Colistimethate Na),4988
National,Hydrocortisone,2735
National,Colistin (Colistimethate Na),45
National,Neomyc/Colist/Hydrocort/Thonzn,3788
National,"Peg3350/Sod Sulf,bicarb,cl/Kcl",495
National,Brimonidine Tartrate/Timolol,1294294
National,Estradiol/Norethindrone Acet,11439
National,Ipratropium/Albuterol Sulfate,1042011
National,Lamivudine/Zidovudine,850
National,Cabozantinib S-Malate,646
National,"Syring-Needl,disp,insul,0.3 Ml",5650
National,"Syringe And Needle,insulin,1ml",38862
National,"Syringe-Needle,insulin,0.5 Ml",22818
National,"Pen Needle, Diabetic",222146
National,Emtricita/Rilpivirine/Tenof Df,26983
National,Prenatal 2/Iron/Folic Acid/Om3,146
National,Prenatal Vit 14/Iron Fum/Folic,187
National,Prochlorperazine,10363
National,Entacapone,493
National,"Pnv 16/Iron Fum,ps/Folic/Om-3",294
National,"Pnv 15/Iron Fum,ps/Folic Acid",24
National,Methylphenidate Hcl,13431
National,Podofilox,793
National,Lactulose,128434
National,Naltrexone Hcl/Bupropion Hcl,309
National,Tramadol Hcl,501
National,Glatiramer Acetate,185171
National,Duvelisib,47
National,Flurandrenolide,4349
National,Carvedilol,10497
National,Carvedilol Phosphate,45496
National,Nadolol,2553
National,Ivabradine Hcl,32038
National,Hydrocortisone,3122
National,Hydrocortisone Acetate,368
National,Cortisone Acetate,2963
National,Neomyc/Bacit/Polymyx/Hydrocort,1088
National,Neomycin/Polymyxin B/Hydrocort,735
National,Nadolol/Bendroflumethiazide,115
National,Secukinumab,5335
National,Secukinumab,9191
National,Secukinumab,40928
National,Secukinumab,2287
National,Dorzolamide Hcl/Timolol Maleat,7508
National,Dorzolamide/Timolol/Pf,99881
National,Cobimetinib Fumarate,862
National,Methylphenidate,79
National,Warfarin Sodium,263447
National,Losartan Potassium,20881
National,Lipase/Protease/Amylase,680083
National,Isavuconazonium Sulfate,5824
National,Rosuvastatin Calcium,174315
National,"Progesterone, Micronized",318
National,Indinavir Sulfate,779
National,Cromolyn Sodium,114925
National,Norgestrel-Ethinyl Estradiol,14574
National,Daptomycin,6616
National,Daptomycin,2132
National,Penicillamine,1264
National,Gauze Bandage,28
National,Gauze Bandage,313
National,Alcohol Antiseptic Pads,4673
National,Fluticasone Propionate,12
National,Immun Glob G(Igg)/Gly/Iga Ov50,2895
National,Glycopyrrolate,3482
National,Cyanocobalamin (Vitamin B-12),11396
National,Norethindrone-Ethinyl Estrad,6577
National,Cyclobenzaprine Hcl,5032014
National,Cyclopentolate Hcl,307
National,Cyclopentolate/Phenylephrine,24
National,Cyclopentolate Hcl,24081
National,Cyclophosphamide,7785
National,Cycloserine,72
National,Bromocriptine Mesylate,5739
National,Cyclosporine,11280
National,"Cyclosporine, Modified",48575
National,Duloxetine Hcl,50090
National,Cyproheptadine Hcl,196371
National,Ramucirumab,184
National,Desogestrel-Ethinyl Estradiol,77
National,Betaine,871
National,Cysteamine Bitartrate,152
National,Cysteamine Hcl,461
National,Cytarabine,40
National,Cytarabine/Pf,152
National,Cytomegalovirus Immune Globuln,26
National,Liothyronine Sodium,16195
National,Misoprostol,80
National,Potassium Citrate/Citric Acid,19
National,Dacarbazine,52
National,Daclatasvir Dihydrochloride,316
National,Dalfampridine,14277
National,Roflumilast,356423
National,Dalbavancin Hcl,637
National,Danazol,9434
National,Dantrolene Sodium,205
National,Dantrolene Sodium,47879
National,Dapsone,103515
National,"Diph,pertuss(Acell),tet Ped/Pf",235
National,Daptomycin,45889
National,Pyrimethamine,895
National,Darifenacin Hydrobromide,62347
National,Daratumumab,1060
National,Norethindrone-Ethinyl Estrad,5359
National,Cephalexin,22
National,Oxaprozin,243
National,L-Norgest/E.Estradiol-E.Estrad,1289
National,Methylphenidate,1405
National,Desmopressin (Nonrefrigerated),432
National,Desmopressin Acetate,754
National,Norethindrone,2284
National,Dexamethasone,13
National,Decitabine,140
National,Deferoxamine Mesylate,644
National,Estradiol Valerate,2514
National,Doravirine/Lamivu/Tenofov Diso,30
National,Mesalamine,66895
National,Torsemide,99
National,Demeclocycline Hcl,21397
National,Meperidine Hcl,168
National,Meperidine Hcl/Pf,2781
National,Metyrosine,141
National,Penciclovir,9119
National,Fluoride (Sodium),52016
National,Fluoride (Sodium),18348
National,Valproic Acid (As Sodium Salt),11
National,Valproic Acid,454
National,Valproic Acid (As Sodium Salt),1770
National,Divalproex Sodium,28238
National,Divalproex Sodium,38731
National,Divalproex Sodium,7660
National,Penicillamine,271
National,Estradiol Cypionate,9759
National,Methylprednisolone Acetate,6767
National,Medroxyprogesterone Acetate,1004
National,Medroxyprogesterone Acetate,189
National,Testosterone Cypionate,14094
National,Fluocinolone Acetonide,95
National,Fluocinolone/Shower Cap,227
National,Vitamin D3/Folic Acid,21
National,Fluocinolone Acetonide Oil,309
National,Emtricitabine/Tenofov Alafenam,322982
National,Deferoxamine Mesylate,57
National,Desipramine Hcl,82124
National,Desloratadine,136013
National,Desmopressin (Nonrefrigerated),18417
National,Desmopressin Acetate,198418
National,Desog-E.Estradiol/E.Estradiol,1103
National,Desogestrel-Ethinyl Estradiol,460
National,Desonide,924
National,Desonide,156768
National,Desonide,213
National,Desoximetasone,109031
National,Methamphetamine Hcl,307
National,Desvenlafaxine,9972
National,Desvenlafaxine Succinate,546941
