Prscrbr_Geo_Desc,Gnrc_Name,Tot_Clms
National,Pnv/Fa/B6/Calcium Phos/Ginger,29
National,"Multivits,therap W-Fe,hematin",28
National,Bacitracin,65
National,Bacitracin,124791
National,Bacitracin/Polymyxin B Sulfate,35496
National,Baclofen,2751486
National,"Multivit, Min Cmb#20/Iron/Fa",1078
National,Sulfamethoxazole/Trimethoprim,91
National,Sulfamethoxazole/Trimethoprim,924
National,Mupirocin,954
National,Mupirocin Calcium,25960
National,Mupirocin Calcium,25299
National,Pnv81/Sod Iron Edta& Ps/Fa/Om3,18
National,Balsalazide Disodium,89000
National,Norethindrone-Ethinyl Estrad,4181
National,Rufinamide,19190
National,Entecavir,58648
National,Bcg Live,502
National,"Bcg Vaccine, Live/Pf",34
National,"Syringe & Needle,insulin,1 Ml",38
National,"Syring W-Ndl,disp,insul,0.3ml",125
National,"Syring W-Ndl,disp,insul,0.5ml",375
National,"Syringe & Needle,insulin,1 Ml",165
National,"Syring W-Ndl,disp,insul,0.3ml",393
National,"Syringe & Needle,insulin,1 Ml",708
National,"Syring W-Ndl,disp,insul,0.3ml",37
National,"Needles, Insulin Disposable",2769301
National,Beclomethasone Dipropionate,10649
National,Opium/Belladonna Alkaloids,969
National,Lorcaserin Hcl,680
National,Benazepril Hcl,3548995
National,Benazepril/Hydrochlorothiazide,605770
National,Olmesartan Medoxomil,1716363
National,Olmesartan/Hydrochlorothiazide,1068961
National,Belimumab,1432
National,Benzoic Acid/Salicylic Acid,18
National,Salicylic Acid,14
National,Dicyclomine Hcl,1191
National,Clindamycin Phos/Benzoyl Perox,1196
National,Erythromycin/Benzoyl Peroxide,25
National,Erythromycin/Benzoyl Peroxide,126
National,Benzoyl Peroxide,29
National,Benzoyl Peroxide,32
National,Benzonatate,155672
National,Benzoyl Peroxide,432
National,Benzphetamine Hcl,36
National,Benztropine Mesylate,2401797
National,Bepotastine Besilate,52709
National,C1 Esterase Inhibitor,525
National,Besifloxacin Hcl,284922
National,Betamethasone Valerate,88
National,Povidone-Iodine,80
National,Levobunolol Hcl,877
National,Betamet Acet/Betamet Na Ph,716
National,Betamethasone Dipropionate,423518
National,Betamethasone/Propylene Glyc,240731
National,Betamethasone Valerate,243248
National,Sotalol Hcl,2124
National,Sotalol Hcl,1504
National,Interferon Beta-1b,42502
National,Betaxolol Hcl,42699
National,Bethanechol Chloride,242548
National,Timolol,55812
National,Betaxolol Hcl,54522
National,Drospir/Eth Estra/Levomefol Ca,540
National,Clarithromycin,593
National,Clarithromycin,418
National,Bicalutamide,329971
National,Pen G Benz/Pen G Procaine,1682
National,Penicillin G Benzathine,4927
National,Carmustine,76
National,Isosorb Dinit/Hydralazine Hcl,62544
National,Iron Ps/Iron Hem Poly/Fa/B12,457
National,Praziquantel,668
National,Alendronate Sodium,1355
National,Bisoprolol Fumarate,640504
National,Bisoprolol Fumarate/Hctz,964220
National,Bleomycin Sulfate,54
National,Sulfacetamide Sodium,842
National,Sulfacetm Na/Prednisol Ac,12684
National,Sulfacetm Na/Prednisol Ac,7742
National,Ibandronate Sodium,33480
National,"Diphth,pertuss(Acell),tet Vac",136
National,"Diphth,pertuss(Acell),tet Vac",116754
National,Bosutinib,1448
National,Onabotulinumtoxina,10892
National,Onabotulinumtoxina,11
National,Sulfacetamide Sodium/Sulfur,143
National,Urea/Lactic Ac/Zn Undecylenate,19
National,Benzoyl Peroxide,50
National,Fluticasone/Vilanterol,728
National,Norethindrone-Ethinyl Estrad,20
National,Norethindrone-Ethinyl Estrad,471
National,Ticagrelor,135555
National,Brimonidine Tartrate,1186482
National,Vortioxetine Hydrobromide,224
National,Paroxetine Mesylate,79
National,Bromfenac Sodium,159590
National,D-Methorphan Hb/P-Epd Hcl/Bpm,4711
National,Bromfenac Sodium,67801
National,Bromocriptine Mesylate,55496
National,Arformoterol Tartrate,19157
National,Balanced Salt Irrig Soln No.2,96
National,Bupropion Hcl,32380
National,Bupropion Hcl,10092
National,Budesonide,161472
National,Budesonide,143329
National,Bumetanide,1429337
National,Butalbital/Acetaminophen,699
National,Sodium Phenylbutyrate,551
National,Bupivacaine Hcl,82
National,Bupivacaine Hcl/Pf,406
National,Buprenorphine Hcl,687
National,Buprenorphine Hcl,57797
National,Buprenorphine Hcl/Naloxone Hcl,75198
National,Bupropion Hcl,9835
National,Bupropion Hcl,585100
National,Bupropion Hcl,2216211
National,Bupropion Hcl,2587942
National,Buspirone Hcl,2519359
National,Butalbit/Acetamin/Caff/Codeine,328
National,Butalbit/Acetamin/Caff/Codeine,80908
National,Butalbital/Aspirin/Caffeine,23
National,Codeine/Butalbital/Asa/Caffein,44233
National,Butalb/Acetaminophen/Caffeine,55163
National,Butalbital/Aspirin/Caffeine,8203
National,Butabarbital Sodium,1314
National,Butorphanol Tartrate,45373
National,Buprenorphine,96777
National,Exenatide Microspheres,119890
National,Exenatide,293483
National,Nebivolol Hcl,2235685
National,Cabergoline,49088
National,Amlodipine/Atorvastatin,12613
National,Ergotamine Tartrate/Caffeine,95
National,Verapamil Hcl,413
National,Verapamil Hcl,6703
National,Calcipotriene,117706
National,"Calcitonin,salmon,synthetic",404129
National,Calcipotriene,1428
National,Calcitriol,1076245
National,Calcium Acetate,634097
National,Calcium Chloride,21
National,Leucovorin Calcium,15
National,Calcium Gluconate,303
National,Cal Carb/Mgox/D3/B12/Fa/B6/Bor,252
National,Diclofenac Potassium,3498
National,Norethindrone,10678
National,Acamprosate Calcium,21756
National,Irinotecan Hcl,32
National,L-Norgest-Eth Estr/Ethin Estra,2640
National,L-Norgest-Eth Estr/Ethin Estra,373
National,Mesalamine,46818
National,Caspofungin Acetate,1106
National,Candesartan Cilexetil,69097
National,Candesartan/Hydrochlorothiazid,43493
National,Mepenzolate Bromide,503
National,Butalb/Acetaminophen/Caffeine,36
National,Fluocinolone Acetonide,3637
National,Acetaminophen With Codeine,21
National,Vandetanib,745
National,Captopril,535533
National,Captopril/Hydrochlorothiazide,38388
National,Fluorouracil,53246
National,Sucralfate,410899
National,Carglumic Acid,24
National,Carbamazepine,1358233
National,Carbamazepine,87831
National,Carbamazepine,172305
National,Carbamazepine,46963
National,Carbidopa/Levodopa,2566557
National,Carbidopa/Levodopa,541062
National,Carbidopa/Levodopa/Entacapone,153718
National,Carbinoxamine Maleate,13069
National,Carboplatin,2383
National,Nicardipine Hcl,609
National,Fa/Arginine Hcl/B12/B6/Pep Ex,152
National,Diltiazem Hcl,1043
National,Diltiazem Hcl,20218
National,Diltiazem Hcl,27240
National,Doxazosin Mesylate,5051
National,Doxazosin Mesylate,3622
National,"Immune Globulin,gamma(Igg)",672
National,Carisoprodol,1893138
National,Carisoprodol/Aspirin,428
National,Codeine/Carisoprodol/Aspirin,676
National,Carisoprodol/Aspirin,535
National,Codeine/Carisoprodol/Aspirin,319
National,Levocarnitine,1208
National,Levocarnitine (With Sugar),93
National,Levocarnitine,105
National,Carteolol Hcl,30153
National,Diltiazem Hcl,720077
National,Carvedilol,13141982
National,Bicalutamide,1475
National,Diclofenac Potassium,334
National,Clonidine Hcl,3078
National,Clonidine,4178
National,Clonidine,8478
National,Clonidine,10894
National,Pnv48/Iron Na Feredetat/Fa/Om3,41
National,Alprostadil,200
National,Aztreonam Lysine,2480
National,Desogestrel-Ethinyl Estradiol,577
National,Ceftibuten Dihydrate,1087
National,Lomustine,617
National,Cefaclor,24079
National,Cefaclor,261
National,Cefadroxil Hydrate,207171
National,"Cefazolin Sodium/Dextrose,iso",183
National,Cefazolin Sodium,24363
National,"Cefazolin Sodium/Dextrose,iso",1037
National,Cefdinir,695415
National,Cefditoren Pivoxil,415
National,"Cefepime Hcl/Dextrose, Iso-Osm",4826
National,Cefepime Hcl,46277
National,Cefepime Hcl/D5w,107
National,Cefotaxime Sodium,244
National,Cefotetan Disodium,403
National,"Cefotetan Disod/Dextrose,iso",14
National,Cefoxitin Sodium,2300
National,"Cefoxitin Sodium/Dextrose,iso",31
National,Cefpodoxime Proxetil,114559
National,Cefprozil,72276
National,Ceftazidime Pentahydrate,14939
National,Ceftazidime Pentahydrate/D5w,17
National,Ceftibuten Dihydrate,24
National,Cefuroxime Axetil,2492
National,"Ceftriaxone Na/Dextrose,iso",10761
National,Ceftriaxone Sodium,284134
National,Cefuroxime Axetil,1006280
National,Cefuroxime Sodium,252
National,Celecoxib,3627674
National,Betamet Acet/Betamet Na Ph,192
National,Betamethasone,19
National,Citalopram Hydrobromide,9803
National,Mycophenolate Mofetil,16789
National,Mycophenolate Mofetil Hcl,28
National,Methsuximide,3288
National,Urea,20
National,"Estrogens,conj.,synthetic A",14240
National,Mupirocin,550
National,Mupirocin,123
National,"Fe Fumarate/Fa/Mv, Min Comb#15",280
National,Cephalexin,4770781
National,Vit B12/Lmefolate Ca/Vit B6/B2,2528
National,Acetyl/Methyl-B12/Lmefolate Ca,3867
National,Lmfol Ca/Acetyl/Mb12/Algal Oil,2344
National,Imiglucerase,480
National,Nabilone,55
National,Cetirizine Hcl,14428
National,Cevimeline Hcl,59365
National,Varenicline Tartrate,371536
National,Succimer,141
National,Chenodiol,216
National,Guaifenesin/Codeine Phosphate,2007
National,Chlordiazepoxide Hcl,103907
National,Amitrip Hcl/Chlordiazepoxide,30950
National,Chlorhexidine Gluconate,1229019
National,Chloroquine Phosphate,9462
National,Chlorothiazide,19847
National,Chlorothiazide Sodium,43
National,Chlorpromazine Hcl,319396
National,Chlorpropamide,3479
National,Chlorthalidone,1306505
National,Chlorzoxazone,100906
National,"Mv,min #10/Fa/D3/Alip Acid/Lut",68
National,Cholestyramine (With Sugar),407619
National,Cholestyramine/Aspartame,84969
National,Choline Sal/Mag Salicylate,648
National,"Chorionic Gonadotropin, Human",927
National,Tadalafil,210487
National,Ciclopirox,124
National,Ciclopirox Olamine,129
National,Ciclopirox/Skin Cleanser No.28,54
National,Ciclopirox/Ure/Camph/Menth/Euc,29
National,Ciclopirox,358281
National,Ciclopirox Olamine,256719
National,Ciclopirox/Ure/Camph/Menth/Euc,63
National,Ciclopirox/Vite/Nail Lacq Remo,447
National,Cidofovir,86
National,Cilostazol,1056695
National,Ciprofloxacin Hcl,14071
National,Cimetidine,159411
National,Cimetidine Hcl,552
National,Certolizumab Pegol,26926
National,C1 Esterase Inhibitor,1432
National,Ciprofloxacin,8798
National,Ciprofloxacin Hcl,2000
National,Ciprofloxacin/Hydrocortisone,20813
National,Ciprofloxacin Lactate/D5w,11
National,Ciprofloxacin Hcl/Dexameth,232413
National,Ciprofloxacin Lactate,145
National,Ciprofloxacin/Ciprofloxa Hcl,4518
National,Ciprofloxacin Hcl,7084377
National,Ciprofloxacin Lactate/D5w,5175
National,Cisplatin,586
National,Citalopram Hydrobromide,10989512
National,Pn W-Ca64/Iron Cb&gl/Fa/Dss/Dh,237
National,Pnv38/Iron Cbn&gluc/Fa/Dss/Dha,368
National,Prenatal #48/Iron Cb&glu/Fa/B6,14
National,Pnv22/Iron Cbn&gluc/Fa/Dss/Dha,81
National,"Pnv34/Iron,carbonyl/Fa/Dss/Dha",32
National,"Pnv59/Iron,carbonyl/Fa/Dss/Dha",74
National,Pnv No.22/Iron Cbn&gluc/Fa/Dss,38
National,Cefotaxime Sodium,255
National,Isotretinoin,3406
National,Sulfacetamide Sodium/Sulfur,25
National,Desloratadine,13710
National,Desloratadine/Pseudoephedrine,4007
National,Desloratadine/Pseudoephedrine,865
National,Clarithromycin,433600
National,Clarithromycin,62777
National,Clemastine Fumarate,15087
National,Sulfacetamide Sodium/Sulfur,29
National,Clindamycin Phosphate,3530
National,Clindamycin Hcl,225
National,Clindamycin Palmitate Hcl,111
National,Clindamycin Phosphate,666
National,Clindamycin Phosphate/D5w,431
National,Clindamycin Phosphate,256
National,"Needles, Insulin Disposable",56138
National,Estradiol,35877
National,Estradiol/Levonorgestrel,8540
National,Clindamycin Phosphate,107
National,Clindamycin Phos/Skin Clnsr 19,34
National,Clindamycin Phosphate,1571
National,Clindamycin Phosphate,15
National,Clindamycin Hcl,1862850
National,Clindamycin Palmitate Hcl,5105
National,Clindamycin Palmitate Hcl,1246
National,Clindamycin Phos/Benzoyl Perox,2539
National,Clindamycin Phosphate,324499
National,Clindamycin Phosphate/D5w,414
National,Clindamycin Phos/Benzoyl Perox,15968
National,Clindamycin Phosphate,253
National,Amino Acids 4.25 %/Dextrose 5%,13
National,Amino Acids 5 %/Dextrose 15 %,35
National,Amino Acids 5 %/Dextrose 20 %,65
National,Amino Acids 5 %/Dextrose 25 %,19
National,Aa 4.25%/Calcium/Lytes/D25w,18
National,Aa 4.25%/Calcium/Lytes/D5w,50
National,Aa 4.25%/Calcium/Lytes/Dex 10%,147
National,Aa 5 %/Calcium/Lytes/Dext 15 %,115
National,Aa 5 %/Calcium/Lytes/Dext 20 %,90
National,Parenteral Amino Acid 15% No.1,11279
National,Sodium Fluoride,1147
National,Clobetasol Propionate/Emoll,56877
National,Clobetasol Propionate/Emoll,2687
National,Clobetasol Propionate,1782379
National,Clobetasol Propionate,18339
National,Clocortolone Pivalate,5573
National,Clomiphene Citrate,291
National,Clomipramine Hcl,142103
National,Clonazepam,8918770
National,Clonidine,558692
National,Clonidine Hcl,4976619
National,Clonidine Hcl/Pf,31
National,Clonidine Hcl,280
National,Clopidogrel Bisulfate,15324109
National,Clorazepate Dipotassium,333137
National,Clonidine Hcl/Chlorthalidone,1603
National,Clotrimazole,660810
National,Clotrimazole/Betamethasone Dip,1545178
National,Clozapine,1124311
National,Clozapine,30723
National,Clozapine,18589
National,Ciclopirox/Nail Lacquer Removr,131
National,Hydrocodone/Acetaminophen,39
National,Artemether/Lumefantrine,491
National,Codeine Sulfate,30698
National,Benztropine Mesylate,12
National,Balsalazide Disodium,308
National,Colchicine,1385756
National,Colestipol Hcl,2160
National,Colestipol Hcl,233380
National,Colistin (Colistimethate Na),223
National,Colistin (Colistimethate Na),3811
National,Hydrocortisone,2033
National,Colistin (Colistimethate Na),106
National,Neomy Sulf/Colist Sul/Hc/Thonz,1817
National,"Peg 3350/Na Sulf,bicarb,cl/Kcl",4220
National,"Peg 3350/Na Sulf,bicarb,cl/Kcl",3169
National,Brimonidine Tartrate/Timolol,1067070
National,Estradiol/Norethindrone Acet,27314
National,Ipratropium/Albuterol Sulfate,766949
National,Ipratropium/Albuterol Sulfate,1019424
National,Lamivudine/Zidovudine,4908
National,Cabozantinib S-Malate,360
National,"Needles, Insulin Disposable",11894
National,"Syring W-Ndl,disp,insul,0.3ml",1657
National,"Syring W-Ndl,disp,insul,0.5ml",2997
National,"Syringe & Needle,insulin,1 Ml",2831
National,Prochlorperazine Maleate,35
National,Emtricitab/Rilpivirine/Tenofov,42482
National,Pnv2/Iron B-G Suc-P/Fa/Omega-3,64
National,Pnv #14/Ferrous Fum/Folic Acid,141
National,Prochlorperazine Maleate,26301
National,Entacapone,22551
National,Hep B Vaccine/Hib Conj-Meng/Pf,24
National,Pnv#16/Iron Fum & Ps/Fa/Om-3,317
National,Pnv No.15/Iron Fum & Ps Cmp/Fa,49
National,Methylphenidate Hcl,6417
National,Podofilox,2223
National,Lactulose,30926
National,Tramadol Hcl,1737
National,Glatiramer Acetate,224126
National,Ribavirin,29
National,Amiodarone Hcl,854
National,Flurandrenolide,19191
National,Carvedilol,18699
National,Carvedilol Phosphate,282894
National,Nadolol,3766
National,Clobetasol Propionate,157
National,Hydrocortisone,5532
National,Hydrocortisone,34
National,Hydrocortisone Acetate,3717
National,Cortisone Acetate,6117
National,Neomycin/Bacitra/Polymyxin/Hc,3039
National,Neomycin/Polymyxin B Sulf/Hc,1327
National,Neomy Sulf/Colist Sul/Hc/Thonz,10126
National,Neomycin/Polymyxin B Sulf/Hc,25
National,Fa/Mu-Vits-Min Th/Lycopene/Lut,403
National,"Iron, Carbonyl/Fa/C/B-6/B12/Zn",516
National,Fa/Mu-Vits-Min Th/Lycopene/Lut,230
National,"Iron, Carbonyl/Fa/C/B-6/B12/Zn",314
National,"Iron,carb/Fa#6/Mv, Min No.41",12
National,"Iron &iron Asp Gly/Fa/Mv,min27",493
National,"Iron,carb/Fa#6/Mv, Min No.40",91
National,"Mv, Min Cmb #6/Fa/Lut/Lyco/Q10",452
National,Nadolol/Bendroflumethiazide,590
National,Dorzolamide Hcl/Timolol Maleat,24387
National,Dorzolamide/Timolol/Pf,27867
National,Warfarin Sodium,644320
National,Losartan Potassium,41456
National,Lipase/Protease/Amylase,444238
National,Rosuvastatin Calcium,9063641
National,"Progesterone,micronized",588
National,Indinavir Sulfate,2829
National,Cromolyn Sodium,74405
National,Norgestrel-Ethinyl Estradiol,16334
National,Daptomycin,39909
National,Penicillamine,3141
National,Gauze Bandage,62
National,Alcohol Antiseptic Pads,1655
National,Polyhexam Biguan/Gauze Bandage,27
National,Fluticasone Propionate,344
National,Glycopyrrolate,480
National,Cyanocobalamin (Vitamin B-12),32546
National,Norethindrone-Ethinyl Estrad,7019
National,Desogestrel-Ethinyl Estradiol,46
National,Cyclobenzaprine Hcl,4422000
National,Cyclopentolate Hcl,1959
National,Cyclopentolate Hcl,27618
National,Cyclophosphamide,13647
National,Bromocriptine Mesylate,9588
National,Cyclosporine,9119
National,"Cyclosporine, Modified",703
National,"Cyclosporine, Modified",41143
National,Duloxetine Hcl,6885193
National,Cyproheptadine Hcl,157227
National,Betaine,521
National,Cysteamine Bitartrate,424
National,Cysteamine Hcl,74
National,Methenam/Benz Ac/Salicy/Sal-Am,20
National,Cytarabine,28
National,Cytarabine/Pf,237
National,Cytomegalovirus Immune Glob,52
National,Liothyronine Sodium,18317
National,Misoprostol,223
National,Ganciclovir Sodium,84
National,Citric Acid/Sodium Citrate,9328
National,Sod/Pot/K Cit/Sod Cit/Cit Acid,1285
National,Potassium Citrate/Citric Acid,5351
National,Dihydroergotamine Mesylate,70
National,Dacarbazine,68
National,Decitabine,189
