Prscrbr_Geo_Desc,Gnrc_Name,Tot_Clms
National,Fluticasone/Salmeterol,423049
National,Niacin/Lovastatin,1811
National,"Pen Needle, Diabetic",7136
National,"Syring-Needl,disp,insul,0.3 Ml",1469
National,"Syringe And Needle,insulin,1ml",3213
National,"Syringe-Needle,insulin,0.5 Ml",3442
National,Amphetamine,136
National,Flunisolide,3335
National,Nifedipine,34111
National,Everolimus,28927
National,Everolimus,79
National,"Insulin Regular, Human",2847
National,Aspirin/Dipyridamole,171780
National,Anagrelide Hcl,1207
National,Bacitracin/Polymyxin B Sulfate,2493
National,Lidocaine Hcl/Pf,33
National,Netupitant/Palonosetron Hcl,693
National,Hydrocortisone,32
National,Hydrocortisone,130
National,Albendazole,6055
National,Albumin Human,43
National,Albumin Human,94
National,Albuterol Sulfate,685566
National,Proparacaine Hcl,11
National,Alclometasone Dipropionate,56938
National,Alcohol Antiseptic Pads,268197
National,Alcohol Antiseptic Pads,557894
National,Alcohol Antiseptic Pads,1599
National,Alcohol Antiseptic Pads,19669
National,Alcohol Antiseptic Pads,80570
National,Alcohol Antiseptic Pads,3611
National,Ethyl Alcohol,45
National,Spironolact/Hydrochlorothiazid,2114
National,Spironolactone,3421
National,Imiquimod,159
National,Laronidase,63
National,Alectinib Hcl,1876
National,Alendronate Sodium,7601531
National,Alfuzosin Hcl,588934
National,Pemetrexed Disodium,1477
National,Nitazoxanide,6041
National,Melphalan,184
National,Fexofenadine/Pseudoephedrine,11
National,Allopurinol,8728721
National,Butalbital/Acetaminophen,390
National,Almotriptan Malate,5330
National,Nedocromil Sodium,3312
National,Alogliptin Benzoate,5410
National,Alogliptin Benz/Metformin Hcl,1753
National,Alogliptin Benz/Pioglitazone,4475
National,Lodoxamide Tromethamine,845
National,Estradiol,6448
National,Alosetron Hcl,8259
National,Palonosetron Hcl,2142
National,Brimonidine Tartrate,872261
National,Alprazolam,14577336
National,Alprazolam,53500
National,Alprazolam,558
National,Alprazolam,7956
National,Alprazolam,20296
National,Alprostadil,29
National,Loteprednol Etabonate,53004
National,Retapamulin,1437
National,Ramipril,13803
National,Levonorgestrel-Ethin Estradiol,1863
National,Lovastatin,2406
National,Ciclesonide,19455
National,Norethindrone-Ethinyl Estrad,3626
National,Estradiol/Norethindrone Acet,301
National,Amantadine Hcl,498159
National,Glimepiride,6107
National,Zolpidem Tartrate,24951
National,Zolpidem Tartrate,18924
National,Amphotericin B Liposome,448
National,Amcinonide,2511
National,Naratriptan Hcl,626
National,L-Norgest/E.Estradiol-E.Estrad,1771
National,L-Norgest/E.Estradiol-E.Estrad,474
National,Levonorgestrel-Ethin Estradiol,1212
National,Aminocaproic Acid,2480
National,Amikacin Sulfate,16720
National,Amiloride Hcl,94295
National,Amiloride/Hydrochlorothiazide,92151
National,Parenteral Amino Acid 15% No.1,221
National,Aminocaproic Acid,521
National,Aminophylline,15
National,Parenteral Amino Acid 10% No.2,26
National,Parenteral Amino Acid 15% No.2,134
National,Amiodarone Hcl,2618126
National,Lubiprostone,835214
National,Amitriptyline Hcl,3916826
National,Amlodipine Besylate,39852346
National,Amlodipine Besylate/Benazepril,2177610
National,Amlodipine/Atorvastatin,127729
National,Amlodipine Bes/Olmesartan Med,24756
National,Amlodipine/Valsartan,408671
National,Amlodipine/Valsartan/Hcthiazid,130638
National,Ammonium Lactate,883496
National,Isotretinoin,618
National,Amoxapine,12156
National,Amoxicillin,6916304
National,Amoxicillin/Potassium Clav,19411
National,Amoxicillin/Potassium Clav,4277251
National,Amphotericin B,1410
National,Ampicillin Sodium,11408
National,Ampicillin Trihydrate,173770
National,Ampicillin Sodium/Sulbactam Na,11990
National,Dalfampridine,88399
National,Cyclobenzaprine Hcl,6605
National,Hydrocortisone/Lidocaine/Aloe,105
National,Oxymetholone,329
National,Clomipramine Hcl,551
National,Anagrelide Hcl,42968
National,Hydrocortisone/Pramoxine,398
National,Naproxen Sodium,127
National,Hyoscyamine Sulfate,752
National,Anastrozole,1366706
National,Testosterone,32328
National,Testosterone,309030
National,Methyltestosterone,21
National,Fluoxymesterone,303
National,Drospirenone/Estradiol,1147
National,Umeclidinium Brm/Vilanterol Tr,488465
National,Disulfiram,68
National,"Fenofibrate,micronized",2069
National,Meclizine Hcl,17
National,Hydrocortisone Acetate,67
National,Hydrocortisone,2190
National,Dolasetron Mesylate,134
National,Diflorasone Diacetate/Emoll,1150
National,Insulin Glulisine,21467
National,Insulin Glulisine,36610
National,Bupropion Hbr,2133
National,Apomorphine Hcl,2913
National,Apraclonidine Hcl,5279
National,Desogestrel-Ethinyl Estradiol,11123
National,Mesalamine,145663
National,Methylphenidate Hcl,103
National,Eslicarbazepine Acetate,37963
National,Tipranavir,2119
National,Alpha-1-Proteinase Inhibitor,4392
National,Norethindrone-Ethinyl Estrad,743
National,Darbepoetin Alfa In Polysorbat,35616
National,Leflunomide,948
National,Carbinoxamine Maleate,35
National,Rilonacept,59
National,Indacaterol Maleate,6844
National,Minocycline Hcl Microspheres,3552
National,Donepezil Hcl,10830
National,Anastrozole,4224
National,Aripiprazole,2815282
National,Aripiprazole,1705
National,Aripiprazole Lauroxil,15258
National,Fondaparinux Sodium,465
National,Armodafinil,34410
National,"Thyroid,pork",236765
National,Fluticasone Furoate,34047
National,Exemestane,2444
National,Diclofenac Sodium/Misoprostol,1099
National,Diclofenac Sodium/Misoprostol,3355
National,Ofatumumab,19
National,Codeine/Butalbital/Asa/Caffein,44
National,Mesalamine,116704
National,Codeine/Butalbital/Asa/Caffein,15913
National,L-Norgest/E.Estradiol-E.Estrad,1070
National,Mometasone Furoate,222284
National,Mometasone Furoate,30098
National,Aspirin/Caffein/Dihydrocodeine,88
National,Aspirin/Dipyridamole,374486
National,"Syringe,needle,insuln,safe,1ml",222
National,"Syringe,needle,insuln,sf 0.5ml",1648
National,Tacrolimus,612
National,Azelastine Hcl,26
National,Azelastine Hcl,4914
National,Candesartan Cilexetil,15560
National,Candesartan/Hydrochlorothiazid,4807
National,Risedronate Sodium,16736
National,Atenolol,12413623
National,Atenolol/Chlorthalidone,688640
National,Lorazepam,12492
National,Atorvastatin Calcium,44473312
National,Atovaquone,33071
National,Atovaquone/Proguanil Hcl,51067
National,Tretinoin,225
National,Efavirenz/Emtricitab/Tenofovir,210294
National,Atropine Sulfate,119141
National,Ipratropium Bromide,477
National,Ipratropium Bromide,332992
National,Teriflunomide,63501
National,Amoxicillin/Potassium Clav,182
National,Amoxicillin/Potassium Clav,118
National,Ferric Citrate,22754
National,"Pen Needle,dual Safety,diabetc",125899
National,"Pen Needle, Diabetic, Safety",443
National,Epinephrine,14
National,Irbesartan/Hydrochlorothiazide,5311
National,Rosiglitazone Maleate,2916
National,Irbesartan,14969
National,Bevacizumab,4594
National,Sulfanilamide,174
National,Testosterone Undecanoate,557
National,Moxifloxacin Hcl,497
National,Moxifloxacin In Nacl (Iso-Osm),366
National,Levonorgestrel-Ethin Estradiol,8405
National,Morphine Sulfate,62
National,Tretinoin,99
National,Dutasteride,100031
National,Interferon Beta-1a,46548
National,Interferon Beta-1a/Albumin,5296
National,Interferon Beta-1a,49524
National,Ceftazidime/Avibactam,386
National,Almotriptan Malate,750
National,Testosterone,31353
National,Norethindrone Acetate,67
National,Azacitidine,747
National,Aztreonam,1499
National,Aztreonam/Dextrose-Water,521
National,Azathioprine,2099
National,Azithromycin,36136
National,Azathioprine,444951
National,Azelastine Hcl,1296312
National,Azelaic Acid,3767
National,Rasagiline Mesylate,270836
National,Azithromycin,7918962
National,Brinzolamide,432998
National,Amlodipine Bes/Olmesartan Med,274419
National,Aztreonam,5483
National,Sulfasalazine,1208
National,Desog-E.Estradiol/E.Estradiol,3324
National,Alcohol Antiseptic Pads,919
National,Bacitracin,16
National,Bacitracin,122816
National,Bacitracin/Polymyxin B Sulfate,39152
National,Baclofen,4183287
National,Sulfamethoxazole/Trimethoprim,43
National,Sulfamethoxazole/Trimethoprim,325
National,Mupirocin,112
National,Mupirocin Calcium,610
National,Mupirocin Calcium,5630
National,Balsalazide Disodium,122423
National,Norethindrone-Ethinyl Estrad,2437
National,Gauze Bandage,103
National,Rufinamide,24829
National,Entecavir,7957
National,"Insulin Glargine,hum.Rec.Anlog",64
National,Bcg Live,770
National,"Bcg Vaccine, Live/Pf",92
National,"Syringe And Needle,insulin,1ml",83
National,"Syring-Needl,disp,insul,0.3 Ml",71
National,"Syringe And Needle,insulin,1ml",65
National,"Syringe-Needle,insulin,0.5 Ml",246
National,"Syring-Needl,disp,insul,0.3 Ml",593
National,"Syringe And Needle,insulin,1ml",1527
National,"Syringe-Needle,insulin,0.5 Ml",2143
National,"Syring-Needl,disp,insul,0.3 Ml",240
National,"Syringe-Needle,insulin,0.5 Ml",547
National,Lancets,127
National,"Pen Needle, Diabetic",3273740
National,Beclomethasone Dipropionate,6479
National,Desog-E.Estradiol/E.Estradiol,66
National,Buprenorphine Hcl,7626
National,Belinostat,18
National,Opium/Belladonna Alkaloids,1025
National,Suvorexant,150644
National,Lorcaserin Hcl,27
National,Benazepril Hcl,3286286
National,Benazepril/Hydrochlorothiazide,476111
National,Bendamustine Hcl,104
National,Olmesartan Medoxomil,1369194
National,Olmesartan/Hydrochlorothiazide,780045
National,Belimumab,3182
National,Salicylic Acid,31
National,Dicyclomine Hcl,1154
National,Clindamycin Phos/Benzoyl Perox,608
National,Erythromycin/Benzoyl Peroxide,18
National,Benzonatate,28948
National,Benztropine Mesylate,2343528
National,Bepotastine Besilate,47312
National,C1 Esterase Inhibitor,624
National,Besifloxacin Hcl,257212
National,Povidone-Iodine,102
National,Levobunolol Hcl,531
National,Betameth Acet/Betamet Sod Phos,716
National,Betamethasone Dipropionate,515594
National,Betamethasone/Propylene Glyc,284904
National,Betamethasone Valerate,271070
National,Sotalol Hcl,1055
National,Sotalol Hcl,691
National,Interferon Beta-1b,35191
National,Betaxolol Hcl,39060
National,Bethanechol Chloride,250318
National,Tobramycin,33
National,Timolol,32695
National,Betaxolol Hcl,26713
National,Bexarotene,3086
National,"Meningococcal B Vaccine,4-Comp",536
National,Drospir/Eth Estra/Levomefol Ca,424
National,Clarithromycin,385
National,Bicalutamide,345736
National,Pen G Benz/Pen G Procaine,914
National,Penicillin G Benzathine,5292
National,Carmustine,25
National,Isosorbibe Dinit/Hydralazine,47100
National,Iron Polysac/Iron Heme/Fa/B12,14
National,Praziquantel,683
National,Bimatoprost,16701
National,Alendronate Sodium,4328
National,Bisoprolol Fumarate,719572
National,Bisoprol/Hydrochlorothiazide,833713
National,Immun Glob G(Igg)/Gly/Iga Ov50,1373
National,Bleomycin Sulfate,34
National,Sulfacetamide Sodium,210
National,Sulfacetamide/Prednisolone,6381
National,Sulfacetamide/Prednisolone,3309
National,Blinatumomab,22
National,Norethindrone-E.Estradiol-Iron,556
National,Norethindrone-E.Estradiol-Iron,2988
National,Ibandronate Sodium,5259
National,"Diphth,pertuss(Acell),tet Vac",295731
National,Bosutinib,5192
National,Onabotulinumtoxina,22935
National,Fluticasone/Vilanterol,1100485
National,Norethindrone-Ethinyl Estrad,456
National,Ticagrelor,532849
National,Brimonidine Tartrate,1478435
National,Vortioxetine Hydrobromide,123766
National,Paroxetine Mesylate,7234
National,Brivaracetam,3247
National,Brompheniramine/Pseudoephed/Dm,100
National,Bromfenac Sodium,40997
National,Bromocriptine Mesylate,52983
National,Bromfenac Sodium,117
National,Arformoterol Tartrate,28249
National,Balanced Salt Irrig Soln No.2,90
National,Budesonide,225771
National,Budesonide,200409
National,Bumetanide,1538398
National,Buprenorphine Hcl/Naloxone Hcl,3423
National,Butalbital/Acetaminophen,1682
National,Sodium Phenylbutyrate,313
National,Bupivacaine Hcl,159
National,Bupivacaine Hcl/Pf,627
National,Buprenorphine Hcl,475
National,Buprenorphine Hcl,109778
National,Buprenorphine Hcl/Naloxone Hcl,141315
National,Bupropion Hcl,210
National,Bupropion Hcl,708603
National,Bupropion Hcl,2430207
National,Bupropion Hcl,3780811
National,Buspirone Hcl,3628327
National,Butalbit/Acetamin/Caff/Codeine,10886
National,Butalbit/Acetamin/Caff/Codeine,48780
National,Codeine/Butalbital/Asa/Caffein,29916
National,Butalbital/Acetaminophen,13135
National,Butalb/Acetaminophen/Caffeine,709460
National,Butalbital/Aspirin/Caffeine,78205
National,Butabarbital Sodium,790
National,Butorphanol Tartrate,44445
National,Buprenorphine,227468
National,Exenatide Microspheres,87262
National,Exenatide Microspheres,239913
National,Exenatide,126972
National,Nebivolol Hcl,1904080
National,Nebivolol Hcl/Valsartan,18
National,Pnv 11/Iron Fum/Folic Acid/Om3,102
National,Cabergoline,62754
National,Cabozantinib S-Malate,1881
National,Amlodipine/Atorvastatin,5889
National,Ergotamine Tartrate/Caffeine,1144
National,Verapamil Hcl,182
National,Verapamil Hcl,3388
National,Calcipotriene,120955
National,Calcipotriene/Betamethasone,10586
National,"Calcitonin,salmon,synthetic",317852
National,Calcipotriene,386
National,Calcitriol,1337214
National,Calcium Acetate,682238
National,Calcium Gluconate,392
National,Diclofenac Potassium,7289
National,Norethindrone,6593
National,L-Norgest/E.Estradiol-E.Estrad,2307
National,L-Norgest/E.Estradiol-E.Estrad,660
National,Mesalamine,41745
National,Caspofungin Acetate,1178
National,Candesartan Cilexetil,186404
National,Candesartan/Hydrochlorothiazid,49046
National,Mepenzolate Bromide,206
National,Butalb/Acetaminophen/Caffeine,558
National,Capecitabine,152
National,Fluocinolone Acetonide,1160
National,Vandetanib,881
National,Captopril,306937
National,Captopril/Hydrochlorothiazide,22041
National,Fluorouracil,2038
National,Sucralfate,369509
National,Carglumic Acid,57
National,Carbamazepine,1146422
National,Carbamazepine,504237
National,Carbamazepine,28236
National,Carbidopa,16816
National,Carbidopa/Levodopa,2836884
National,Carbidopa/Levodopa,567425
National,Carbidopa/Levodopa/Entacapone,123908
National,Carbinoxamine Maleate,3142
National,Carboplatin,2487
National,Diltiazem Hcl,542
National,Diltiazem Hcl,5142
National,Diltiazem Hcl,23554
National,Doxazosin Mesylate,4730
National,Doxazosin Mesylate,3417
National,"Pen Needle, Diabetic",2310
National,Immun Globg(Igg)/Sucr/Iga Ov50,811
National,Carisoprodol,709611
National,Carisoprodol/Aspirin,55
National,Carisoprodol/Aspirin/Codeine,179
National,Carisoprodol/Aspirin,161
National,Carisoprodol/Aspirin/Codeine,204
National,Levocarnitine,1939
National,Levocarnitine (With Sugar),261
National,Levocarnitine,141
National,Carteolol Hcl,25443
National,Diltiazem Hcl,1743821
National,Carvedilol,15154536
National,Bicalutamide,635
National,Diclofenac Potassium,13
National,Clonidine Hcl,2618
National,Clonidine,1650
National,Clonidine,3356
National,Clonidine,3959
National,Alprostadil,45
National,Aztreonam Lysine,3205
National,Desogestrel-Ethinyl Estradiol,511
National,Ceftibuten,83
National,Cefaclor,18511
National,Cefaclor,151
National,Cefadroxil,205369
National,Cefazolin Sodium,37778
National,"Cefazolin Sodium/Dextrose,iso",2519
National,Cefdinir,996934
National,Cefepime In Iso-Osm Dextrose,5227
National,Cefepime Hcl,47514
National,Cefepime Hcl In Dextrose 5 %,1309
National,Cefixime,1231
National,Cefotaxime Sodium,98
National,Cefotetan Disodium,114
National,Cefotetan Disod/Isosm Dextrose,37
National,Cefoxitin Sodium,2526
National,"Cefoxitin Sodium/Dextrose,iso",29
National,Cefpodoxime Proxetil,143304
National,Cefprozil,57396
National,Ceftazidime,17432
National,Ceftazidime In Dextrose5%water,156
National,Ceftibuten,310
National,Cefuroxime Axetil,1664
National,Ceftriaxone In Is-Osm Dextrose,12785
National,Ceftriaxone Sodium,295350
National,Cefuroxime Axetil,1131316
National,Cefuroxime Sodium,250
National,Celecoxib,67942
National,Celecoxib,3136507
National,Betameth Acet/Betamet Sod Phos,74
National,Citalopram Hydrobromide,8871
National,Mycophenolate Mofetil,8559
National,Mycophenolate Mofetil Hcl,13
National,Methsuximide,3359
National,Mupirocin,84
National,Mupirocin,19
National,"Iron Fum/Folic Acid/Mv,min 15",60
National,Cephalexin,5603521
National,Eliglustat Tartrate,508
National,Fosphenytoin Sodium,34
National,Imiglucerase,610
National,Nabilone,58
National,Cetirizine Hcl,17981
National,Cevimeline Hcl,79016
National,Varenicline Tartrate,446337
National,Succimer,133
National,Chenodiol,327
National,Codeine Phosphate/Guaifenesin,69
National,Chlordiazepoxide Hcl,114389
National,Amitriptyline/Chlordiazepoxide,12242
National,Chlordiazepoxide/Clidinium Br,7883
National,Chlorhexidine Gluconate,1572674
National,Chloroquine Phosphate,3483
National,Chlorothiazide,16514
National,Chlorpromazine Hcl,293596
National,Chlorpropamide,1207
National,Chlorthalidone,1734205
National,Chlorzoxazone,53199
National,Cholestyramine (With Sugar),451129
National,Cholestyramine/Aspartame,93659
National,"Chorionic Gonadotropin, Human",845
National,Tadalafil,327305
National,Ciclopirox,119
National,Ciclopirox Olamine,67
National,Ciclopirox/Skin Cleanser No.28,17
National,Ciclopirox/Ure/Camph/Menth/Euc,22
National,Ciclopirox,456238
National,Ciclopirox Olamine,297101
National,Ciclopirox/Ure/Camph/Menth/Euc,41
National,Cidofovir,101
National,Cilostazol,988933
National,Ciprofloxacin Hcl,9019
National,Cimetidine,105747
National,Cimetidine Hcl,817
National,Certolizumab Pegol,37957
National,Reslizumab,22
National,C1 Esterase Inhibitor,3523
National,Ciprofloxacin,2672
National,Ciprofloxacin Hcl,1236
National,Ciprofloxacin/Hydrocortisone,13056
National,Ciprofloxacin Hcl/Dexameth,232570
National,Ciprofloxacin,599
National,Ciprofloxacin Lactate,84
National,Ciprofloxacin/Ciprofloxa Hcl,4940
National,Ciprofloxacin Hcl,6989826
National,Ciprofloxacin Lactate/D5w,3962
National,Cisplatin,718
National,Citalopram Hydrobromide,10256424
National,"Pnv72/Iron,gluc/Folic/Dss/Dha",383
National,"Pnv73/Iron,gluc/Folic/Dss/Dha",193
National,Prenatal 48/Iron/Folic Acid/B6,56
National,"Pnv 76/Iron,gluc/Folic/Dss/Dha",153
National,"Pnv59/Iron,carb,fum/Fa/Dss/Dha",162
National,Prenatal81/Iron/Folic/Docusate,83
National,Isotretinoin,3820
National,Desloratadine,5143
National,Desloratadine/Pseudoephedrine,3288
National,Clarithromycin,383460
National,Clarithromycin,30472
National,Clemastine Fumarate,6785
National,Clindamycin Phosphate,1531
National,Clindamycin Hcl,193
National,Clindamycin Palmitate Hcl,21
National,Clindamycin Phosphate,573
National,Clindamycin Phosphate/D5w,115
National,Clindamycin Phosphate,134
National,"Pen Needle, Diabetic",45436
National,Estradiol,32176
National,Estradiol/Levonorgestrel,7711
National,Clindamycin Phosphate,41
National,Clindamycin Phosphate,78
National,Clindamycin Phosphate,628
National,Clindamycin Hcl,2321751
National,Clindamycin Palmitate Hcl,3462
National,Clindamycin Palmitate Hcl,4618
National,Clindamycin Phos/Benzoyl Perox,3355
National,Clindamycin/Tretinoin,102
National,Clindamycin Phosphate,382789
National,Clindamycin Phosphate/D5w,1201
National,Clindamycin Phos/Benzoyl Perox,17482
National,Clindamycin Phosphate,767
National,Amino Acids 4.25%/Dextrose 20%,27
National,Amino Acids 5 %/Dextrose 15 %,152
National,Amino Acids 5 %/Dextrose 25 %,50
National,Aa 4.25%/Calcium/Lytes/D25w,58
National,Aa 4.25%/Calcium/Lytes/D5w,16
National,Aa 4.25%/Calcium/Lytes/Dex 10%,86
National,Aa 5 %/Calcium/Lytes/Dext 15 %,375
National,Aa 5 %/Calcium/Lytes/Dext 20 %,47
National,Aa 5 %/Calcium/Lytes/Dext 25 %,16
National,Parenteral Amino Acid 15% No.1,24463
National,Sodium Fluoride,2049
National,Clobetasol Propionate/Emoll,58501
National,Clobetasol Propionate/Emoll,2434
National,Clobetasol Propionate,1912239
National,Clobetasol Propionate,3016
National,Clocortolone Pivalate,1998
National,Clobetasol Propionate,93
National,Clobetasol/Skin Cleanser #28,12
National,Clocortolone Pivalate,397
National,Clomiphene Citrate,109
National,Clomipramine Hcl,135790
National,Clonazepam,10258922
National,Clonidine,544286
National,Clonidine Hcl,4634852
National,Clonidine Hcl,7972
National,Clopidogrel Bisulfate,15009698
National,Clorazepate Dipotassium,323899
National,Clonidine Hcl/Chlorthalidone,34
National,Clotrimazole,779733
National,Clotrimazole/Betamethasone Dip,1365875
National,Clozapine,1164961
National,Clozapine,46850
National,Clozapine,14570
National,Ciclopirox/Nail Lacquer Removr,83
National,Artemether/Lumefantrine,363
National,Codeine Sulfate,30558
National,Benztropine Mesylate,94
National,Balsalazide Disodium,213
National,Colchicine,938597
National,Colchicine,468022
National,Colestipol Hcl,960
National,Colestipol Hcl,319660
National,Colistin (Colistimethate Na),4854
National,Hydrocortisone,3475
National,Colistin (Colistimethate Na),51
National,Neomyc/Colist/Hydrocort/Thonzn,6393
National,"Peg3350/Sod Sulf,bicarb,cl/Kcl",1320
National,"Peg3350/Sod Sulf,bicarb,cl/Kcl",116
National,Brimonidine Tartrate/Timolol,1244366
National,Estradiol/Norethindrone Acet,14152
National,Ipratropium/Albuterol Sulfate,1296184
National,Lamivudine/Zidovudine,1752
National,Cabozantinib S-Malate,1055
National,"Pen Needle, Diabetic",59467
National,"Syring-Needl,disp,insul,0.3 Ml",1953
National,"Syringe And Needle,insulin,1ml",8514
National,"Syringe-Needle,insulin,0.5 Ml",9951
National,Emtricita/Rilpivirine/Tenof Df,68933
National,Prenatal 2/Iron/Folic Acid/Om3,137
National,Pnv #14/Ferrous Fum/Folic Acid,172
National,Prochlorperazine,12593
National,Entacapone,884
National,"Pnv 16/Iron Fum,ps/Folic/Om-3",356
National,"Pnv 15/Iron Fum,ps/Folic Acid",62
National,Methylphenidate Hcl,6348
National,Podofilox,1203
National,Lactulose,98346
National,Naltrexone Hcl/Bupropion Hcl,19
National,Tramadol Hcl,940
National,Glatiramer Acetate,239319
National,Amiodarone Hcl,131
National,Flurandrenolide,1662
National,Carvedilol,13359
National,Carvedilol Phosphate,165845
National,Nadolol,3258
National,Ivabradine Hcl,15854
National,Hydrocortisone,3530
National,Hydrocortisone Acetate,3531
National,Cortisone Acetate,3284
National,Neomyc/Bacit/Polymyx/Hydrocort,1991
National,Neomycin/Polymyxin B/Hydrocort,954
National,Neomyc/Colist/Hydrocort/Thonzn,7566
National,Nadolol/Bendroflumethiazide,188
National,Secukinumab,1962
National,Secukinumab,2068
National,Secukinumab,12839
National,Secukinumab,471
National,Dorzolamide Hcl/Timolol Maleat,16344
National,Dorzolamide/Timolol/Pf,61000
National,Cobimetinib Fumarate,579
National,Warfarin Sodium,383375
National,Losartan Potassium,25980
National,Lipase/Protease/Amylase,607425
National,Isavuconazonium Sulfate,2036
National,Rosuvastatin Calcium,6012444
National,"Progesterone, Micronized",449
National,Indinavir Sulfate,1340
National,Cromolyn Sodium,98421
National,Norgestrel-Ethinyl Estradiol,18414
National,Daptomycin,35378
National,Daptomycin,455
National,Penicillamine,1637
National,Gauze Bandage,17
National,Gauze Bandage,119
National,Alcohol Antiseptic Pads,1960
National,Fluticasone Propionate,41
National,Glycopyrrolate,2027
National,Cyanocobalamin (Vitamin B-12),13422
National,Norethindrone-Ethinyl Estrad,10954
National,Cyclobenzaprine Hcl,3425874
National,Cyclopentolate Hcl,615
National,Cyclopentolate/Phenylephrine,30
National,Cyclopentolate Hcl,24674
National,Cyclophosphamide,9565
National,Cycloserine,119
National,Bromocriptine Mesylate,6804
National,Cyclosporine,14758
National,"Cyclosporine, Modified",757
National,"Cyclosporine, Modified",46721
National,Duloxetine Hcl,77369
National,Cyproheptadine Hcl,142225
National,Ramucirumab,340
National,Desogestrel-Ethinyl Estradiol,56
National,Betaine,641
National,Cysteamine Bitartrate,150
National,Cysteamine Hcl,397
National,Cytarabine,58
National,Cytarabine/Pf,144
National,Cytomegalovirus Immune Globuln,63
National,Liothyronine Sodium,19142
National,Misoprostol,106
National,Ganciclovir Sodium,22
National,Dihydroergotamine Mesylate,16
National,Dacarbazine,59
National,Decitabine,19
National,Daclatasvir Dihydrochloride,18508
National,Roflumilast,375480
National,Dalbavancin Hcl,366
National,Danazol,9896
National,Dantrolene Sodium,315
National,Dantrolene Sodium,45084
National,Dapsone,100070
National,"Diph,pertuss(Acell),tet Ped/Pf",132
National,Daptomycin,4544
National,Pyrimethamine,1376
National,Darifenacin Hydrobromide,47627
National,Daratumumab,405
National,Norethindrone-Ethinyl Estrad,7932
National,Oxaprozin,373
National,L-Norgest/E.Estradiol-E.Estrad,660
National,Methylphenidate,1501
National,Desmopressin (Nonrefrigerated),641
National,Desmopressin Acetate,1045
National,Norethindrone,2038
National,Decitabine,215
National,Deferoxamine Mesylate,868
National,Estradiol Valerate,962
National,Prednisone,33
National,Mesalamine,93174
National,Torsemide,816
National,Demeclocycline Hcl,29164
National,Meperidine Hcl,732
National,Meperidine Hcl/Pf,3902
National,Metyrosine,101
National,Penciclovir,15299
National,Sodium Fluoride,47322
National,Sodium Fluoride,14737
National,Valproic Acid (As Sodium Salt),13
National,Valproic Acid,1134
National,Valproic Acid (As Sodium Salt),1907
National,Divalproex Sodium,34855
National,Divalproex Sodium,46865
National,Divalproex Sodium,8541
National,Penicillamine,709
National,Estradiol Cypionate,9760
National,Methylprednisolone Acetate,8792
National,Medroxyprogesterone Acetate,1466
National,Medroxyprogesterone Acetate,203
National,Testosterone Cypionate,22514
National,Fluocinolone Acetonide,110
National,Fluocinolone/Shower Cap,360
National,Triamcinolone/Dimeth/Silicone,88
National,Triamcinolone Aceton/Silicones,67
National,Diclofenac/Capsicum Oleoresin,366
National,Triamcinolone/Dimeth/Silicone,207
National,Hydrocortisone/Skin Cleanser35,47
National,Triamcinolone/Emollient Cmb#86,85
National,Prednicarbate,22
National,Fluocinolone Acetonide Oil,151
National,Emtricitabine/Tenofov Alafenam,58878
National,Deferoxamine Mesylate,61
National,Desipramine Hcl,96932
National,Desloratadine,148403
